grid,case,amplitude,time,chi,delta_chi,predicted_delta_chi,delta_cycles,predicted_cycles,local_a,local_invariant,delta_density,predicted_density
wide,phase,0.004,16.0,0.0002013980314177875,1.2123057264545704e-10,1.2267520046947755e-10,-7.012896094109187e-08,-7.02451055493902e-08,0.029999728474482318,0.005074896695005462,2.943957771761596e-05,2.90470937084618e-05
wide,phase,0.004,16.1,0.00016080883064409766,2.024541362463314e-10,2.0353656190337281e-10,-9.230198063569053e-08,-9.20971614941336e-08,0.03747221831515488,0.006032772400635832,4.3791779628987726e-05,4.310367029506773e-05
wide,phase,0.004,16.2,0.00011994574578959262,3.181471785643859e-10,3.1835883894835563e-10,-1.1245126116547318e-07,-1.1195668403314282e-07,0.04544980766412178,0.006617358212717172,6.0852060876692704e-05,5.9853129113585604e-05
wide,phase,0.004,16.3,7.887838610544269e-05,4.719053403254292e-10,4.707167802380224e-10,-1.2747760389328437e-07,-1.2678784939171972e-07,0.0536413484888095,0.006717419755537464,7.922840193397285e-05,7.795828333065026e-05
wide,phase,0.004,16.4,3.767670448825457e-05,6.629480483186841e-10,6.599065536904393e-10,-1.3567157051299248e-07,-1.34891367405217e-07,0.061739139391746196,0.006314575300094782,9.693848199177069e-05,9.547158205594716e-05
wide,phase,0.004,16.5,-3.5891225983195623e-06,8.851977082654959e-10,8.79988280455626e-10,-1.376375441609678e-07,-1.3683912871786028e-07,0.06943878219358564,0.005467539662230445,0.00011171095968787181,0.00011012832613101414
wide,phase,0.004,16.6,-4.484881458059627e-05,1.1273698216689122e-09,1.1198361653381683e-09,-1.3648510635978387e-07,-1.3569237049173387e-07,0.07644496860342843,0.004285173088374026,0.00012131715004526367,0.00011969805018924017
wide,phase,0.004,16.7,-8.603210538888129e-05,1.374092317739991e-09,1.3642497512549546e-09,-1.3719612897116808e-07,-1.3637680040611436e-07,0.0824672408230388,0.0029165194737235897,0.0001238650510617667,0.00012230789793796196
wide,phase,0.004,16.8,-0.00012706886120254687,1.6078763989452096e-09,1.595941577256673e-09,-1.4531865425433712e-07,-1.4436895679498787e-07,0.0872168082125788,0.001561254217281781,0.00011808022114090377,0.0001167278306228136
wide,phase,0.004,16.9,-0.0001678891973782859,1.8116824030821755e-09,1.7980971714762598e-09,-1.652474619848344e-07,-1.6399529387044958e-07,0.09041529110552515,0.00047408246907661074,0.00010363329277052191,0.00010266042595362874
wide,phase,0.004,17.0,-0.00020842359470570065,1.97173285389359e-09,1.957125235932837e-09,-1.9848300003733818e-07,-1.967509220773548e-07,0.09181783616050404,-6.8506646225602e-05,8.149398015078191e-05,8.104120646235103e-05
wide,phase,0.004,17.1,-0.0002486030153393946,2.0800212488817846e-09,2.06507683634178e-09,-2.425026217853786e-07,-2.402154706920224e-07,0.09124170186638897,0.0001612614506600657,5.4159306049683664e-05,5.4250536490222057e-05
wide,phase,0.004,17.2,-0.00028835901896646796,2.1357558630170394e-09,2.121050678429832e-09,-2.9100939184715764e-07,-2.882587274898961e-07,0.08858579121552074,0.0012767461006864963,2.5563981601472996e-05,2.607191899070736e-05
wide,phase,0.004,17.3,-0.00032762387973525066,2.1450119032330114e-09,2.1309053654287723e-09,-3.3602386678598634e-07,-3.3301277488938083e-07,0.08383202156237307,0.0032594360649067,6.1289081421112e-07,1.298883890416893e-06
wide,phase,0.004,17.400000000000002,-0.0003663307040784911,2.1182604752287976e-09,2.1049147248051586e-09,-3.715934954612241e-07,-3.6847783993786047e-07,0.07703248152072917,0.0059854196555554455,-1.552056501230581e-05,-1.4935921134780841e-05
wide,phase,0.004,17.5,-0.00040441354898522474,2.0660240384814954e-09,2.0535446151025116e-09,-3.9825637853239537e-07,-3.9495427454121924e-07,0.0682963820602449,0.00925062288272089,-1.8109491268680777e-05,-1.7910156438198095e-05
wide,phase,0.004,17.6,-0.00044180753979916783,1.9933861086307916e-09,1.9820434447172596e-09,-4.2712556799969036e-07,-4.2313437359377204e-07,0.057788607513348765,0.012767820361612371,-3.4979347843799857e-06,-3.976313116909236e-06
wide,phase,0.004,17.7,-0.00047844898635028717,1.8943570200447186e-09,1.8848512795827524e-09,-4.823991813141257e-07,-4.76649517791167e-07,0.0457384169370212,0.016163928285038685,3.0323969545831275e-05,2.8885969250324873e-05
wide,phase,0.004,17.8,-0.0005142754960614103,1.7472659887950853e-09,1.740978108560502e-09,-6.010635990825696e-07,-5.919209858990795e-07,0.03244457675446079,0.019027306344216746,8.318342414392887e-05,8.059935486671601e-05
wide,phase,0.004,17.900000000000002,-0.0005492260826039827,1.5124206840253299e-09,1.5115476688024916e-09,-8.288531889274885e-07,-8.1438260861242e-07,0.018264195122615436,0.021005199367669723,0.00015239197155136885,0.0001486676479821938
wide,phase,0.004,18.0,-0.0005832412689045775,1.1330513981482743e-09,1.1405454475692855e-09,-1.2125162996593497e-06,-1.1909078366555518e-06,0.003586682487882281,0.02188543781377753,0.00023284531250822305,0.0002281875235920237
wide,phase,0.004,18.1,-0.0006162631839174926,5.399473558152443e-10,5.592931611109618e-10,-1.7896165220584889e-06,-1.7595080473272585e-06,-0.01119227083478383,0.021604887338636098,0.00031758811429849487,0.0003123154024431153
wide,phase,0.004,18.2,-0.000648235653288194,-3.405122493650367e-10,-3.0559174499957575e-10,-2.5775131768467448e-06,-2.5382388341116607e-06,-0.02568327904318721,0.020208258498308998,0.0003986166999324636,0.0003930853700644845
wide,phase,0.004,18.3,-0.000679104284487058,-1.5756799953345335e-09,-1.5216305649168398e-09,-3.5629645323657295e-06,-3.5151841021372735e-06,-0.03950442108831609,0.017828095040319694,0.0004676883661403064,0.0004623233180668871
wide,phase,0.004,18.400000000000002,-0.0007088165473167456,-3.214381282630116e-09,-3.1385135602836045e-09,-4.6942762414901794e-06,-4.641090829365497e-06,-0.05228580766641373,0.01470631707198098,0.0005171426803183277,0.0005124970932716786
wide,phase,0.004,18.5,-0.0007373218512898643,-5.2747294672274986e-09,-5.176193090465419e-09,-5.879119566213979e-06,-5.826703301196821e-06,-0.0636879449393512,0.011199994304380125,0.0005408510004780709,0.000537536610393873
wide,phase,0.004,18.6,-0.000764571622069291,-7.734360045214689e-09,-7.614964270789196e-09,-6.9907807189289925e-06,-6.947377877135073e-06,-0.07342713282530051,0.007719746879363173,0.0005351880577882939,0.0005336651318123051
wide,phase,0.004,18.7,-0.000790519379105616,-1.0525365036679647e-08,-1.0389745472964653e-08,-7.882312993511026e-06,-7.856128996684007e-06,-0.08129113769953335,0.004633813019239725,0.0004996566877984998,0.0005000737340842051
wide,phase,0.004,18.8,-0.0008151208154214414,-1.3535018207567681e-08,-1.3390206075977255e-08,-8.404733236305424e-06,-8.40280472510584e-06,-0.0871378375441026,0.0022119825682819765,0.0004369073208797536,0.000439144387836823
wide,phase,0.004,18.900000000000002,-0.000838333879138866,-1.6612022347116395e-08,-1.646699772700378e-08,-8.425998078013193e-06,-8.45480246720447e-06,-0.0908875145010943,0.000623773003018509,0.00035229120695157157,0.0003561101724487813
wide,phase,0.004,19.0,-0.0008601188559893448,-1.957764592672509e-08,-1.944312800237574e-08,-7.850521885566497e-06,-7.91609117780887e-06,-0.09252393099886945,-5.945825198239474e-05,0.00025326202945208376,0.00025834893120528724
wide,phase,0.004,19.1,-0.0008804384522820043,-2.2241346576425645e-08,-2.2129244783418927e-08,-6.638569983675493e-06,-6.743884869645747e-06,-0.09210446365123529,0.00011592686504554655,0.00014870009204259738,0.0001545747315074249
wide,phase,0.004,19.2,-0.0008992578771374002,-2.4419803275528042e-08,-2.434171310373947e-08,-4.820152798543223e-06,-4.9616659314497e-06,-0.08976424970305086,0.0009825190873067817,4.7995453789195786e-05,5.398583681671432e-05
wide,phase,0.004,19.3,-0.0009165449210904523,-2.595656888829557e-08,-2.5921765391467824e-08,-2.496459002800137e-06,-2.664017292091021e-06,-0.08570367886960345,0.0022959505132395495,-4.010988204083965e-05,-3.470918374088619e-05
wide,phase,0.004,19.400000000000002,-0.0009322700273394957,-2.673872016075579e-08,-2.6752856766858273e-08,1.7186773509999386e-07,-8.794018285037451e-09,-0.08016732527710606,0.003793014805694866,-0.00010859388042383511,-0.0001043196999629318
wide,phase,0.004,19.5,-0.0009464063532322648,-2.670818879252357e-08,-2.677314361442946e-08,2.983203038935008e-06,2.8021081307943495e-06,-0.07343069634787922,0.005220585980045381,-0.0001528250013621557,-0.00014998673201721443
wide,phase,0.004,19.6,-0.0009589298215315373,-2.586740208555642e-08,-2.5981431984327295e-08,5.715125137603301e-06,5.546806826662943e-06,-0.06579767542150215,0.006350462906115402,-0.00017084030478353718,-0.00016957303407286712
wide,phase,0.004,19.7,-0.0009698191614155881,-2.4279266220878122e-08,-2.4436725632642202e-08,8.14756392849154e-06,8.007104725892234e-06,-0.0575947637698027,0.007015977868286098,-0.000163392980437993,-0.0001636665284946438
wide,phase,0.004,19.8,-0.000979055938521124,-2.206086929584447e-08,-2.2252071156498435e-08,1.0089871888392965e-05,9.991441893394736e-06,-0.04915172513049329,0.007152824336325409,-0.0001337632505026276,-0.00013533561375081711
wide,phase,0.004,19.900000000000002,-0.000986624573932616,-1.9370869838285926e-08,-1.9583109044076222e-08,1.140536349444361e-05,1.1357053254930381e-05,-0.04077728589971132,0.006796420817966499,-8.722351304424336e-05,-8.966482382760456e-05
wide,phase,0.004,20.0,-0.0009925123541224018,-1.6392629472805967e-08,-1.66121776585716e-08,1.2024547119243897e-05,1.2026674705308652e-05,-0.03274593883518269,0.006040798040892834,-3.0235178506532456e-05,-3.304309153792686e-05
wide,phase,0.004,20.1,-0.0009967094350674852,-1.3316361324820086e-08,-1.3530195865138452e-08,1.1945914748450239e-05,1.1993897358369083e-05,-0.02529679418963947,0.005009571441139892,3.0377272297044122e-05,2.769263435603965e-05
wide,phase,0.004,20.2,-0.0009992088428339074,-1.032262198614152e-08,-1.0519301674022677e-08,1.1229909469358844e-05,1.1316803037811149e-05,-0.01862983824704185,0.0038514571746128714,8.814623884578765e-05,8.604984134476872e-05
wide,phase,0.004,20.3,-0.001000006471573132,-7.568120773951068e-09,-7.738412675870341e-09,9.988967808685533e-06,1.0104890889740518e-05,-0.01289197922268984,0.002723483530810761,0.00013760644843052727,0.00013649490724501902
wide,phase,0.004,20.400000000000002,-0.0009991010798804448,-5.174817445429206e-09,-5.312570936727947e-09,8.371678176495913e-06,8.503289333990128e-06,-0.008164322632394054,0.0017504905222271389,0.00017481918696127252,0.00017491069360694493
wide,phase,0.004,20.5,-0.0009964942868825309,-3.22368749446425e-09,-3.3264661938594293e-09,6.541638420157802e-06,6.6746733868017925e-06,-0.004464190245521462,0.0009981297652711,0.00019760783008981875,0.00019889043542875362
wide,phase,0.004,20.6,-0.0009921905686037437,-1.7537082738685456e-09,-1.822569890187288e-09,4.657037089339198e-06,4.7797493003410306e-06,-0.0017571248222153907,0.00048004172995784076,0.000205465999751131,0.0002077756477644897
wide,phase,0.004,20.7,-0.0009861972536742408,-7.651252628432942e-10,-8.037876199150156e-10,2.8559762507567438e-06,2.9601964625381363e-06,3.6363331030560945e-05,0.00017500510699348796,0.00019930636565801407,0.00020241562095614705
wide,phase,0.004,20.8,-0.0009785245169321854,-2.255377835446576e-10,-2.3954560136728526e-10,1.2472397390757823e-06,1.3277181424889923e-06,0.0010410243384289717,3.511728511479406e-05,0.00018117631001923762,0.0001847832208089777
wide,phase,0.004,20.900000000000002,-0.0009691853699066172,-7.77687687468151e-11,-7.377051732414567e-11,-9.51189037726442e-08,-4.0714143254946176e-08,0.0014198486365054528,-2.819299997984411e-06,0.0001538913226275529,0.00015759313117933596
wide,phase,0.004,21.0,-0.00095819564731423,-2.4862248490433586e-10,-2.335357639122473e-10,-1.132665381468478e-06,-1.1032889419922969e-06,0.0013529487529538623,3.689353268151698e-06,0.00012056374511970613,0.00012393903549209914
wide,phase,0.004,21.1,-0.0009455739884396049,-6.57362530295108e-10,-6.375200527569856e-10,-1.8584924975457828e-06,-1.8503652890682887e-06,0.0010147087792504897,1.7350328712536457e-05,8.417817085337731e-05,8.691805013670865e-05
wide,phase,0.004,21.2,-0.000931341812457316,-1.2229218709740308e-09,-1.2035010047684865e-09,-2.2903965781124714e-06,-2.2984202268498796e-06,0.0005619640444336076,2.14463678822218e-05,4.735797605959213e-05,4.930036018424902e-05
wide,phase,0.004,21.3,-0.0009155232874157737,-1.8695099655635303e-09,-1.8542664784903717e-09,-2.46382572440434e-06,-2.482403903866254e-06,0.000127566629795179,1.4841059997041954e-05,1.2274679312418435e-05,1.3345555937544611e-05
wide,phase,0.004,21.400000000000002,-0.0008981452929602665,-2.5306326383381372e-09,-2.5217638461389597e-09,-2.425018845186677e-06,-2.448439282305132e-06,-0.00019250106378383377,5.331126823071303e-06,-1.9422247048206387e-05,-1.9230154569124407e-05
wide,phase,0.004,21.5,-0.0008792373768319999,-3.1514913398106997e-09,-3.149658780561729e-09,-2.2243142983833294e-06,-2.2476344004019795e-06,-0.0003536508974176942,1.1156320407575858e-07,-4.665358886635218e-05,-4.7228902882060196e-05
wide,phase,0.004,21.6,-0.0008588317053116779,-3.6898516345227478e-09,-3.6945090598774253e-09,-1.910777681754349e-06,-1.9308469904783625e-06,-0.0003626529968347128,2.484475716289614e-08,-6.885528444733335e-05,-6.9948257305655e-05
wide,phase,0.004,21.7,-0.0008369630081150134,-4.1158025076201005e-09,-4.1257297721947984e-09,-1.5290107835149439e-06,-1.5445958007104313e-06,-0.00026078645100805614,1.8648031993571199e-06,-8.583097800296535e-05,-8.713193632561007e-05
wide,phase,0.004,21.8,-0.0008136685183030444,-4.410876226551216e-09,-4.424653180680127e-09,-1.1174590356018642e-06,-1.1286518534878165e-06,-0.00010509371560188868,2.6285268403355642e-06,-9.761871960112245e-05,-9.88598511431055e-05
wide,phase,0.004,21.900000000000002,-0.0007889879075308947,-4.5667512283678255e-09,-4.583098251252403e-09,-7.073778992747489e-07,-7.152249514158186e-07,4.389627518038965e-05,1.5353141135471937e-06,-0.00010442216710448982,-0.00010541360161627178
wide,phase,0.004,22.0,-0.0007629632168970522,-4.5836919871679316e-09,-4.601765149254201e-09,-3.227203370914953e-07,-3.2901007047073157e-07,0.00013571201443893856,1.2497448312965906e-07,-0.00010655355045208204,-0.00010718262639065186
wide,phase,0.004,22.1,-0.0007356387838193247,-4.4690372067064665e-09,-4.488590303405714e-09,1.8833564077175275e-08,1.2393575561460203e-08,0.0001480410208118906,-3.608021814683876e-08,-0.00010435807587105828,-0.00010462173358490077
wide,phase,0.004,22.2,-0.0007070611652936726,-4.235970293715169e-09,-4.2571569183280725e-09,3.0472451443717515e-07,2.976498233733541e-07,9.527378103153619e-05,5.216814056529179e-07,-9.818451117271643e-05,-9.822212468813359e-05
wide,phase,0.004,22.3,-0.0006772790575044983,-3.902411882354684e-09,-3.9252882091154985e-09,5.273370269369768e-07,5.205611220230655e-07,1.588821078874695e-05,6.137879029999538e-07,-8.844950924236095e-05,-8.848724536936424e-05
wide,phase,0.004,22.400000000000002,-0.0006463432115805427,-3.4896939515600273e-09,-3.513839406542721e-09,6.843777274253726e-07,6.79242794280297e-07,-5.0610214207335793e-05,2.152897654448772e-07,-7.572478230644109e-05,-7.594754206076949e-05
wide,phase,0.004,22.5,-0.0006143063455910496,-3.0209688587495842e-09,-3.0455034458226318e-09,7.786360276653953e-07,7.758963629565241e-07,-7.874536696290595e-05,-4.616068596316206e-08,-6.0750110908891486e-05,-6.121598149719423e-05
wide,phase,0.004,22.6,-0.0005812230531811568,-2.519604547245903e-09,-2.5434510017224227e-09,8.169741756760744e-07,8.166381252244209e-07,-6.184271205740219e-05,1.0942466211650289e-07,-4.437676401036761e-05,-4.502497726301574e-05
wide,phase,0.004,22.7,-0.0005471497091625172,-2.007729397774001e-09,-2.029882178989558e-09,8.092099059518556e-07,8.10713527481818e-07,-1.3918775816528668e-05,2.913490122074504e-07,-2.7502352983876932e-05,-2.819864561733815e-05
wide,phase,0.004,22.8,-0.0005121443722351681,-1.504944788471678e-09,-1.5247405292709213e-09,7.669534437748125e-07,7.691983766291504e-07,3.4568697685921716e-05,1.212088117292954e-07,-1.100435433010194e-05,-1.1583260281182633e-05
wide,phase,0.004,22.900000000000002,-0.0004762666851670134,-1.0273676272773771e-09,-1.0447389874942825e-09,7.020340033915267e-07,7.037270685102229e-07,5.4368724655105635e-05,-3.277760511078489e-08,4.348279823873646e-06,4.020012513155667e-06
wide,phase,0.004,23.0,-0.00043957777285329267,-5.872566884819116e-10,-6.027116077431677e-10,6.249510747263653e-07,6.25400761048424e-07,3.807088451089644e-05,8.14246386941375e-08,1.7966118243895046e-05,1.7913669976886913e-05
wide,phase,0.004,23.1,-0.0004021401383588184,-1.9315318328062478e-10,-2.0734606633285012e-10,5.44231115910129e-07,5.43756093457396e-07,2.950806524044304e-06,1.2668666863161321e-07,2.9433845313286966e-05,2.956096564363168e-05
wide,phase,0.004,23.2,-0.00036401755672536693,1.4985954274390756e-10,1.3662191356787495e-10,4.666084310007128e-07,4.6601121969494077e-07,-2.5877567058458393e-05,2.50394319193524e-08,3.845223995935232e-05,3.861857643199949e-05
wide,phase,0.004,23.3,-0.000325274966519199,4.39984121727334e-10,4.278571641604441e-10,3.971620831084424e-07,3.969515203031436e-07,-3.2830198957325904e-05,-9.471231112259574e-09,4.480386720340235e-05,4.491868500271993e-05
wide,phase,0.004,23.400000000000002,-0.0002859783594751905,6.784531523282115e-10,6.677977765143011e-10,3.391388601990479e-07,3.39323842549348e-07,-1.7288500655304003e-05,5.2875189363500734e-08,4.8363205756962735e-05,4.842021644997115e-05
wide,phase,0.004,23.5,-0.00024619466858347405,8.690312323922367e-10,8.601182776615655e-10,2.939103981066823e-07,2.942466559700206e-07,8.380571075163606e-06,5.708832158878192e-08,4.911782655070418e-05,4.9173601909846596e-05
wide,phase,0.004,23.6,-0.00020599165472493514,1.0173608595918492e-09,1.0102088964286907e-09,2.612384272030006e-07,2.6145038565029744e-07,2.484192814116326e-05,-9.226241584412296e-09,4.718503382672434e-05,4.731301225657637e-05
wide,phase,0.004,23.7,-0.00016543779196424716,1.1302377202822723e-09,1.1245664062975e-09,2.39628524714755e-07,2.395414587289248e-07,1.893686665017023e-05,2.1364211020085652e-08,4.2822595240576966e-05,4.30601867562708e-05
wide,phase,0.004,23.8,-0.00012460215172020882,1.2147914560400614e-09,1.2101327236802266e-09,2.267552389711585e-07,2.2639625466419983e-07,-3.5530808947675273e-06,5.841527657558277e-08,3.6411269277558667e-05,3.672924051157158e-05
wide,phase,0.004,23.900000000000002,-8.355428590464931e-05,1.2776797257322376e-09,1.2736577967137887e-09,2.2004759107136974e-07,2.1958675965624234e-07,-2.222803519937518e-05,1.5528438981251128e-09,2.8401640485453683e-05,2.872797435951807e-05
wide,phase,0.004,24.0,-4.236410897920081e-05,1.3245473477321097e-09,1.3211002551373001e-09,2.1722434640528917e-07,2.1678173538281152e-07,-2.2388295081426473e-05,3.179209789161504e-09,1.92649262582556e-05,1.9541880803372636e-05
wide,phase,0.004,24.1,-1.101779079579297e-06,1.359801965787469e-09,1.3571076435729021e-09,2.165490781760541e-07,2.1612405948057784e-07,-8.125178302979705e-06,2.706875556917228e-08,9.478260280193496e-06,9.693551698309922e-06
wide,phase,0.004,24.2,4.016242137279899e-05,1.3864888786431647e-09,1.3847053225625384e-09,2.1691960714212518e-07,2.1649110054648284e-07,5.269540477754486e-06,3.1840043727624325e-09,-4.7679942849487844e-07,-3.0374192603229905e-07
wide,phase,0.004,24.3,8.135820524263943e-05,1.4061402947373276e-09,1.4052683315470303e-09,2.1795462494286287e-07,2.1754285485332058e-07,6.605377000594807e-06,-5.960085972973962e-10,-1.0127414265648227e-05,-9.97470222659273e-06
wide,phase,0.004,24.400000000000002,0.00012241540036464737,1.4187315976969123e-09,1.4186853019211317e-09,2.1999595215099343e-07,2.1961846319330971e-07,-4.391889555947324e-06,2.1422980255562228e-08,-1.902912646301047e-05,-1.8893175401467083e-05
wide,phase,0.004,24.5,0.00016326406925940056,1.4228675903249412e-09,1.4235800277576402e-09,2.2394210620723722e-07,2.2358788340410777e-07,-1.8885248444714467e-05,1.2768658483503385e-08,-2.678866304361982e-05,-2.668860538306152e-05
wide,phase,0.004,24.6,0.00020383462860523526,1.41612663934719e-09,1.4175715801865608e-09,2.3099962049359044e-07,2.3065269599827478e-07,-2.4976236598573642e-05,-4.677129992864258e-09,-3.309304107135258e-05,-3.3051798324671485e-05
wide,phase,0.004,24.7,0.00024405796815518417,1.3954553415302783e-09,1.397628026065032e-09,2.424113288400977e-07,2.420605582383348e-07,-1.781462230155701e-05,1.3437784788292084e-08,-3.772521178369015e-05,-3.774234366370566e-05
wide,phase,0.004,24.8,0.00028386556889210097,1.3576081812557983e-09,1.3605095226754344e-09,2.5914043438451713e-07,2.587900891987242e-07,-6.382133727120848e-06,4.069927215357175e-09,-4.055061811514271e-05,-4.0604066124849085e-05
wide,phase,0.004,24.900000000000002,0.0003231896202124318,1.2996228695538563e-09,1.3032297784408104e-09,2.815833283845776e-07,2.8128234152716764e-07,-5.029979701874879e-06,-7.732903366082289e-10,-4.150478900089016e-05,-4.158188884583848e-05
wide,phase,0.004,25.0,0.0003619631358521689,1.2192443089214036e-09,1.2234830003202015e-09,3.094127795425556e-07,3.092300704623352e-07,-1.6396335278478012e-05,2.0408457786114394e-08,-4.060989374621293e-05,-4.072028091275389e-05
wide,phase,0.004,25.1,0.0004001200683100593,1.115248855234046e-09,1.1200164390411257e-09,3.4148490235676885e-07,3.414401736304432e-07,-2.8409642879218805e-05,2.7207952471919647e-09,-3.798952712652515e-05,-3.8141358455345673e-05
wide,phase,0.004,25.2,0.000437595421619388,9.877140569195322e-10,9.929151617188553e-10,3.7573317284082627e-07,3.758248508571914e-07,-2.997122531707636e-05,-1.5694639371526503e-10,-3.384650894910912e-05,-3.402639622109083e-05
wide,phase,0.004,25.3,0.00047432536227891444,8.382365295042833e-10,8.437621254343762e-10,4.092000692470312e-07,4.0951395667410516e-07,-2.3380562028774682e-05,5.085771119983406e-09,-2.842951256520898e-05,-2.8613891111528102e-05
wide,phase,0.004,25.400000000000002,0.0005102473280584008,6.700022260087979e-10,6.756819909336658e-10,4.3832680589663254e-07,4.3900515864801517e-07,-1.8865832889985733e-05,-1.7107074892615045e-09,-2.2024832388556348e-05,-2.2198564029293695e-05
wide,phase,0.004,25.5,0.0005453001344602105,4.876752448049193e-10,4.932998333350515e-10,4.5928446228264934e-07,4.603541926646707e-07,-2.246895193607815e-05,4.727461291123139e-09,-1.4957130667125895e-05,-1.5116341229426138e-05
wide,phase,0.004,25.6,0.000579424078753254,2.972030334509601e-10,3.025989861091171e-10,4.6816335894992483e-07,4.6951932170667436e-07,-3.1807366526950794e-05,9.682339194654019e-09,-7.574210991734276e-06,-7.721811161684845e-06
wide,phase,0.004,25.7,0.0006125610414481014,1.055847963313955e-10,1.1063127245337092e-10,4.612653281357912e-07,4.6285467167188924e-07,-3.951266439650076e-05,4.457304125080233e-10,-2.2738786265019684e-07,-3.673191143370173e-07
wide,phase,0.004,25.8,0.0006446545849531096,-7.948404662314751e-11,-7.490388877779334e-11,4.356620925153789e-07,4.375369797473511e-07,-3.972856769302045e-05,5.139249259597511e-10,6.744284793303024e-06,6.617724616387105e-06
wide,phase,0.004,25.900000000000002,0.0006756500492289316,-2.501055426130938e-10,-2.461182248873682e-10,3.896239344245493e-07,3.9178277628917286e-07,-3.4727173661386285e-05,1.6158443369296635e-09,1.3038647282415106e-05,1.2943504796566936e-05
wide,phase,0.004,26.0,0.0007054946444258964,-3.9866249450931646e-10,-3.9536578681292714e-10,3.22653221733397e-07,3.2499366413801206e-07,-3.393392164017728e-05,-8.096523183393465e-10,1.8411849171062755e-05,1.8361638482892027e-05
wide,phase,0.004,26.1,0.0007341375404197918,-5.182172162091284e-10,-5.156667250902283e-10,2.3554735144746957e-07,2.3798747254206222e-07,-4.223291380079572e-05,1.2443948608831502e-08,2.2670159936288847e-05,2.2659392658585274e-05
wide,phase,0.004,26.2,0.0007615299529945715,-6.029241591664486e-10,-6.011479838797292e-10,1.3072680851514053e-07,1.331896014178952e-07,-5.232250150380497e-05,3.1834889199530905e-09,2.5654377658890226e-05,2.5669713807217975e-05
wide,phase,0.004,26.3,0.0007876252265095901,-6.484711582814551e-10,-6.474506960807578e-10,1.2281572806213301e-08,1.4572052313216101e-08,-5.4580809567038735e-05,-5.476084135770501e-10,2.725963136107623e-05,2.729789075918288e-05
wide,phase,0.004,26.400000000000002,0.000812378913068754,-6.523904618567153e-10,-6.520325183845081e-10,-1.1451372803631258e-07,-1.1261307202449433e-07,-5.09162863955527e-05,5.199844124082014e-10,2.7469857971085254e-05,2.753480927891141e-05
wide,phase,0.004,26.5,0.0008357488481130203,-6.141828394609292e-10,-6.143508106333004e-10,-2.4359507050860453e-07,-2.421337894606747e-07,-5.126407675053236e-05,4.680044968850901e-10,2.6351604892949076e-05,2.6440844358508284e-05
wide,phase,0.004,26.6,0.0008576952221840179,-5.353776929162973e-10,-5.359400229451935e-10,-3.6817960369697354e-07,-3.6713569531699503e-07,-5.89848706646795e-05,9.278977127868058e-09,2.4015778539943078e-05,2.4122344553112794e-05
wide,phase,0.004,26.7,0.0008781806487129508,-4.1955267005792246e-10,-4.2036805409657095e-10,-4.811320766006277e-07,-4.806298561963029e-07,-6.7668890818023e-05,3.6158683785852602e-09,2.0602971311900475e-05,2.072426887356199e-05
wide,phase,0.004,26.8,0.0008971702278438009,-2.7218863523758435e-10,-2.7306565340907794e-10,-5.757295500610178e-07,-5.759652305846992e-07,-7.133025861289092e-05,-2.7462940381197353e-10,1.629921910017984e-05,1.6433528540879998e-05
wide,phase,0.004,26.900000000000002,0.0009146316061860309,-1.0035617345818815e-10,-1.0106842608022251e-10,-6.461606448962366e-07,-6.471820964796239e-07,-7.123087452196749e-05,-6.551407162912898e-11,1.1340807819837373e-05,1.1477955869909341e-05
wide,phase,0.004,27.0,0.00093053503227594,8.764706874771905e-11,8.731147322303622e-11,-6.877329228304456e-07,-6.894422804522485e-07,-7.269861576226136e-05,7.705977319885527e-10,5.993061232945074e-06,6.117705983224017e-06
wide,phase,0.004,27.1,0.0009448534076470848,2.827023096955289e-10,2.8292007494424846e-10,-6.972915416343741e-07,-6.995829828227952e-07,-7.901424188768902e-05,7.004080297387646e-09,5.237702256355448e-07,6.284643738925301e-07
wide,phase,0.004,27.2,0.0009575623334665084,4.753617340253272e-10,4.762834988321245e-10,-6.735694969586942e-07,-6.763893178610854e-07,-8.801206138134763e-05,6.795952696964359e-09,-4.8141984582139585e-06,-4.724315824144277e-06
wide,phase,0.004,27.3,0.0009686401525661693,6.563348622186035e-10,6.581025848946466e-10,-6.170556759628752e-07,-6.204163503468597e-07,-9.395953545188497e-05,2.093276388346161e-10,-9.788408194100207e-06,-9.706265569732885e-06
wide,phase,0.004,27.400000000000002,0.000978067986739555,8.169099828016224e-10,8.196670097719589e-10,-5.299780781222643e-07,-5.338684004172956e-07,-9.496135067689775e-05,-1.7074531659238185e-11,-1.418245644890792e-05,-1.4113145428412312e-05
wide,phase,0.004,27.5,0.0009858297693463324,9.494164046521675e-10,9.532713679624896e-10,-4.1665905717613637e-07,-4.2081997594414183e-07,-9.684521730254561e-05,1.1281882895710312e-09,-1.7799348102864876e-05,-1.7759596604023787e-05
wide,phase,0.004,27.6,0.000991912273150753,1.0477079676919632e-09,1.0526660896300679e-09,-2.832148373053359e-07,-2.8719599798067216e-07,-0.00010503357803378701,1.1403224269250965e-08,-2.048625444517338e-05,-2.048627089161859e-05
wide,phase,0.004,27.7,0.0009963051331162078,1.107436563242345e-09,1.1134104268552808e-09,-1.364450228893183e-07,-1.400864399105841e-07,-0.00011546904342869838,6.575689704394599e-09,-2.2156028756437074e-05,-2.2185507383222437e-05
