case,time,actual_cycles,second_cycles,fourth_cycles,actual_a,predicted_a
inverse-carrier,20.75,-1.022757573447402e-06,-1.0232762475977297e-06,-1.0227586235636681e-06,0.11858643860105157,0.11858644005464754
inverse-carrier,20.775000000000002,-2.0082185618423954e-06,-2.0092474938116168e-06,-2.0082194661751433e-06,0.13982038568449742,0.13982038862449453
inverse-carrier,20.8,-3.327203234778383e-06,-3.3291112092941097e-06,-3.327206846951037e-06,0.16201597196832368,0.16201597754885277
inverse-carrier,20.825,-5.033720774656713e-06,-5.037062547328259e-06,-5.033730285267274e-06,0.1850803240688128,0.18508033409529956
inverse-carrier,20.85,-7.181919894086398e-06,-7.187493765334015e-06,-7.181937573896638e-06,0.20890968512749594,0.20890970229266018
inverse-carrier,20.875,-9.824362742719296e-06,-9.833281996914266e-06,-9.824396943531338e-06,0.23339011057905207,0.23339013872748698
inverse-carrier,20.900000000000002,-1.3010085299363128e-05,-1.302384254168657e-05,-1.3010148862710508e-05,0.2583980199725632,0.25839806437432733
inverse-carrier,20.925,-1.678244577703959e-05,-1.6802977970584905e-05,-1.6782559472808487e-05,0.2838007190988026,0.28380078670285236
inverse-carrier,20.95,-2.1176847704707094e-05,-2.120658515658613e-05,-2.1177039340293847e-05,0.3094571876394567,0.30945728726903066
inverse-carrier,20.975,-2.6218384345866797e-05,-2.626028945878369e-05,-2.6218697971271066e-05,0.3352191089774158,0.3352192514233113
inverse-carrier,21.0,-3.1919495623162896e-05,-3.197706301268003e-05,-3.191999173190123e-05,0.36093188287285005,0.3609320808379692
inverse-carrier,21.025000000000002,-3.827767917758754e-05,-3.835489479952041e-05,-3.8278432786460724e-05,0.38643556919435446,0.3864358370455732
inverse-carrier,21.05,-4.527334182142809e-05,-4.53746100812893e-05,-4.5274455530233604e-05,0.4115659421788132,0.41156629547232265
inverse-carrier,21.075,-5.2867941363261634e-05,-5.2997942323467725e-05,-5.2869541318284425e-05,0.4361557134795259,0.436156168243103
inverse-carrier,21.1,-6.1002454732954663e-05,-6.116594370089191e-05,-6.1004684112499974e-05,0.46003578961502134,0.46003636139471304
inverse-carrier,21.125,-6.959625451532544e-05,-6.97978172893968e-05,-6.959927565860778e-05,0.48303648996498433,0.483037192672101
inverse-carrier,21.150000000000002,-7.854650609957745e-05,-7.879025830016414e-05,-7.855049221846859e-05,0.5049887828360857,0.5049896274615265
inverse-carrier,21.175,-8.772812890386963e-05,-8.801738307472507e-05,-8.773325572844574e-05,0.5257255698927941,0.5257265631858287
inverse-carrier,21.2,-9.699441489912111e-05,-9.7331318617587e-05,-9.700083628779966e-05,0.5450829876989164,0.5450841309318439
inverse-carrier,21.225,-0.00010617831275425432,-0.00010656351549998122,-0.00010618615363599499,0.5629017079021619,0.5629029958564791
inverse-carrier,21.25,-0.00011509445162350898,-0.00011552680067224073,-0.00011510379056833467,0.5790282065132197,0.5790296268226897
inverse-carrier,21.275000000000002,-0.00012354186094078358,-0.00012401815223621568,-0.0001235526988067533,0.5933159645225903,0.5933174974918074
inverse-carrier,21.3,-0.00013130735718161008,-0.00013182221338356846,-0.0001313196150864854,0.6056266468637516,0.6056282658490805
inverse-carrier,21.325,-0.00013816969550517206,-0.0001387155570599659,-0.00013818320239612113,0.6158313129869097,0.6158329853792881
inverse-carrier,21.35,-0.00014390433102483532,-0.00014447159074763066,-0.00014391881296510836,0.6238115564218835,0.6238132452098791
inverse-carrier,21.375,-0.00014828863417584625,-0.00014886594471170544,-0.00014830372646948043,0.629460475176413,0.6294621410010931
inverse-carrier,21.400000000000002,-0.00015110757915905924,-0.00015168230556364791,-0.000151122836552048,0.6326836006394766,0.6326852041927454
inverse-carrier,21.425,-0.00015215982781018167,-0.00015271864604623535,-0.00015217474933508908,0.6333998835880973,0.6334013881559144
inverse-carrier,21.45,-0.00015126398404832495,-0.0001517935847390567,-0.00015127804234722197,0.6315425473886913,0.6315439213032794
inverse-carrier,21.475,-0.00014826475828124541,-0.00014875261192867474,-0.00014827743336247103,0.6270596953170859,0.6270609140722766
inverse-carrier,21.5,-0.0001430390234712725,-0.00014347415662716796,-0.0001430498429809939,0.6199148989806608,0.6199159467884842
inverse-carrier,21.525000000000002,-0.0001355016825398408,-0.00013587538935985472,-0.00013551025164899757,0.6100878452109417,0.6100887158249347
inverse-carrier,21.55,-0.00012561092728346397,-0.00012591736215946276,-0.00012561695571384498,0.5975747504969331,0.5975754471952748
inverse-carrier,21.575,-0.00011337265842627883,-0.00011360925025648844,-0.00011337598269030134,0.5823885016051666,0.5823890363168472
inverse-carrier,21.6,-9.884415711480095e-05,-9.901177962390175e-05,-9.884473791120724e-05,0.5645588437583234,0.5645592354143562
inverse-carrier,21.625,-8.213676793238878e-05,-8.223967296842937e-05,-8.213469991296611e-05,0.54413257092958,0.5441328432078877
inverse-carrier,21.650000000000002,-6.341724015749691e-05,-6.346269209112055e-05,-6.341272342371687e-05,0.5211733673086055,0.521173546010366
inverse-carrier,21.675,-4.290760139532905e-05,-4.290527239643451e-05,-4.290092078865377e-05,0.49576143919968907,0.49576154954058177
inverse-carrier,21.7,-2.0883802892313753e-05,-2.08449653971887e-05,-2.0875311702734386e-05,0.4679932677944783,0.46799333190145637
inverse-carrier,21.725,2.3270898199671576e-06,2.3905508947796743e-06,2.3370211952004395e-06,0.43798122592941346,0.4379812608005866
inverse-carrier,21.75,2.6351529044720188e-05,2.6428123592520453e-05,2.6362520479101003e-05,0.4058527923492248,0.40585280846903177
inverse-carrier,21.775000000000002,5.0775453975471995e-05,5.0855086599300275e-05,5.078714914339689e-05,0.3717497312828823,0.3717497319924713
inverse-carrier,21.8,7.515149900886315e-05,7.522631369694441e-05,7.516357992136897e-05,0.3358273902172079,0.3358273718314565
inverse-carrier,21.825,9.900761989490941e-05,9.907259904326264e-05,9.90198103859047e-05,0.29825368385361295,0.29825363640925084
inverse-carrier,21.85,0.00012185692194215198,0.0001219101769987215,0.00012186900289751176,0.2592077921942835,0.2592077006240761
inverse-carrier,21.875,0.0001432081680607185,0.00014325081797528601,0.00014321996349711611,0.21887902856281952,0.2188788740312954
inverse-carrier,21.900000000000002,0.00016257679606039555,0.00016261244426744008,0.00016258817211588976,0.17746567665299975,0.17746543777130833
inverse-carrier,21.925,0.00017949648095501978,0.0001795302766089766,0.00017950733785265568,0.13517344463620437,0.13517309830101626
inverse-carrier,21.95,0.00019353061913090808,0.00019356793723857398,0.00019354086559037568,0.09221393480756454,0.09221345647986452
inverse-carrier,21.975,0.00020428325385800732,0.00020432811322708565,0.00020429279861264885,0.048803332474759105,0.04880269582089711
inverse-carrier,22.0,0.00021140953854146668,0.00021146282419920882,0.00021141824663616817,0.005160845011330764,0.005160020953724777
inverse-carrier,22.025000000000002,0.0002146252600258924,0.0002146829434638358,0.00021463292180277983,-0.0384930409042427,-0.03849408555323656
inverse-carrier,22.05,0.0002137149729773068,0.00021376644625776335,0.0002137212410612381,-0.08193800617457173,-0.08193931021045392
inverse-carrier,22.075,0.00020853861507031085,0.0002085653443645438,0.0002085429518956726,-0.12495533465847167,-0.12495694375545904
inverse-carrier,22.1,0.00019903659170004807,0.00019901120333153493,0.00019903818975195134,-0.167329622569225,-0.16733158994529085
inverse-carrier,22.125,0.00018523286752349495,0.00018511883771586148,0.0001852305890718683,-0.20885027883800283,-0.20885266496553154
inverse-carrier,22.150000000000002,0.00016723610314999505,0.00016698810385975936,0.00016722840592698165,-0.24931277344672462,-0.24931564454649452
inverse-carrier,22.175,0.00014523884752571831,0.00014480385178826345,0.00014522376259643073,-0.288520107257876,-0.2885235324571158
inverse-carrier,22.2,0.00011951478627951815,0.00011883387121894873,0.00011948990421529576,-0.3262842298259575,-0.32628827702981017
inverse-carrier,22.225,9.041401461691916e-05,8.942484545051974e-05,9.037653641333484e-05,-0.3624270766958379,-0.3624318073921251
inverse-carrier,22.25,5.835662669287026e-05,5.699648061126772e-05,5.830346460914439e-05,-0.39678167999484154,-0.39678714338656035
inverse-carrier,22.275000000000002,2.3824698635083044e-05,2.2033850102237018e-05,2.3752621352853774e-05,-0.42919336455414053,-0.4291995915530529
inverse-carrier,22.3,-1.2647135266748443e-05,-1.4921847220593328e-05,-1.2741288786284232e-05,-0.4595205576060987,-0.45952755528248845
inverse-carrier,22.325,-5.048216494764503e-05,-5.328384401752663e-05,-5.060123800702049e-05,-0.4876355024979649,-0.4876432495979865
inverse-carrier,22.35,-8.907302730986224e-05,-9.243154174789788e-05,-8.9219278360747e-05,-0.5134251314515944,-0.5134335755503721
inverse-carrier,22.375,-0.00012779371400152415,-0.00013172306494829155,-0.00012796855509351017,-0.536791628680727,-0.5368006853930036
inverse-carrier,22.400000000000002,-0.0001660118229123223,-0.0001705082443293723,-0.00016621557681399356,-0.557652761117656,-0.5576623156052026
inverse-carrier,22.425,-0.00020310092108907172,-0.00020814190600507376,-0.00020333266033162713,-0.5759423756386192,-0.5759522864643093
inverse-carrier,22.45,-0.00023845275819645568,-0.00024399705028340955,-0.00023871019283151033,-0.5916106948766392,-0.5916208000118317
inverse-carrier,22.475,-0.00027148880519289447,-0.00027747743227412875,-0.0002717682908092773,-0.6046242976268552,-0.6046344221952439
inverse-carrier,22.5,-0.00030167123470218205,-0.0003080295044412138,-0.0003019678710210593,-0.614966227712764,-0.6149761929120934
inverse-carrier,22.525000000000002,-0.00032851303455646755,-0.0003351533910903246,-0.0003288208629988908,-0.6226360030592901,-0.6226456355741877
inverse-carrier,22.55,-0.0003515867970795413,-0.00035841236716499547,-0.00035189909312520235,-0.6276492760912213,-0.6276584172423281
inverse-carrier,22.575,-0.0003705323326099193,-0.00037744091769050555,-0.00037084194550148717,-0.6300375648421491,-0.6300460787730827
inverse-carrier,22.6,-0.00038506295225021025,-0.0003919512436380689,-0.0003853626859528181,-0.6298479618004791,-0.6298557420917162
inverse-carrier,22.625,-0.00039496997624595604,-0.00040173772559619553,-0.0003952529761202731,-0.6271424974654871,-0.6271494716924414
inverse-carrier,22.650000000000002,-0.00040012565738370176,-0.0004066795423678505,-0.0004003857566785931,-0.6219975190272298,-0.6220036509936292
inverse-carrier,22.675,-0.00040048456518777955,-0.00040674155388893603,-0.000400716579818165,-0.6145030996053897,-0.6145083891890167
inverse-carrier,22.7,-0.00039608302766082674,-0.0004019730613992533,-0.0003962829767868929,-0.6047621297374384,-0.6047666104693505
inverse-carrier,22.725,-0.0003870368793159971,-0.00039250474579731286,-0.00038720210916743324,-0.5928893853816666,-0.5928931200750567
inverse-carrier,22.75,-0.0003735377585733623,-0.00037854411836096304,-0.0003736669815929388,-0.5790106627215547,-0.5790137376065232
inverse-carrier,22.775000000000002,-0.0003558476739176176,-0.0003603692217081864,-0.0003559409118038808,-0.5632616382012732,-0.5632641560951485
inverse-carrier,22.8,-0.0003342921174790738,-0.000338320949293875,-0.0003343505738114583,-0.5457866906483985,-0.5457887637326552
inverse-carrier,22.825,-0.00030925216819520227,-0.0003127944726528916,-0.0003092780559813134,-0.5267378189654939,-0.5267395617196607
inverse-carrier,22.85,-0.00028115545293379735,-0.00028422961862064705,-0.00028115175222596077,-0.5062733374152836,-0.5062748601824814
inverse-carrier,22.875,-0.00025046619881964605,-0.0002531005819600019,-0.00025043644785381316,-0.4845565429130933,-0.4845579464737893
inverse-carrier,22.900000000000002,-0.00021767508474934593,-0.00021990552065434524,-0.00021762313258084839,-0.4617545044491113,-0.4617558758556612
inverse-carrier,22.925,-0.0001832886566881739,-0.000185155930021198,-0.00018321844513550844,-0.4380366864870705,-0.4380380962792462
inverse-carrier,22.95,-0.00014781870395466577,-0.00014936614331589066,-0.0001477341075147183,-0.4135735733241284,-0.4135750741237427
inverse-carrier,22.975,-0.00011177221933915205,-0.00011304346673649172,-0.000111676872788022,-0.3885354401832383,-0.3885370665594146
inverse-carrier,23.0,-7.564168532828074e-05,-7.667884069439229e-05,-7.553890912911606e-05,-0.3630910133136184,-0.36309278273096274
inverse-carrier,23.025000000000002,-3.989620046325468e-05,-4.073829099535179e-05,-3.978891210376852e-05,-0.33740617065524175,-0.3374080852647814
inverse-carrier,23.05,-4.973677378110278e-06,-5.655562467013556e-06,-4.8643646027443815e-06,-0.311642808622187,-0.31164485763180605
inverse-carrier,23.075,2.872590791311402e-05,2.8174220616745668e-05,2.8835179541976658e-05,-0.2859576468682244,-0.2859598092352978
inverse-carrier,23.1,6.084602501786499e-05,6.0399715198744536e-05,6.095361191253175e-05,-0.26050111496384454,-0.26050336217638825
inverse-carrier,23.125,9.107770677443976e-05,9.071710264099184e-05,9.118232969749415e-05,-0.23541641520846918,-0.2354187139601211
inverse-carrier,23.150000000000002,0.00011916231927622747,0.00011887263402549681,0.00011926304293947233,-0.2108385633777584,-0.2108408779924826
inverse-carrier,23.175,0.0001448931059567557,0.00014466393818750702,0.00014498928175757822,-0.18689354695987898,-0.18689584146998983
inverse-carrier,23.2,0.00016811530078013023,0.0001679400064449362,0.00016820651672385864,-0.16369765739238332,-0.163699897220068
inverse-carrier,23.225,0.00018872511253605612,0.0001886001242908823,0.00018881116375072166,-0.14135683047978137,-0.14135898371389952
inverse-carrier,23.25,0.00020666770589878398,0.0002065918002074257,0.0002067485305334498,-0.1199661288206097,-0.11996816710950745
inverse-carrier,23.275000000000002,0.00022193408191222716,0.00022190772328567235,0.0002220097467711232,-0.09960938379946042,-0.09961128290168884
inverse-carrier,23.3,0.0002345573124048173,0.0002345820357051995,0.00023462797416372568,-0.08035886741061406,-0.08036060745869947
inverse-carrier,23.325,0.00024460812991376876,0.0002446860211068217,0.0002446740088978696,-0.0622751164905144,-0.06227668202546067
inverse-carrier,23.35,0.00025219001785302766,0.0002523233037922508,0.0002522513832457155,-0.045406892373919545,-0.04540827220649617
inverse-carrier,23.375,0.00025743408953308046,0.00025762481895035515,0.00025749123530226627,-0.029791185071400075,-0.029792372021333845
inverse-carrier,23.400000000000002,0.00026049383031114204,0.00026074366345770524,0.0002605470643901665,-0.015453364953224785,-0.015454355507997768
inverse-carrier,23.425,0.00026153984155934665,0.00026184992827786005,0.000261589479393101,-0.0024074405864999565,-0.0024082345133290836
inverse-carrier,23.45,0.00026075479349692266,0.0002611257144121078,0.0002608011449510829,0.009343630537862394,0.009343030601217158
inverse-carrier,23.475,0.00025832863981273187,0.0002587604138947169,0.0002583720088243912,0.019807503345201857,0.019807092303140882
inverse-carrier,23.5,0.00025445420415061816,0.0002549463208142209,0.0002544948757115791,0.029001929596247356,0.029001700298851713
inverse-carrier,23.525000000000002,0.00024932320688946137,0.00024987470055399836,0.00024936145389400325,0.036954188636575486,0.03695413226568484
inverse-carrier,23.55,0.00024312282828545942,0.00024373234932581353,0.00024315890475798006,0.04370042163048713,0.04370052806321685
inverse-carrier,23.575,0.00023603276105195096,0.00023669865388568285,0.00023606690257768195,0.04928491402424174,0.04928517217038188
inverse-carrier,23.6,0.0002282228421637146,0.00022894321005713996,0.0002282552599584883,0.053759333949571955,0.05375973206076355
inverse-carrier,23.625,0.00021985119715176645,0.00022062397869808043,0.0002198820950885028,0.05718191184790184,0.05718243779708382
inverse-carrier,23.650000000000002,0.0002110629497434072,0.00021188593887671957,0.00021109249828697198,0.059616588212125315,0.05961722974245865
inverse-carrier,23.675,0.0002019893391494097,0.00020286024631897001,0.00020201770375062147,0.06113213961740292,0.06113288456023833
inverse-carrier,23.7,0.0001927473794140792,0.00019366383282339006,0.00019277470103580923,0.06180128217440977,0.06180211863611957
inverse-carrier,23.725,0.000183439805913928,0.0001843993789688353,0.00018346621770749008,0.06169976049746749,0.06170067701590503
inverse-carrier,23.75,0.0001741554433766696,0.00017515564178347624,0.00017418105425415404,0.06090544891374444,0.06090643458490171
inverse-carrier,23.775000000000002,0.0001649697719586711,0.00016600804986601522,0.00016499468388249977,0.059497456762431525,0.05949850133880798
inverse-carrier,23.8,0.00015594575020711008,0.00015701949943226884,0.0001559700507931793,0.05755524025827442,0.057556334220652074
inverse-carrier,23.825,0.00014713477668504618,0.00014824132724569297,0.00014715854326377876,0.0551577649798531,0.05515889958448223
inverse-carrier,23.85,0.00013857775843979935,0.0001397143715417643,0.00013860105321925577,0.05238268547280966,0.052383852776349375
inverse-carrier,23.875,0.00013030619589519084,0.00013147007844258371,0.00013032908021374363,0.04930556236062888,0.049306755225251755
inverse-carrier,23.900000000000002,0.00012234334627460772,0.00012353163663744358,0.00012236586311472096,0.04599915997285986,0.04600037205424613
inverse-carrier,23.925,0.00011470527424617921,0.00011591506602787775,0.00011472746558592414,0.04253276424704468,0.04253398996777267
inverse-carrier,23.95,0.00010740191508537253,0.00010863025456228862,0.0001074238099072305,0.03897157965765036,0.03897281416865887
inverse-carrier,23.975,0.00010043801930520812,0.00010168193249585785,0.00010045964863499327,0.03537621437189776,0.035377453504615554
inverse-carrier,24.0,9.381404301315342e-05,9.50705351145967e-05,9.383542522703674e-05,0.03180219102641302,0.031803431237921
inverse-carrier,24.025000000000002,8.752690091898285e-05,8.879298246604293e-05,8.754805232411505e-05,0.028299578545633173,0.028300816859294923
inverse-carrier,24.05,8.157066042940811e-05,8.284336335207958e-05,8.1591594912744e-05,0.024912692309308104,0.024913926252829354
inverse-carrier,24.075,7.593711552291567e-05,7.721350582436523e-05,7.595784055029634e-05,0.021679841408483332,0.021681068951560512
inverse-carrier,24.1,7.061628104419015e-05,7.189348066963323e-05,7.063680318040174e-05,0.018633219124902616,0.01863443861791897
inverse-carrier,24.125,6.55968125957738e-05,6.68720148070398e-05,6.561713725402499e-05,0.01579882540693806,0.01580003552232416
inverse-carrier,24.150000000000002,6.08663504275184e-05,6.213683001722725e-05,6.088647755816794e-05,0.013196477715963287,0.013197677393409721
inverse-carrier,24.175,5.6411808285525384e-05,5.7674945304408044e-05,5.6431743002764825e-05,0.010839947564703512,0.010841135960969667
inverse-carrier,24.2,5.2219637637427514e-05,5.347291222538603e-05,5.223937347990612e-05,0.008737103373049752,0.00873827981742035
inverse-carrier,24.225,4.827600200454662e-05,4.951702538241314e-05,4.8295542074897384e-05,0.006890186743260235,0.006891350698544417
inverse-carrier,24.25,4.4567005106282315e-05,4.579351433163911e-05,4.4586348732466024e-05,0.005296156737733256,0.005297307767526115
inverse-carrier,24.275000000000002,4.107883077337648e-05,4.2288695724464834e-05,4.109797409746577e-05,0.003947054551009153,0.0039481922928021555
inverse-carrier,24.3,3.779789960606718e-05,3.898913457608339e-05,3.781684253586947e-05,0.0028305202228228856,0.0028316443668996694
inverse-carrier,24.325,3.471102647327168e-05,3.5881784049546896e-05,3.472976352050046e-05,0.0019303126213147065,0.0019314228950600527
inverse-carrier,24.35,3.1805525238877956e-05,3.29541112527021e-05,3.182405894983117e-05,0.0012269106276151904,0.0012280067846711902
inverse-carrier,24.375,2.9069378080905744e-05,3.0194235202035073e-05,2.908770258419117e-05,0.0006982358654985465,0.0006993176791253717
inverse-carrier,24.400000000000002,2.6491307793268507e-05,2.7591031877092102e-05,2.6509426358087412e-05,0.0003203564976212475,0.00032142375765092316
inverse-carrier,24.425,2.406092361705518e-05,2.5134241841360675e-05,2.407882922119696e-05,6.833622695253952e-05,6.938873940575012e-05
inverse-carrier,24.45,2.1768776600012615e-05,2.281456371180724e-05,2.178647167603696e-05,-8.28839456929719e-05,-8.184635694141772e-05
inverse-carrier,24.475,1.960645394596162e-05,2.062370872523458e-05,1.962393122622459e-05,-0.0001576093716920139,-0.00015658686220610844
inverse-carrier,24.5,1.7566589896211252e-05,1.8554451086498892e-05,1.7583853547461762e-05,-0.0001784210646222445,-0.00017741376627204144
inverse-carrier,24.525000000000002,1.564290422410376e-05,1.6600625084958472e-05,1.5659950161872972e-05,-0.0001653472049472531,-0.00016435522321929798
inverse-carrier,24.55,1.3830131848901397e-05,1.4757084154619348e-05,1.384695789792994e-05,-0.0001351111807152295,-0.0001341345928498414
inverse-carrier,24.575,1.2123958785538526e-05,1.3019625792150113e-05,1.2140564012179351e-05,-0.00010056206958025196,-9.960092421989276e-05
inverse-carrier,24.6,1.0520883560384605e-05,1.1384847341686598e-05,1.0537261866490199e-05,-7.048338370596175e-05,-6.95377018658319e-05
inverse-carrier,24.625,9.018031765035197e-06,9.849980602151769e-06,9.034185288654296e-06,-4.965764384715373e-05,-4.8727421391482495e-05
inverse-carrier,24.650000000000002,7.612979372915302e-06,8.412686892650765e-06,7.628903149629956e-06,-3.938385317653563e-05,-3.846906423677487e-05
inverse-carrier,24.675,6.303507586751631e-06,7.070837382603169e-06,6.319199081724413e-06,-3.832916963268428e-05,-3.742977039723201e-05
inverse-carrier,24.7,5.087425745780262e-06,5.822325499777887e-06,5.1028833048153585e-06,-4.3536596547831605e-05,-4.2652528933405997e-05
inverse-carrier,24.725,3.962405090867711e-06,4.6648984334255465e-06,3.97762354477435e-06,-5.1582544273391644e-05,-5.071373869634613e-05
inverse-carrier,24.75,2.925872082024709e-06,3.596063203563611e-06,2.9408507425658277e-06,-5.9478720282127184e-05,-5.862509745389697e-05
inverse-carrier,24.775000000000002,1.9749936079358663e-06,2.6130566816738506e-06,1.989728904411833e-06,-6.528448302920316e-05,-6.444595465972646e-05
inverse-carrier,24.8,1.106687021215384e-06,1.712866125891862e-06,1.1211756416559542e-06,-6.833007690844706e-05,-6.750654571367428e-05
inverse-carrier,24.825,3.177011858917656e-07,8.923069508457964e-07,3.3194015573168826e-07,-6.89586448274441e-05,-6.815000440388152e-05
inverse-carrier,24.85,-3.9531271271449035e-07,1.48095463326258e-07,-3.813238111912979e-07,-6.813216416254767e-05,-6.733829892795206e-05
inverse-carrier,24.875,-1.035723492217154e-06,-5.230814759870209e-07,-1.0219880832035232e-06,-6.690683039147697e-05,-6.612761621364025e-05
inverse-carrier,24.900000000000002,-1.6068858141922043e-06,-1.1245239154490018e-06,-1.593407361723023e-06,-6.605634606183119e-05,-6.529165124565221e-05
inverse-carrier,24.925,-2.1121368896677995e-06,-1.6595155070000857e-06,-2.0989159013177173e-06,-6.596896787714885e-05,-6.521865429117381e-05
inverse-carrier,24.95,-2.5547884129344992e-06,-2.1313225897398248e-06,-2.5418266003556923e-06,-6.663361781599188e-05,-6.589754218767462e-05
inverse-carrier,24.975,-2.938145713859781e-06,-2.543209620811184e-06,-2.9254465293446493e-06,-6.783045318144767e-05,-6.710846795892429e-05
inverse-carrier,25.0,-3.265517751908004e-06,-2.898441010976527e-06,-3.2530788541027387e-06,-6.924462871425597e-05,-6.853658286481297e-05
inverse-carrier,25.025000000000002,-3.5401924211556693e-06,-3.20027240614701e-06,-3.528014194231421e-06,-7.053428295598549e-05,-6.984002245342818e-05
inverse-carrier,25.05,-3.7654400966466217e-06,-3.4519481867670214e-06,-3.7535282184693734e-06,-7.144364710015518e-05,-7.076301541610971e-05
inverse-carrier,25.075,-3.944520030842705e-06,-3.656688546391933e-06,-3.932868768613948e-06,-7.182066100963197e-05,-7.115349931530797e-05
inverse-carrier,25.1,-4.080640911108444e-06,-3.817687940523125e-06,-4.069254370553328e-06,-7.17436223814739e-05,-7.108976955802382e-05
inverse-carrier,25.125,-4.176990595040995e-06,-3.93810489133578e-06,-4.1658640794685295e-06,-7.151151899364809e-05,-7.087081165919772e-05
inverse-carrier,25.150000000000002,-4.236679881976504e-06,-4.021042065180818e-06,-4.225817599193776e-06,-7.149412530395149e-05,-7.086639791739212e-05
inverse-carrier,25.175,-4.2627615736255545e-06,-4.069529025490396e-06,-4.252158122169836e-06,-7.194892476110852e-05,-7.133401014029905e-05
inverse-carrier,25.2,-4.258178639408533e-06,-4.0865013945932106e-06,-4.247831589237927e-06,-7.277617199268013e-05,-7.21739021138513e-05
inverse-carrier,25.225,-4.2257743048363445e-06,-4.074801586493908e-06,-4.2156875576935775e-06,-7.35975096751404e-05,-7.300771645946093e-05
inverse-carrier,25.25,-4.16832346536563e-06,-4.037188043673638e-06,-4.158488560644634e-06,-7.400813736293358e-05,-7.343065286331662e-05
inverse-carrier,25.275000000000002,-4.088501984351159e-06,-3.976343585504517e-06,-4.078918555940873e-06,-7.388597520408134e-05,-7.332063138428e-05
inverse-carrier,25.3,-3.988914833403428e-06,-3.894874823815909e-06,-3.979582445378493e-06,-7.354244802148568e-05,-7.298907619211569e-05
inverse-carrier,25.325,-3.872075021773936e-06,-3.7952895035806543e-06,-3.8629835305852204e-06,-7.342501583653782e-05,-7.288344660341552e-05
inverse-carrier,25.35,-3.7403485200677116e-06,-3.679976047404296e-06,-3.731503212898103e-06,-7.376660435454041e-05,-7.323666813666328e-05
inverse-carrier,25.375,-3.5960021850502246e-06,-3.5511928259577216e-06,-3.5873904270615465e-06,-7.435397042950386e-05,-7.383549826437093e-05
inverse-carrier,25.400000000000002,-3.4411433338176857e-06,-3.411076180681675e-06,-3.432769803219683e-06,-7.472049083637552e-05,-7.421331490765303e-05
inverse-carrier,25.425,-3.2778047456201835e-06,-3.261657815938034e-06,-3.2696591701178703e-06,-7.462075028286943e-05,-7.412470361256178e-05
inverse-carrier,25.45,-3.107893762539301e-06,-3.1048676611988427e-06,-3.0999725340286903e-06,-7.42265866147294e-05,-7.374150253658886e-05
inverse-carrier,25.475,-2.933209759217926e-06,-2.9425237585924765e-06,-2.925510127603907e-06,-7.39865592985823e-05,-7.351227121954721e-05
inverse-carrier,25.5,-2.7554248648765303e-06,-2.7763136578572735e-06,-2.747940009140367e-06,-7.413628063229267e-05,-7.367262235630144e-05
inverse-carrier,25.525000000000002,-2.5760661904146846e-06,-2.6077884669866516e-06,-2.568792302775227e-06,-7.446506518592568e-05,-7.401187167251564e-05
inverse-carrier,25.55,-2.396538542495253e-06,-2.438374218333153e-06,-2.389470694833111e-06,-7.457461452071034e-05,-7.41317220838383e-05
inverse-carrier,25.575,-2.21813646630321e-06,-2.269385634668577e-06,-2.2112663001124644e-06,-7.428687077500462e-05,-7.385411685158981e-05
inverse-carrier,25.6,-2.0420365572293956e-06,-2.102031182097996e-06,-2.035362840250137e-06,-7.386865306381752e-05,-7.34458756992756e-05
inverse-carrier,25.625,-1.8693136942941675e-06,-1.937402982807767e-06,-1.8628267572465109e-06,-7.367823830984124e-05,-7.326527612603592e-05
inverse-carrier,25.650000000000002,-1.7009012114057442e-06,-1.7764683967114117e-06,-1.6945990100553115e-06,-7.376551910870997e-05,-7.336221175797047e-05
inverse-carrier,25.675,-1.5376250984045898e-06,-1.6200740230094644e-06,-1.5314992331941022e-06,-7.383629305162728e-05,-7.344248152727365e-05
inverse-carrier,25.7,-1.3801920870974957e-06,-1.468958987075017e-06,-1.3742391181309084e-06,-7.360229798070579e-05,-7.321782462446672e-05
inverse-carrier,25.725,-1.2292227505729915e-06,-1.3237657749664162e-06,-1.2234333351670774e-06,-7.316116120136903e-05,-7.278586933867071e-05
inverse-carrier,25.75,-1.085225646843565e-06,-1.1850385440767439e-06,-1.0795980114655034e-06,-7.281775767680906e-05,-7.245149146576835e-05
inverse-carrier,25.775000000000002,-9.486212877302454e-07,-1.0532185477810723e-06,-9.431463525912753e-07,-7.271492047847183e-05,-7.235752510950312e-05
inverse-carrier,25.8,-8.197167504446868e-07,-9.286465422455483e-07,-8.143912052945007e-07,-7.265529859218233e-05,-7.23066205778633e-05
inverse-carrier,25.825,-6.987405472325834e-07,-8.115742420224822e-07,-6.935565940335317e-07,-7.237572507071477e-05,-7.203561220525189e-05
inverse-carrier,25.85,-5.858368238481655e-07,-7.021752993746097e-07,-5.807887607905419e-07,-7.191637995564534e-05,-7.158468117656415e-05
inverse-carrier,25.875,-4.810745623384082e-07,-6.005476119819625e-07,-4.7615860254652996e-07,-7.151381288826091e-05,-7.119037811194066e-05
inverse-carrier,25.900000000000002,-3.844543671976506e-07,-5.067126222150678e-07,-3.796611244020755e-07,-7.129668220146103e-05,-7.098136249685915e-05
inverse-carrier,25.925,-2.958907158144397e-07,-4.2061912112612845e-07,-2.912193655915288e-07,-7.11001795853186e-05,-7.079282725872879e-05
