grid,r,phi,Z,mode
time,10.912500000000001,0.19751057901317481,1.0078020857644239,0.014878049460905629
time,10.9625,0.19275468324399475,1.0074308735824986,0.014609755010498573
time,11.012500000000001,0.18809944912756627,1.0070762805524187,0.014346261952662146
time,11.0625,0.18354386427147315,1.006737670022341,0.014087497673426739
time,11.1125,0.17908683635162784,1.006414418990887,0.013833389546766618
time,11.162500000000001,0.1747272011433906,1.0061059189638806,0.013583865023452244
time,11.2125,0.17046373013821373,1.0058115766585267,0.013338851713858247
time,11.262500000000001,0.16629513774713153,1.0055308145676676,0.013098277464931814
time,11.3125,0.16222008809524693,1.005263071396326,0.012862070431536827
time,11.3625,0.1582372014137779,1.0050078023822528,0.012630159142395726
time,11.412500000000001,0.15434506003826282,1.004764479511643,0.012402472560856474
time,11.4625,0.1505422140232086,1.0045325916406018,0.012178940140714866
time,11.512500000000001,0.14682718638483633,1.0043116445323375,0.011959491877322953
time,11.5625,0.1431984779846652,1.004101160819425,0.011744058354214161
time,11.6125,0.13965457206750867,1.0039006798998718,0.011532570785473376
time,11.662500000000001,0.13619393846806388,1.0037097577750886,0.011324961054077102
time,11.7125,0.1328150375006857,1.0035279668372616,0.011121161746424295
time,11.762500000000001,0.1295163235471718,1.0033548956130351,0.010921106183273483
time,11.8125,0.12629624835747338,1.0031901484698345,0.010724728447295934
time,11.8625,0.12315326407820293,1.003033345290623,0.010531963407447931
time,11.912500000000001,0.12008582602366025,1.002884121122357,0.010342746740358625
time,11.9625,0.1170923952038544,1.0027421258029152,0.010157014948922531
time,12.012500000000001,0.11417144062368136,1.0026070235708173,0.009974705378278357
time,12.0625,0.11132144136703713,1.002478492661607,0.009795756229348147
time,12.1125,0.10854088847921553,1.0023562248943716,0.009620106570103234
time,12.162500000000001,0.10582828666047422,1.0022399252514984,0.009447696344715617
time,12.2125,0.10318215578315515,1.0021293114544119,0.00927846638074578
time,12.262500000000001,0.10060103224423084,1.002024113537721,0.00911235839451041
time,12.3125,0.09808347016461962,1.0019240734239068,0.008949314994766098
time,12.3625,0.09562804244607759,1.0018289445004138,0.0087892796848377
time,12.412500000000001,0.09323334169594058,1.0017384912007583,0.008632196863313187
time,12.4625,0.09089798102945673,1.0016524885910463,0.008478011823419637
time,12.512500000000001,0.08862059475892568,1.0015707219630852,0.008326670751188623
time,12.5625,0.08639983897834655,1.0014929864350968,0.008178120722512781
time,12.6125,0.08423439205177469,1.0014190865608663,0.00803230969918912
time,12.662500000000001,0.08212295501310203,1.0013488359480167,0.007889186524038853
time,12.7125,0.08006425188450422,1.001282056885965,0.00774870091518772
time,12.762500000000001,0.07805702992034667,1.0012185799839972,0.007610803459585496
time,12.8125,0.07610005978290742,1.0011582438197923,0.007475445605838352
time,12.8625,0.07419213565585853,1.0011008945986355,0.007342579656422548
time,12.912500000000001,0.07233207530105379,1.0010463858234715,0.0072121587593436355
time,12.9625,0.07051872006379216,1.000994577975887,0.007084136899300731
time,13.012500000000001,0.06875093483136996,1.0009453382080375,0.00695846888841137
time,13.0625,0.06702760794939638,1.0008985400454835,0.006835110356548534
time,13.1125,0.06534765110002629,1.0008540631008582,0.006714017741337668
time,13.162500000000001,0.0637099991459633,1.0008117927982356,0.006595148277858154
time,13.2125,0.062113609943801405,1.00077162010805,0.006478459988090227
time,13.262500000000001,0.06055746413000615,1.0007334412923714,0.006363911670145412
time,13.3125,0.059040564882585696,1.000697157660331,0.006251462887315573
time,13.3625,0.0575619376612667,1.000662675333464,0.006141073956973009
time,13.412500000000001,0.056120629928769455,1.0006299050207204,0.006032705939351352
time,13.4625,0.05471571085557117,1.000598761802886,0.005926320626234835
time,13.512500000000001,0.0533462710103535,1.0005691649261421,0.005821880529581081
time,13.5625,0.05201142203815117,1.000541037604486,0.005719348870100591
time,13.6125,0.05071029632805094,1.0005143068307358,0.005618689565814135
time,13.662500000000001,0.049442046672135156,1.000488903195826,0.005519867220607398
time,13.7125,0.04820584591721812,1.000464760716119,0.005422847112800579
time,13.762500000000001,0.047000886610790236,1.0004418166684401,0.005327595183749066
time,13.8125,0.04582638064245903,1.0004200114325574,0.005234078026489801
time,13.8625,0.044681558882060816,1.0003992883408261,0.005142262874446643
time,13.912500000000001,0.0435656708155092,1.000379593534721,0.005052117590206716
time,13.9625,0.04247798417934747,1.0003608758279883,0.004963610654378598
time,14.012500000000001,0.04141778459487982,1.0003430865761496,0.004876711154541997
time,14.0625,0.04038437520267165,1.0003261795521021,0.004791388774297775
time,14.1125,0.03937707629813056,1.0003101108275578,0.004707613782425997
time,14.162500000000001,0.038395224968807595,1.0002948386600812,0.004625357022158974
time,14.2125,0.03743817473399132,1.0002803233854827,0.0045445899005754084
time,14.262500000000001,0.036505295187106206,1.0002665273153395,0.004465284378120987
time,14.3125,0.03559597164137024,1.0002534146394186,0.004387412958260145
time,14.3625,0.03470960477911452,1.0002409513327846,0.004310948677263025
time,14.412500000000001,0.033845610305120385,1.0002291050673853,0.004235865094131166
time,14.4625,0.03300341860428541,1.000217845127914,0.004162136280664757
time,14.512500000000001,0.03218247440388979,1.0002071423317513,0.004089736811674024
time,14.5625,0.03138223644069792,1.000196968952804,0.004018641755336644
time,14.6125,0.030602177133096164,1.000187298649057,0.0039488266637028435
time,14.662500000000001,0.02984178225843746,1.000178106393672,0.0038802675633493092
time,14.7125,0.02910055063573517,1.0001693684094606,0.0038129409461828416
time,14.762500000000001,0.028377993813823176,1.0001610621065795,0.0037468237603942227
time,14.8125,0.027673635765076067,1.0001531660232916,0.0036818934015625956
time,14.8625,0.026987012584761945,1.00014565976965,0.0036181277039102977
time,14.912500000000001,0.026317672196081617,1.0001385239739642,0.003555504931707915
time,14.9625,0.025665174060930142,1.0001317402319156,0.003494003770829069
time,15.012500000000001,0.025029088896401448,1.0001252910581968,0.003433603320454274
time,15.0625,0.024408998397042275,1.0001191598405494,0.003374283084923016
time,15.1125,0.023804494962849154,1.0001133307960872,0.0033160229657330288
time,15.162500000000001,0.02321518143299058,1.0001077889297934,0.003258803253685652
time,15.2125,0.022640670825226354,1.0001025199950833,0.003202604621175928
time,15.262500000000001,0.022080586080986855,1.0000975104563359,0.0031474081146261
time,15.3125,0.02153455981606689,1.0000927474532944,0.0030931951470609745
time,15.3625,0.021002234076881492,1.000088218767244,0.0030399474908235783
time,15.412500000000001,0.02048326010222476,1.000083912788883,0.0029876472704294466
time,15.4625,0.019977298090466975,1.000079818487799,0.002936276955557774
time,15.512500000000001,0.01948401697212064,1.000075925383474,0.002885819354177656
time,15.5625,0.01900309418770159,1.0000722235177413,0.002836257605807583
time,15.6125,0.018534215470807643,1.0000687034286238,0.002787575174906262
time,15.662500000000001,0.018077074636334418,1.0000653561254815,0.0027397558443928633
time,15.7125,0.01763137337374483,1.000062173065409,0.002692783709294717
time,15.762500000000001,0.017196821045307037,1.0000591461308128,0.002646643170520491
time,15.8125,0.01677313448921356,1.0000562676081186,0.00260131892875684
time,15.8625,0.016360037827492884,1.0000535301675435,0.0025567959784865233
time,15.912500000000001,0.015957262278623954,1.0000509268438857,0.0025130596021259574
time,15.9625,0.015564545974762941,1.00004845101828,0.0024700953642801714
time,16.0125,0.015181633783491338,1.0000460964008673,0.0024278891061131538
time,16.0625,0.014808277133994104,1.0000438570143355,0.0023864269398315464
time,16.1125,0.014444233847576551,1.0000417271782887,0.0023456952432797024
time,16.1625,0.014089267972428836,1.0000397014943998,0.0023056806546440383
time,16.212500000000002,0.013743149622547204,1.0000377748323095,0.002266370067264744
time,16.2625,0.013405654820721789,1.0000359423162344,0.002227750624552823
time,16.3125,0.013076565345501168,1.000034199312247,0.002189809715010502
time,16.3625,0.01275566858204493,1.000032541416195,0.002152534967353055
time,16.4125,0.012442757376776126,1.0000309644422274,0.0021159142457301437
time,16.462500000000002,0.01213762989574665,1.0000294644118972,0.0020799356450446962
time,16.5125,0.01184008948662957,1.0000280375438102,0.0020445874863674854
time,16.5625,0.011549944544253584,1.0000266802437952,0.0020098583124455
time,16.6125,0.011267008379596032,1.0000253890955653,0.001975736883302311
time,16.6625,0.010991099092152054,1.0000241608518508,0.001942212171928565
time,16.712500000000002,0.010722039445598937,1.0000229924259747,0.0019092733600608307
time,16.7625,0.01045965674667591,1.0000218808838517,0.0018769098340470376
time,16.8125,0.01020378272720112,1.0000208234363888,0.001845111180796749
time,16.8625,0.00995425342914889,1.0000198174322663,0.0018138671838145654
time,16.9125,0.009710909092711797,1.0000188603510813,0.0017831678193149661
time,16.962500000000002,0.009473594047273562,1.0000179497968344,0.0017530032524169287
time,17.0125,0.009242156605220191,1.000017083491743,0.0017233638334166964
time,17.0625,0.009016448958518258,1.0000162592703643,0.0016942400941370793
time,17.1125,0.008796327077990721,1.0000154750740127,0.001665622744351735
time,17.1625,0.008581650615222087,1.0000147289454564,0.0016375026682828495
time,17.212500000000002,0.0083722828070262,1.0000140190238802,0.001609870921170729
time,17.2625,0.008168090382411435,1.000013343540099,0.0015827187259137814
time,17.3125,0.007968943471979436,1.0000127008120119,0.0015560374697774415
time,17.3625,0.007774715519695054,1.0000120892402824,0.0015298187011705928
time,17.4125,0.007585283196966494,1.0000115073042357,0.0015040541264880842
time,17.462500000000002,0.007400526318976114,1.0000109535579595,0.0014787356070179456
time,17.5125,0.007220327763203707,1.0000104266266017,0.0014538551559119604
time,17.5625,0.007044573390085441,1.0000099252028496,0.0014294049352182483
time,17.6125,0.0068731519657530245,1.0000094480435888,0.0014053772529745716
time,17.6625,0.006705955086798937,1.0000089939667252,0.0013817645603610748
time,17.712500000000002,0.006542877107014921,1.0000085618481676,0.0013585594489112158
time,17.7625,0.006383815066052189,1.0000081506189595,0.0013357546477796513
time,17.8125,0.006228668619953085,1.0000077592625554,0.0013133430210658858
time,17.8625,0.006077339973505164,1.0000073868122308,0.001291317565192494
time,17.9125,0.005929733814369877,1.0000070323486219,0.0012696714063367793
time,17.962500000000002,0.005785757248939246,1.0000066949973887,0.0012483977979147304
time,18.0125,0.005645319739875093,1.000006373926993,0.0012274901181161654
time,18.0625,0.005508333045286506,1.0000060683465875,0.0012069418674899915
time,18.1125,0.005374711159502412,1.0000057775040097,0.0011867466665785248
time,18.1625,0.0052443702553971305,1.000005500683875,0.0011668982535998065
time,18.212500000000002,0.005117228628227967,1.0000052372057666,0.0011473904821769315
time,18.2625,0.004993206640944871,1.0000049864225118,0.0011282173191133798
time,18.3125,0.004872226670933273,1.0000047477185465,0.0011093728422133765
time,18.3625,0.004754213058152178,1.0000045205083605,0.0010908512381463341
time,18.4125,0.0046390920546306195,1.0000043042350182,0.001072646800354446
time,18.462500000000002,0.004526791775286494,1.0000040983687553,0.0010547539270025087
time,18.5125,0.004417242150032782,1.0000039024056424,0.0010371671189691
time,18.5625,0.004310374877137027,1.0000037158663162,0.0010198809778782204
time,18.6125,0.004206123377800895,1.0000035382947738,0.001002890204170558
time,18.6625,0.004104422751927458,1.0000033692572252,0.000986189595213527
time,18.712500000000002,0.004005209735044728,1.0000032083410044,0.0009697740434492781
time,18.7625,0.0039084226563547925,1.0000030551535322,0.0009536385345798674
time,18.8125,0.003814001397878699,1.0000029093213325,0.0009377781457888096
time,18.8625,0.003721887354668059,1.0000027704890961,0.0009221880439982564
time,18.9125,0.003632023396055067,1.0000026383187899,0.0009068634841610243
time,18.962500000000002,0.003544353827913415,1.0000025124888114,0.000891799807586771
time,19.0125,0.0034588243559033147,1.000002392693185,0.0008769924403015802
time,19.0625,0.003375382049674513,1.0000022786407963,0.00086243689144027
time,19.1125,0.0032939753080019514,1.000002170054666,0.0008481287516707245
time,19.1625,0.0032145538248293175,1.0000020666712586,0.0008340636916495938
time,19.212500000000002,0.003137068556196458,1.0000019682398253,0.0008202374605086896
time,19.262500000000003,0.0030614716880272338,1.0000018745217794,0.0008066458843714429
time,19.3125,0.0029877166047550304,1.000001785290102,0.0007932848648987954
time,19.3625,0.0029157578587637504,1.0000017003287782,0.0007801503778639118
time,19.4125,0.002845551140622704,1.0000016194322587,0.0007672384717551055
time,19.462500000000002,0.002777053250094388,1.0000015424049509,0.0007545452664063937
time,19.512500000000003,0.0027102220678947107,1.0000014690607315,0.0007420669516551136
time,19.5625,0.002645016528185773,1.0000013992224868,0.0007297997860260232
time,19.6125,0.0025813965917818324,1.0000013327216728,0.0007177400954413407
time,19.6625,0.002519323220049615,1.0000012693978975,0.0007058842719561987
time,19.712500000000002,0.002458758349484633,1.0000012090985242,0.0006942287725189635
time,19.762500000000003,0.0023996648669456543,1.0000011516782947,0.0006827701177559191
time,19.8125,0.002342006585529964,1.0000010969989694,0.0006715048907798108
time,19.8625,0.0022857482210725134,1.000001044928986,0.0006604297360217478
time,19.9125,0.0022308553692524957,1.0000009953431357,0.0006495413580859917
time,19.962500000000002,0.002177294483291354,1.0000009481222534,0.0006388365206271511
inverse,0.0125,0.7426159166190324,1.1102956799231851,0.11239386103261009
inverse,0.0625,0.7426156512921941,1.1102956011088259,0.11238823248989131
inverse,0.1125,0.7426150316377245,1.1102954170428596,0.11237509989283402
inverse,0.1625,0.7426140563137724,1.110295127326959,0.11235446484765536
inverse,0.21250000000000002,0.7426127232076609,1.1102947313339797,0.11232632987820901
inverse,0.2625,0.7426110294304693,1.1102942282063561,0.11229069842571637
inverse,0.3125,0.7426089713096238,1.1102936168539075,0.11224757484839983
inverse,0.36250000000000004,0.7426065443794744,1.1102928959510447,0.1121969644210193
inverse,0.41250000000000003,0.7426037433698367,1.1102920639333789,0.11213887333431206
inverse,0.4625,0.7426005621924601,1.1102911189937115,0.11207330869433674
inverse,0.5125000000000001,0.742596993925393,1.110290059077406,0.11200027852172033
inverse,0.5625,0.7425930307951956,1.1102888818771188,0.11191979175081222
inverse,0.6125,0.7425886641569556,1.1102875848268823,0.11183185822874266
inverse,0.6625000000000001,0.7425838844720515,1.1102861650955202,0.11173648871438839
inverse,0.7125,0.7425786812836,1.110284619579378,0.11163369487724664
inverse,0.7625000000000001,0.7425730431895228,1.1102829448943499,0.11152348929621696
inverse,0.8125,0.7425669578131585,1.1102811373671777,0.11140588545829334
inverse,0.8625,0.7425604117713384,1.1102791930260039,0.111280897757168
inverse,0.9125000000000001,0.7425533906398386,1.110277107590144,0.11114854149174687
inverse,0.9625,0.7425458789161153,1.1102748764590613,0.11100883286458017
inverse,1.0125,0.7425378599792196,1.1102724947005038,0.11086178898020754
inverse,1.0625,0.7425293160467821,1.1102699570377803,0.11070742784342139
inverse,1.1125,0.7425202281289521,1.1102672578361341,0.1105457683574485
inverse,1.1625,0.7425105759791624,1.1102643910881815,0.1103768303220531
inverse,1.2125000000000001,0.7425003380415861,1.1102613503983738,0.11020063443156283
inverse,1.2625000000000002,0.7424894913951441,1.110258128966444,0.11001720227281957
inverse,1.3125,0.7424780116939065,1.1102547195697874,0.1098265563230582
inverse,1.3625,0.7424658731037295,1.1102511145447367,0.10962871994771378
inverse,1.4125,0.7424530482349518,1.1102473057666744,0.1094237173981623
inverse,1.4625000000000001,0.7424395080709701,1.1102432846289327,0.10921157380939553
inverse,1.5125000000000002,0.7424252218924975,1.110239042020425,0.1089923151976335
inverse,1.5625,0.7424101571973003,1.1102345683019441,0.10876596845787732
inverse,1.6125,0.7423942796151941,1.1102298532810726,0.1085325613614055
inverse,1.6625,0.7423775528180715,1.1102248861856296,0.10829212255321713
inverse,1.7125000000000001,0.742359938424715,1.1102196556355892,0.10804468154942479
inverse,1.7625000000000002,0.7423413959001407,1.110214149613394,0.10779026873460067
inverse,1.8125,0.7423218824491994,1.1102083554325846,0.10752891535908021
inverse,1.8625,0.7423013529041508,1.1102022597046666,0.10726065353622559
inverse,1.9125,0.7422797596059076,1.1101958483041208,0.10698551623965528
inverse,1.9625000000000001,0.7422570522786318,1.1101891063314726,0.10670353730044095
inverse,2.0125,0.742233177897349,1.1101820180743196,0.10641475140427857
inverse,2.0625,0.7422080805482262,1.1101745669662164,0.10611919408863671
inverse,2.1125000000000003,0.7421817012811435,1.1101667355433145,0.105816901739887
inverse,2.1625,0.7421539779541694,1.1101585053986396,0.10550791159042187
inverse,2.2125,0.7421248450695264,1.1101498571338937,0.10519226171576411
inverse,2.2625,0.742094233600619,1.110140770308658,0.10486999103167396
inverse,2.3125,0.742062070809669,1.1101312233868668,0.10454113929125895
inverse,2.3625000000000003,0.7420282800554818,1.1101211936804194,0.10420574708209213
inverse,2.4125,0.7419927805908457,1.110110657289787,0.10386385582334452
inverse,2.4625000000000004,0.7419554873490392,1.11009958904147,0.1035155077629378
inverse,2.5125,0.7419163107188982,1.1100879624221482,0.10316074597472412
inverse,2.5625,0.7418751563078672,1.1100757495093645,0.10279961435569893
inverse,2.6125000000000003,0.7418319246924312,1.1100629208985753,0.10243215762325356
inverse,2.6625,0.7417865111553008,1.1100494456263907,0.1020584213124756
inverse,2.7125000000000004,0.7417388054086859,1.1100352910898208,0.10167845177350274
inverse,2.7625,0.7416886913029744,1.1100204229613437,0.10129229616893945
inverse,2.8125,0.741636046520091,1.11000480509959,0.10090000247134315
inverse,2.8625000000000003,0.7415807422507878,1.1099883994554458,0.10050161946078795
inverse,2.9125,0.741522642855082,1.109971165973357,0.10009719672251545
inverse,2.9625000000000004,0.7414616055050217,1.1099530624876168,0.09968678464467948
inverse,3.0125,0.7413974798089346,1.1099340446134078,0.09927043441619546
inverse,3.0625,0.7413301074162693,1.1099140656323634,0.09884819802470296
inverse,3.1125000000000003,0.7412593216021136,1.109893076372405,0.09842012825465037
inverse,3.1625,0.7411849468304362,1.1098710250816073,0.09798627868551261
inverse,3.2125000000000004,0.7411067982950603,1.109847857295831,0.09754670369015135
inverse,3.2625,0.7410246814373477,1.1098235156998646,0.09710145843332865
inverse,3.3125,0.7409383914395333,1.1097979399818005,0.09665059887038412
inverse,3.3625000000000003,0.7408477126926192,1.109771066680377,0.09619418174608782
inverse,3.4125,0.7407524182377003,1.1097428290250002,0.09573226459367956
inverse,3.4625000000000004,0.7406522691795628,1.109713156768167,0.09526490573410581
inverse,3.5125,0.7405470140713691,1.109681976010004,0.09479216427546784
inverse,3.5625,0.7404363882692075,1.1096492090146297,0.09431410011269198
inverse,3.6125000000000003,0.7403201132552631,1.109614774018057,0.09383077392743563
inverse,3.6625,0.7401978959283424,1.109578585027349,0.09334224718824179
inverse,3.7125000000000004,0.7400694278604593,1.1095405516107415,0.09284858215095483
inverse,3.7625,0.7399343845181825,1.1095005786784604,0.09234984185941268
inverse,3.8125,0.7397924244474211,1.1094585662539587,0.09184609014642711
inverse,3.8625000000000003,0.739643188420334,1.1094144092353195,0.09133739163506847
inverse,3.9125,0.739486298543036,1.109367997146576,0.09082381174026784
inverse,3.9625000000000004,0.7393213573227927,1.1093192138787233,0.09030541667075194
inverse,4.0125,0.7391479466934087,1.1092679374202163,0.08978227343132562
inverse,4.0625,0.7389656269975439,1.1092140395767747,0.0892544498255167
inverse,4.1125,0.7387739359247294,1.1091573856803432,0.08872201445859944
inverse,4.1625000000000005,0.7385723874039128,1.1090978342871032,0.08818503674101034
inverse,4.2125,0.7383604704494232,1.1090352368644587,0.08764358689217391
inverse,4.2625,0.7381376479593347,1.1089694374669876,0.08709773594475205
inverse,4.3125,0.7379033554653119,1.1089002724013932,0.08654755574933397
inverse,4.3625,0.7376569998331406,1.108827569880566,0.08599311897958174
inverse,4.4125000000000005,0.7373979579132967,1.10875114966694,0.08543449913784697
inverse,4.4625,0.7371255751410826,1.1086708227054143,0.0848717705612737
inverse,4.5125,0.7368391640860591,1.1085863907462086,0.08430500842840269
inverse,4.5625,0.7365380029507383,1.1084976459581324,0.0837342887662925
inverse,4.6125,0.7362213340187752,1.108404370532877,0.08315968845817033
inverse,4.6625000000000005,0.7358883620532013,1.1083063362810688,0.08258128525162754
inverse,4.7125,0.7355382526456012,1.108203304220989,0.08199915776737259
inverse,4.7625,0.735170130517527,1.1080950241610314,0.08141338550855352
inverse,4.8125,0.7347830777759023,1.1079812342771655,0.08082404887066166
inverse,4.862500000000001,0.7343761321246697,1.107861660686878,0.08023122915202674
inverse,4.9125000000000005,0.733948285035504,1.1077360170213115,0.07963500856491244
inverse,4.9625,0.733498479881046,1.107604003997561,0.07903547024722023
inverse,5.0125,0.733025610034813,1.107465308993382,0.07843269827480709
inverse,5.0625,0.7325285169427213,1.1073196056268606,0.0778267776744212
inverse,5.112500000000001,0.7320059881720119,1.1071665533439368,0.0772177944372575
inverse,5.1625000000000005,0.7314567554443168,1.1070057970170253,0.07660583553313248
inverse,5.2125,0.730879492660633,1.1068369665583728,0.07599098892527462
inverse,5.2625,0.7302728139271055,1.1066596765522025,0.07537334358572405
inverse,5.3125,0.7296352715917429,1.1064735259101512,0.07475298951133137
inverse,5.362500000000001,0.7289653543035236,1.1062780975549724,0.0741300177403417
inverse,5.4125000000000005,0.7282614851067888,1.1060729581379891,0.07350452036954554
inverse,5.4625,0.7275220195853559,1.105857657796311,0.07287659057197336
inverse,5.5125,0.7267452440724542,1.1056317299563863,0.07224632261510582
inverse,5.5625,0.7259293739443317,1.105394691191042,0.07161381187956438
inverse,5.612500000000001,0.725072552017263,1.1051460411377654,0.07097915487824068
inverse,5.6625000000000005,0.7241728470696583,1.104885262486595,0.07034244927581967
inverse,5.7125,0.7232282525130331,1.1046118210466112,0.0697037939086486
inverse,5.7625,0.7222366852377641,1.1043251659006466,0.06906328880485327
inverse,5.8125,0.7211959846617759,1.1040247296584538,0.06842103520467101
inverse,5.862500000000001,0.720103912012589,1.103709928819167,0.06777713558089232
inverse,5.9125000000000005,0.7189581498754846,1.1033801642544758,0.0671316936593194
inverse,5.9625,0.7177563020428658,1.10303482182445,0.0664848144391353
inverse,6.0125,0.7164958937022189,1.1026732731384283,0.06583660421306396
inverse,6.0625,0.7151743720023244,1.1022948764737839,0.06518717058718476
inverse,6.112500000000001,0.713789107039532,1.1018989778656585,0.06453662250025348
inverse,6.1625000000000005,0.7123373933079266,1.1014849123809463,0.06388507024236321
inverse,6.2125,0.710816451659017,1.1010520055898232,0.0632326254727625
inverse,6.2625,0.7092234318181291,1.100599575247977,0.06257940123662904
inverse,6.3125,0.7075554155058842,1.100126933202341,0.06192551198057933
inverse,6.362500000000001,0.705809420213945,1.099633387532549,0.061271073566672676
inverse,6.4125000000000005,0.7039824036845035,1.0991182449394823,0.06061620328464721
inverse,6.4625,0.7020712691426937,1.0985808133911266,0.05996101986210463
inverse,6.5125,0.700072871330141,1.0980204050344855,0.05930564347233652
inverse,6.5625,0.6979840233860947,1.097436339380448,0.058650195739461376
inverse,6.612500000000001,0.695801504619952,1.0968279467662778,0.05799479974051956
inverse,6.6625000000000005,0.6935220692153451,1.0961945720977468,0.05733958000414761
inverse,6.7125,0.6911424559012396,1.0955355788698393,0.056684662505431346
inverse,6.7625,0.6886593986195921,1.0948503534614196,0.056030174656514255
inverse,6.8125,0.6860696382119345,1.0941383096952508,0.055376245292514725
inverse,6.862500000000001,0.6833699351387313,1.0933988936503027,0.054723004652285745
inverse,6.9125000000000005,0.6805570832354503,1.0926315887083886,0.054070584353533215
inverse,6.9625,0.6776279244979235,1.0918359208118726,0.05341911736179198
inverse,7.0125,0.6745793648768095,1.09101146390352,0.05276873795274686
inverse,7.0625,0.671408391046764,1.090157845513601,0.05211958166737786
inverse,7.112500000000001,0.6681120881004058,1.089274752453177,0.05147178525940431
inverse,7.1625000000000005,0.6646876581004035,1.0883619365661998,0.0508254866345055
inverse,7.2125,0.6611324394051771,1.087419220486768,0.050180824780803615
inverse,7.2625,0.6574439266650266,1.0864465033417459,0.049537939690110215
inverse,7.3125,0.6536197913662136,1.0854437663331225,0.04889697226946187
inverse,7.362500000000001,0.6496579027809625,1.0844110781291516,0.048258064242503874
inverse,7.4125000000000005,0.6455563491618913,1.0833485999886459,0.04762135804032278
inverse,7.4625,0.6413134590004483,1.082256590539024,0.04698699668138172
inverse,7.5125,0.6369278221509812,1.0811354101259985,0.04635512364027678
inverse,7.5625,0.6323983106056307,1.0799855246513712,0.04572588270510767
inverse,7.612500000000001,0.6277240986908231,1.0788075088154412,0.0450994178233419
inverse,7.6625000000000005,0.6229046824443025,1.0776020486822075,0.04447587293615011
inverse,7.7125,0.6179398979229233,1.0763699434889986,0.043855391801298535
inverse,7.7625,0.6128299381863317,1.0751121066274927,0.043238117804803446
inverse,7.8125,0.6075753687006823,1.073829565730354,0.04262419376168074
inverse,7.862500000000001,0.6021771409100536,1.0725234618069213,0.04201376170626011
inverse,7.9125000000000005,0.5966366037315936,1.071195047382474,0.041406962672675074
inverse,7.9625,0.5909555127438232,1.069845683608463,0.04080393646628683
inverse,8.012500000000001,0.5851360368560827,1.0684768363255286,0.0402048214269487
inverse,8.0625,0.5791807622707353,1.067090071076902,0.03960975418516463
inverse,8.1125,0.5730926935782776,1.0656870470865611,0.03901886941234023
inverse,8.1625,0.5668752518585757,1.0642695102339448,0.03843229956646123
inverse,8.2125,0.5605322696985389,1.062839285074679,0.03785017463466214
inverse,8.262500000000001,0.5540679830770104,1.0613982659742052,0.03727262187426209
inverse,8.3125,0.5474870201106923,1.059948407437937,0.03669976555394387
inverse,8.3625,0.540794386699625,1.0584917137371648,0.03613172669683104
inverse,8.4125,0.5339954491561288,1.0570302279438912,0.03556862282727655
inverse,8.4625,0.5270959139460925,1.0555660204997332,0.03501056772321104
inverse,8.512500000000001,0.5201018047150465,1.0541011774535698,0.03445767117590723
inverse,8.5625,0.5130194368124693,1.0526377885094766,0.033910038759000644
inverse,8.6125,0.5058553895652743,1.051177935030447,0.033367771608561
inverse,8.6625,0.49861647658449015,1.0497236781443062,0.03283096621593811
inverse,8.7125,0.4913097144169686,1.0482770470960967,0.03229971423500845
inverse,8.762500000000001,0.48394228987591825,1.0468400279860695,0.03177410230532491
inverse,8.8125,0.47652152639966816,1.0454145530244539,0.031254211892527715
inverse,8.8625,0.46905484979706075,1.0440024904236287,0.030740119147208627
inverse,8.9125,0.461549753740151,1.0426056350355188,0.030231894783237772
inverse,8.9625,0.454013765360561,1.041225699827375,0.02972960397636614
inverse,9.012500000000001,0.446454411295198,1.0398643082729884,0.02923330628371044
inverse,9.0625,0.4388791845105414,1.0385229877193276,0.028743055584514864
inverse,9.1125,0.431295512212946,1.0372031637710055,0.028258900042370073
inverse,9.1625,0.42371072512610575,1.035906155717378,0.027780882088858223
inverse,9.2125,0.4161320283867964,1.034633173009862,0.027309038428385463
inverse,9.262500000000001,0.4085664742771108,1.0333853127806458,0.026843400063767595
inverse,9.3125,0.40102093697651686,1.0321635583787048,0.026383992341948666
inverse,9.3625,0.3935020894810842,1.0309687788851958,0.025930835019063556
inverse,9.4125,0.38601638280097733,1.02980172955815,0.0254839423439032
inverse,9.4625,0.37857002751159624,1.0286630531460261,0.02504332315870743
inverse,9.512500000000001,0.37116897769927665,1.0275532820012652,0.02460898101609782
inverse,9.5625,0.36381891730983124,1.0264728409184996,0.024180914310870768
inverse,9.6125,0.3565252488779693,1.0254220506174996,0.023759116425299653
inverse,9.662500000000001,0.3492930845881544,1.0244011317882216,0.023343575886545374
inverse,9.7125,0.3421272395930505,1.023410209614312,0.022934276534743663
inverse,9.762500000000001,0.33503222749457084,1.0224493186919947,0.02253119770032752
inverse,9.8125,0.32801225787475397,1.0215184082632187,0.022134314389149305
inverse,9.8625,0.32107123574926,1.0206173476851115,0.021743597473990326
inverse,9.912500000000001,0.3142127628051344,1.019745932061927,0.02135901389108379
inverse,9.9625,0.30744014027646643,1.0189038879706427,0.020980526840326173
inverse,10.012500000000001,0.30075637330649707,1.0180908792168955,0.020608095987914632
inverse,10.0625,0.2941641766423468,1.017306512563934,0.02024167767021663
inverse,10.1125,0.28766598150858147,1.016550343383459,0.01988122509775565
inverse,10.162500000000001,0.2812639435080199,1.0158218811835364,0.01952668855827893
inverse,10.2125,0.27495995140221274,1.0151205949750215,0.01917801561795868
