time,radius,case,a,chi
62.0,22.900000000000002,2,1.5499671610649464e-05,1.9402004341299575e-06
62.0,23.3,2,1.7312354973811172e-05,1.703361361258546e-06
62.0,23.700000000000003,2,1.9149101751202176e-05,1.4958762236606647e-06
62.0,24.1,2,2.0918467357944722e-05,1.3140394790796706e-06
62.0,24.5,2,2.2506959015066223e-05,1.1546224057967181e-06
62.0,24.900000000000002,2,2.3783866122058516e-05,1.0148114182885294e-06
62.0,25.3,2,2.4610996733571567e-05,8.921544779890689e-07
62.0,25.700000000000003,2,2.4856843088651457e-05,7.845138124159353e-07
62.0,26.1,2,2.441297662839453e-05,6.900240502038123e-07
62.0,26.5,2,2.3209826949808822e-05,6.070556230840846e-07
62.0,26.900000000000002,2,2.1229286785344966e-05,5.34183443662489e-07
62.0,27.3,2,1.851180124000595e-05,4.701604868555002e-07
62.0,27.700000000000003,2,1.515549248627419e-05,4.138954423054779e-07
62.0,28.1,2,1.1305568131449149e-05,3.6443349983163286e-07
62.0,28.5,2,7.134552401990875e-06,3.209396046503888e-07
62.0,28.900000000000002,2,2.817868033640019e-06,2.8268382202044683e-07
62.0,29.3,2,-1.484912945254823e-06,2.490284654473978e-07
62.0,29.700000000000003,2,-5.632286517566382e-06,2.1941645188218633e-07
62.0,30.1,2,-9.49537180513912e-06,1.933603609710372e-07
62.0,30.5,2,-1.2976869863593593e-05,1.7043216134873787e-07
62.0,30.900000000000002,2,-1.604795863744255e-05,1.5025426279797903e-07
62.0,31.3,2,-1.8723133326279416e-05,1.324928037893742e-07
62.0,31.700000000000003,2,-2.0979915169491547e-05,1.1685345629949425e-07
62.0,32.1,2,-2.280403580545458e-05,1.030788394290277e-07
62.0,32.5,2,-2.4294249274481216e-05,9.094581537730908e-08
62.0,32.9,2,-2.5494620532730425e-05,8.026127722612154e-08
62.0,33.300000000000004,2,-2.6343289751854985e-05,7.085641001443451e-08
62.0,33.7,2,-2.6994237445648954e-05,6.258080921641016e-08
62.0,34.1,2,-2.7476114810484222e-05,5.5298186075206516e-08
62.0,34.5,2,-2.768714000374483e-05,4.888445986923443e-08
62.0,34.9,2,-2.7907375840623993e-05,4.32277240644369e-08
62.0,35.300000000000004,2,-2.78600447422565e-05,3.822891277940582e-08
62.0,35.7,2,-2.7821408421139404e-05,3.3802276259864026e-08
62.0,36.1,2,-2.7635606633339216e-05,2.987542484474266e-08
62.0,36.5,2,-2.7441456718667633e-05,2.638865438369004e-08
62.0,36.9,2,-2.7161880825554296e-05,2.3293037238149607e-08
62.0,37.300000000000004,2,-2.692693039046788e-05,2.0546820584098946e-08
62.0,37.7,2,-2.6361166253792875e-05,1.8111414152168118e-08
62.0,38.1,2,-2.6488227808897378e-05,1.5949578391595208e-08
62.0,38.5,2,-2.5375319449546676e-05,1.4028641152769454e-08
62.0,38.900000000000006,2,-2.5696932972859768e-05,1.232699444285831e-08
62.0,39.300000000000004,2,-2.560226535722234e-05,1.0838255447260492e-08
62.0,39.7,2,-2.2874785106122802e-05,9.565602670141406e-09
62.0,0.1,5,-1.1772107809607014e-06,0.0008970468410306588
62.0,0.5,5,-1.1622565682499044e-06,0.0008941741722987135
62.0,0.9,5,-1.1635526805288374e-06,0.0008874931325354178
62.0,1.3,5,-1.161310510146527e-06,0.0008770560259174538
62.0,1.7000000000000002,5,-1.1739307693259853e-06,0.0008629446383447582
62.0,2.1,5,-1.189041760108053e-06,0.000845269723539703
62.0,2.5,5,-1.1981664506582095e-06,0.0008241703555771
62.0,2.9000000000000004,5,-1.21997719758101e-06,0.0007998132025739072
62.0,3.3000000000000003,5,-1.2143209304498995e-06,0.00077239179844667
62.0,3.7,5,-1.2289884202900969e-06,0.0007421259172892331
62.0,4.1000000000000005,5,-1.2234455422442022e-06,0.0007092611886307409
62.0,4.5,5,-1.2131256921714284e-06,0.0006740691306628013
62.0,4.9,5,-1.1945206803616507e-06,0.0006368478178632534
62.0,5.300000000000001,5,-1.159976015842961e-06,0.0005979234266370557
62.0,5.7,5,-1.112534469708377e-06,0.0005576528880688403
62.0,6.1000000000000005,5,-1.0463034525275153e-06,0.0005164277570830463
62.0,6.5,5,-9.64575548362138e-07,0.00047467905592540687
62.0,6.9,5,-8.552681534644999e-07,0.00043288204561244253
62.0,7.300000000000001,5,-7.309654887265025e-07,0.00039155833257783584
62.0,7.7,5,-5.840770632580001e-07,0.00035127036150142796
62.0,8.1,5,-4.1172903751605127e-07,0.0003126011915435738
62.0,8.5,5,-2.2375573594801415e-07,0.0002761136486619333
62.0,8.9,5,-7.4229254149222025e-09,0.0002422914315145573
62.0,9.3,5,2.1680009917402022e-07,0.0002114788486875958
62.0,9.700000000000001,5,4.612156259218922e-07,0.00018384373310101408
62.0,10.100000000000001,5,7.170947140307589e-07,0.00015937868814251967
62.0,10.5,5,9.764429936848368e-07,0.00013793562007155308
62.0,10.9,5,1.2354096659448206e-06,0.00011927511065281972
62.0,11.3,5,1.497225210889052e-06,0.00010311305251143021
62.0,11.700000000000001,5,1.747371167581307e-06,8.915553853433312e-05
62.0,12.100000000000001,5,1.986530200411714e-06,7.712076467135416e-05
62.0,12.5,5,2.2189277990219523e-06,6.67505613656702e-05
62.0,12.9,5,2.431123435991118e-06,5.7814974111080324e-05
62.0,13.3,5,2.6276669559077203e-06,5.011273264472199e-05
62.0,13.700000000000001,5,2.805110702253695e-06,4.346956075499575e-05
62.0,14.100000000000001,5,2.970380925024178e-06,3.773552711495296e-05
62.0,14.5,5,3.1214800376994303e-06,3.278211638258494e-05
62.0,14.9,5,3.251994717661934e-06,2.8499374482019083e-05
62.0,15.3,5,3.3769823593597862e-06,2.4793292473556934e-05
62.0,15.700000000000001,5,3.500326792163091e-06,2.1583489195240973e-05
62.0,16.1,5,3.6225028034372568e-06,1.8801198951498225e-05
62.0,16.5,5,3.750957550113895e-06,1.6387544818539852e-05
62.0,16.900000000000002,5,3.891974559769489e-06,1.4292067468053215e-05
62.0,17.3,5,4.05236189299884e-06,1.247147644096326e-05
62.0,17.7,5,4.247673442734918e-06,1.08885917639158e-05
62.0,18.1,5,4.486639317630825e-06,9.511446820342854e-06
62.0,18.5,5,4.77787436189348e-06,8.312527365638608e-06
62.0,18.900000000000002,5,5.135758686079188e-06,7.268125642423715e-06
62.0,19.3,5,5.576911162023364e-06,6.357792055385215e-06
62.0,19.700000000000003,5,6.112901784932437e-06,5.5638695391898175e-06
62.0,20.1,5,6.758334512420733e-06,4.871097781872679e-06
62.0,20.5,5,7.536362874891233e-06,4.266276230425551e-06
62.0,20.900000000000002,5,8.461868639960056e-06,3.737976555798481e-06
62.0,21.3,5,9.546010891622903e-06,3.2762969186702067e-06
62.0,21.700000000000003,5,1.0799416869111683e-05,2.8726517193917256e-06
62.0,22.1,5,1.2220843753744343e-05,2.5195914308842495e-06
62.0,22.5,5,1.3804832196748353e-05,2.210647782683415e-06
62.0,22.900000000000002,5,1.5527265977144395e-05,1.940200301579861e-06
62.0,23.3,5,1.7341208715731237e-05,1.7033611376293792e-06
62.0,23.700000000000003,5,1.917977134651431e-05,1.4958759905512716e-06
62.0,24.1,5,2.095101321036335e-05,1.3140394222219985e-06
62.0,24.5,5,2.254174031414568e-05,1.1546227490924526e-06
62.0,24.900000000000002,5,2.3819836513926636e-05,1.0148123435627968e-06
62.0,25.3,5,2.4650439504977662e-05,8.921560665687549e-07
62.0,25.700000000000003,5,2.4896522303580594e-05,7.845160308589795e-07
62.0,26.1,5,2.4456074087386566e-05,6.900267776294545e-07
62.0,26.5,5,2.3253430838425248e-05,6.070586978154507e-07
62.0,26.900000000000002,5,2.1274771558070858e-05,5.341867040160543e-07
62.0,27.3,5,1.855750665788642e-05,4.701637938135243e-07
62.0,27.700000000000003,5,1.5201706048112383e-05,4.1389868786760364e-07
62.0,28.1,5,1.1350996415272748e-05,3.644366111890252e-07
62.0,28.5,5,7.177804657860679e-06,3.2094254790308243e-07
62.0,28.900000000000002,5,2.8592753530991543e-06,2.8268659892644895e-07
62.0,29.3,5,-1.4488313868111523e-06,2.490310945089901e-07
62.0,29.700000000000003,5,-5.5997416244130405e-06,2.1941893484397533e-07
62.0,30.1,5,-9.471573419461632e-06,1.9336264931974777e-07
62.0,30.5,5,-1.2960083699969718e-05,1.7043414231979664e-07
62.0,30.900000000000002,5,-1.6041254695452345e-05,1.5025577515198304e-07
62.0,31.3,5,-1.8727562155160186e-05,1.3249367679543004e-07
62.0,31.700000000000003,5,-2.099640074507377e-05,1.1685355377009693e-07
62.0,32.1,5,-2.2834524591166193e-05,1.0307809189467825e-07
62.0,32.5,5,-2.4339494367484614e-05,9.094423443732967e-08
62.0,32.9,5,-2.5554447268803293e-05,8.025895664696107e-08
62.0,33.300000000000004,5,-2.6419160746832375e-05,7.085352073495113e-08
62.0,33.7,5,-2.7087009430494712e-05,6.257759087908939e-08
62.0,34.1,5,-2.758272743445032e-05,5.5294932114491516e-08
62.0,34.5,5,-2.7810625017888583e-05,4.888149158955716e-08
62.0,34.9,5,-2.8047004375519045e-05,4.322535186648277e-08
62.0,35.300000000000004,5,-2.801279487690078e-05,3.822738758256265e-08
62.0,35.7,5,-2.7988730740659254e-05,3.380173982000394e-08
62.0,36.1,5,-2.781651242422039e-05,2.9875872879176836e-08
62.0,36.5,5,-2.7634657690879758e-05,2.638992755810853e-08
62.0,36.9,5,-2.736662759156866e-05,2.32948476304062e-08
62.0,37.300000000000004,5,-2.714200814345133e-05,2.0548806240686005e-08
62.0,37.7,5,-2.6588222156784414e-05,1.8113202176596986e-08
62.0,38.1,5,-2.6727904531822927e-05,1.5950838766832228e-08
62.0,38.5,5,-2.562514225506619e-05,1.4029129316202375e-08
62.0,38.900000000000006,5,-2.595753369130276e-05,1.2326591657700704e-08
62.0,39.300000000000004,5,-2.5877745206357176e-05,1.0837008958369816e-08
62.0,39.7,5,-2.316764353667917e-05,9.563746745248938e-09
64.0,0.1,2,-8.041291766307826e-07,0.00028359567800425846
64.0,0.5,2,-7.42661878644714e-07,0.00028268750170145154
64.0,0.9,2,-7.498308215005263e-07,0.0002805753326841218
64.0,1.3,2,-7.699745567368325e-07,0.00027727570666857793
64.0,1.7000000000000002,2,-7.775308686584426e-07,0.0002728144798655739
64.0,2.1,2,-7.935256754228144e-07,0.0002672266665032903
64.0,2.5,2,-8.090862135731002e-07,0.00026055623411962495
64.0,2.9000000000000004,2,-8.414701415899723e-07,0.0002528558739184146
64.0,3.3000000000000003,2,-8.516493109851936e-07,0.0002441867705019088
64.0,3.7,2,-8.831826398722863e-07,0.00023461840404406068
64.0,4.1000000000000005,2,-9.047063624846284e-07,0.00022422842863637372
64.0,4.5,2,-9.309391994625951e-07,0.000213102682808391
64.0,4.9,2,-9.516168305948873e-07,0.0002013354006438988
64.0,5.300000000000001,2,-9.728287065067036e-07,0.00018902970049147703
64.0,5.7,2,-9.84648405940039e-07,0.00017629842366920968
64.0,6.1000000000000005,2,-9.966477658797636e-07,0.00016326535769724116
64.0,6.5,2,-9.976328549271453e-07,0.00015006676751878865
64.0,6.9,2,-9.9152069060285e-07,0.0001368529039149936
64.0,7.300000000000001,2,-9.699942957343898e-07,0.00012378866943521757
64.0,7.7,2,-9.381561384388788e-07,0.00011105187726768282
64.0,8.1,2,-8.916450506003748e-07,9.882685761219273e-05
64.0,8.5,2,-8.256044503814001e-07,8.729154408169693e-05
64.0,8.9,2,-7.424363523049665e-07,7.659885502775491e-05
64.0,9.3,2,-6.424442391438483e-07,6.685764219411063e-05
64.0,9.700000000000001,2,-5.162121136176032e-07,5.812096637603774e-05
64.0,10.100000000000001,2,-3.7753041129212083e-07,5.038649086676004e-05
64.0,10.5,2,-2.116858371449437e-07,4.3607397782772214e-05
64.0,10.9,2,-3.2958236252132657e-08,3.7707996221905794e-05
64.0,11.3,2,1.6119659216000332e-07,3.2598465759029484e-05
64.0,11.700000000000001,2,3.690976723915468e-07,2.818588732379409e-05
64.0,12.100000000000001,2,5.901175758942696e-07,2.4381168784658612e-05
64.0,12.5,2,8.110092053388352e-07,2.1102691341932587e-05
64.0,12.9,2,1.0394772923116954e-06,1.8277757647064832e-05
64.0,13.3,2,1.2679174122520919e-06,1.5842739404535736e-05
64.0,13.700000000000001,2,1.487205296979241e-06,1.3742542043615384e-05
64.0,14.100000000000001,2,1.7019080986239176e-06,1.1929766493382075e-05
64.0,14.5,2,1.9067532216397618e-06,1.0363783054512707e-05
64.0,14.9,2,2.1018349256209233e-06,9.009829178206717e-06
64.0,15.3,2,2.2791349518095104e-06,7.838182898466312e-06
64.0,15.700000000000001,2,2.4412163228524605e-06,6.823430761236588e-06
64.0,16.1,2,2.59520994258321e-06,5.943832136041041e-06
64.0,16.5,2,2.734269762076371e-06,5.180773658605683e-06
64.0,16.900000000000002,2,2.8606482387375553e-06,4.51830411555902e-06
64.0,17.3,2,2.9798435718524095e-06,3.942739186794367e-06
64.0,17.7,2,3.0930505761399755e-06,3.4423260000084787e-06
64.0,18.1,2,3.2091346269089226e-06,3.0069587027927344e-06
64.0,18.5,2,3.3346191731180186e-06,2.627937612730206e-06
64.0,18.900000000000002,2,3.4696805311369277e-06,2.297765539555194e-06
64.0,19.3,2,3.6221297187384586e-06,2.0099755030463073e-06
64.0,19.700000000000003,2,3.8046593018115412e-06,1.758984547491906e-06
64.0,20.1,2,4.025418857742738e-06,1.5399690134812104e-06
64.0,20.5,2,4.293628624246267e-06,1.3487575822667256e-06
64.0,20.900000000000002,2,4.624408571759533e-06,1.1817394424866395e-06
64.0,21.3,2,5.03270970911459e-06,1.0357856888826603e-06
64.0,21.700000000000003,2,5.53020734664515e-06,9.08182361848182e-07
64.0,22.1,2,6.130066257962042e-06,7.965735120742817e-07
64.0,22.5,2,6.84940438050459e-06,6.989126502214819e-07
64.0,22.900000000000002,2,7.70535043124532e-06,6.134211354410155e-07
64.0,23.3,2,8.710597635569747e-06,5.385524064416922e-07
64.0,23.700000000000003,2,9.872275278808322e-06,4.7296122722151444e-07
64.0,24.1,2,1.1191624714153358e-05,4.154771670658178e-07
64.0,24.5,2,1.2661281798020909e-05,3.650814819556931e-07
64.0,24.900000000000002,2,1.4260294739653774e-05,3.208866737273912e-07
64.0,25.3,2,1.5948982506916584e-05,2.821183850334027e-07
64.0,25.700000000000003,2,1.7665322596000116e-05,2.4809973696369686e-07
64.0,26.1,2,1.932375599124545e-05,2.1823836337535153e-07
64.0,26.5,2,2.081715314006028e-05,1.9201606304546522e-07
64.0,26.900000000000002,2,2.20225621817557e-05,1.689804077353148e-07
64.0,27.3,2,2.2810790694623556e-05,1.4873729854340103e-07
64.0,27.700000000000003,2,2.305931503751726e-05,1.3094368654071832e-07
64.0,28.1,2,2.266743451647951e-05,1.1530033836189742e-07
64.0,28.5,2,2.157110596768511e-05,1.0154513845350506e-07
64.0,28.900000000000002,2,1.9753444527291318e-05,8.944753819439683e-08
64.0,29.3,2,1.7248465833851922e-05,7.880437579978065e-08
64.0,29.700000000000003,2,1.4139526472669975e-05,6.943679416960633e-08
64.0,30.1,2,1.0554388604342533e-05,6.118779188452075e-08
64.0,30.5,2,6.654828810216145e-06,5.392011221333208e-08
64.0,30.900000000000002,2,2.61649776561514e-06,4.751439797838789e-08
64.0,31.3,2,-1.4002111989012053e-06,4.186750926821885e-08
64.0,31.700000000000003,2,-5.272023972156242e-06,3.6890671565040135e-08
64.0,32.1,2,-8.902075030801385e-06,3.250707755132019e-08
64.0,32.5,2,-1.219431244649366e-05,2.864899037396484e-08
64.0,32.9,2,-1.5082258992051606e-05,2.5255076495245316e-08
64.0,33.300000000000004,2,-1.758279031826658e-05,2.226900663432842e-08
64.0,33.7,2,-1.972727114062084e-05,1.9639831914082363e-08
64.0,34.1,2,-2.14761031125012e-05,1.7323493262852257e-08
64.0,34.5,2,-2.2867779303747388e-05,1.5283924761319138e-08
64.0,34.9,2,-2.402292768175231e-05,1.3492376588709878e-08
64.0,35.300000000000004,2,-2.4874570762401486e-05,1.1924800616339378e-08
64.0,35.7,2,-2.5472087291131642e-05,1.0558516813151517e-08
64.0,36.1,2,-2.5965903773622895e-05,9.369856548501357e-09
64.0,36.5,2,-2.6173333939756295e-05,8.33372552336996e-09
64.0,36.9,2,-2.6365384620287072e-05,7.4248000242850015e-09
64.0,37.300000000000004,2,-2.6390145058604847e-05,6.619397387101958e-09
64.0,37.7,2,-2.6323568707751165e-05,5.89720788280183e-09
64.0,38.1,2,-2.6226293222515387e-05,5.242647453463431e-09
64.0,38.5,2,-2.5967151192361525e-05,4.64551227517987e-09
64.0,38.900000000000006,2,-2.580123299767544e-05,4.100329886418766e-09
64.0,39.300000000000004,2,-2.5524956923617292e-05,3.603841134750693e-09
64.0,39.7,2,-2.5070064235570106e-05,3.1516915696854117e-09
64.0,0.1,5,-8.000921323881511e-07,0.00028359568354872406
64.0,0.5,5,-7.423650388781491e-07,0.00028268750690389885
64.0,0.9,5,-7.507797216103871e-07,0.00028057533703746264
64.0,1.3,5,-7.716761610571968e-07,0.00027727570963188776
64.0,1.7000000000000002,5,-7.796739572666211e-07,0.00027281448102157573
64.0,2.1,5,-7.955458891698362e-07,0.0002672266657730885
64.0,2.5,5,-8.104186990480131e-07,0.00026055623188472063
64.0,2.9000000000000004,5,-8.420653849152901e-07,0.000252855870944609
64.0,3.3000000000000003,5,-8.522040985427571e-07,0.0002441867676855128
64.0,3.7,5,-8.846818805915732e-07,0.00023461840211391085
64.0,4.1000000000000005,5,-9.075155231639428e-07,0.0002242284279647179
64.0,4.5,5,-9.34344492223306e-07,0.00021310268340270124
64.0,4.9,5,-9.54475849336953e-07,0.00020133540227646645
64.0,5.300000000000001,5,-9.747274618922255e-07,0.00018902970285790413
64.0,5.7,5,-9.861199577554556e-07,0.00017629842648686888
64.0,6.1000000000000005,5,-9.981483553489826e-07,0.00016326536072890676
64.0,6.5,5,-9.988910440063142e-07,0.00015006677056850215
64.0,6.9,5,-9.923480143301877e-07,0.0001368529068475013
64.0,7.300000000000001,5,-9.70945640608568e-07,0.00012378867222469255
64.0,7.7,5,-9.395140053640745e-07,0.00011105188003279434
64.0,8.1,5,-8.927523942493288e-07,9.882686058686606e-05
64.0,8.5,5,-8.26323239683559e-07,8.729154751037996e-05
64.0,8.9,5,-7.436611125235004e-07,7.659885902853532e-05
64.0,9.3,5,-6.44005973362708e-07,6.685764666142577e-05
64.0,9.700000000000001,5,-5.168408032224537e-07,5.8120970979004596e-05
64.0,10.100000000000001,5,-3.774733214224064e-07,5.038649515188807e-05
64.0,10.5,5,-2.1207775509364803e-07,4.360740133791169e-05
64.0,10.9,5,-3.3717718970910286e-08,3.770799882734644e-05
64.0,11.3,5,1.6042573616089426e-07,3.259846745749343e-05
64.0,11.700000000000001,5,3.6890991275195735e-07,2.8185888381653508e-05
64.0,12.100000000000001,5,5.912676455965088e-07,2.4381169570152925e-05
64.0,12.5,5,8.125864369967852e-07,2.1102692182707736e-05
64.0,12.9,5,1.0411338922896808e-06,1.8277758730235776e-05
64.0,13.3,5,1.270197538126922e-06,1.584274075024931e-05
64.0,13.700000000000001,5,1.4895334160328337e-06,1.3742543540453775e-05
64.0,14.100000000000001,5,1.7050966765120899e-06,1.1929767958703176e-05
64.0,14.5,5,1.910707691385256e-06,1.0363784285903913e-05
64.0,14.9,5,2.105839841815715e-06,9.009829985503175e-06
64.0,15.3,5,2.2846418563817983e-06,7.838183127582031e-06
64.0,15.700000000000001,5,2.4477126965400417e-06,6.82343032378839e-06
64.0,16.1,5,2.601660674845908e-06,5.943831043537743e-06
64.0,16.5,5,2.7409687317738725e-06,5.1807720411194386e-06
64.0,16.900000000000002,5,2.8692605242618134e-06,4.518302201848655e-06
64.0,17.3,5,2.989172486349645e-06,3.9427372404433455e-06
64.0,17.7,5,3.1025169838202394e-06,3.4423242332718025e-06
64.0,18.1,5,3.2194911092407146e-06,3.0069572070543406e-06
64.0,18.5,5,3.345913257036774e-06,2.6279363384539675e-06
64.0,18.900000000000002,5,3.4817542289604073e-06,2.297764332736362e-06
64.0,19.3,5,3.6348324430949032e-06,2.009974176389293e-06
64.0,19.700000000000003,5,3.818109417529361e-06,1.7589829501255868e-06
64.0,20.1,5,4.039108916474008e-06,1.5399670708754836e-06
64.0,20.5,5,4.3090016685668966e-06,1.3487552990229648e-06
64.0,20.900000000000002,5,4.639721545357214e-06,1.1817368815026525e-06
64.0,21.3,5,5.048414168400936e-06,1.0357829467604923e-06
64.0,21.700000000000003,5,5.547921080487837e-06,9.08179553432377e-07
64.0,22.1,5,6.1471439493453515e-06,7.96570762717412e-07
64.0,22.5,5,6.868045957814026e-06,6.989100853929653e-07
64.0,22.900000000000002,5,7.724831268906356e-06,6.134188591545026e-07
64.0,23.3,5,8.730710922255055e-06,5.385504706431291e-07
64.0,23.700000000000003,5,9.893747024697338e-06,4.729596065298045e-07
64.0,24.1,5,1.1213970588923972e-05,4.154757572876865e-07
64.0,24.5,5,1.2685290435450644e-05,3.650801329520083e-07
64.0,24.900000000000002,5,1.428501335749789e-05,3.2088524994079e-07
64.0,25.3,5,1.5976224198573705e-05,2.8211682985072185e-07
64.0,25.700000000000003,5,1.769293322754225e-05,2.48098110678587e-07
64.0,26.1,5,1.9354600716383732e-05,2.18236834409008e-07
64.0,26.5,5,2.0848312681895622e-05,1.9201485453595575e-07
64.0,26.900000000000002,5,2.2056997385012285e-05,1.6897972403028238e-07
64.0,27.3,5,2.2846257292782248e-05,1.48737265126255e-07
64.0,27.700000000000003,5,2.3097004237658516e-05,1.3094432707126155e-07
64.0,28.1,5,2.270682237311646e-05,1.1530159056563839e-07
64.0,28.5,5,2.1612143335388723e-05,1.0154689117755577e-07
64.0,28.900000000000002,5,1.9795420533349083e-05,8.944966709124784e-08
64.0,29.3,5,1.729123308792403e-05,7.880676519228662e-08
64.0,29.700000000000003,5,1.4182712722504772e-05,6.94393471684575e-08
64.0,30.1,5,1.0596319321332281e-05,6.119043729890484e-08
64.0,30.5,5,6.69629950939368e-06,5.3922811495099084e-08
64.0,30.900000000000002,5,2.6536967381059964e-06,4.751714569513838e-08
64.0,31.3,5,-1.3648322884941061e-06,4.1870317911897806e-08
64.0,31.700000000000003,5,-5.242926035820029e-06,3.689354018101826e-08
64.0,32.1,5,-8.878711082090883e-06,3.250995707821526e-08
64.0,32.5,5,-1.2178929226012226e-05,2.865176480598419e-08
64.0,32.9,5,-1.5076131132381764e-05,2.525757176291311e-08
64.0,33.300000000000004,5,-1.758695222909667e-05,2.227102363665058e-08
64.0,33.7,5,-1.9742560970992174e-05,1.9641188125216577e-08
64.0,34.1,5,-2.150511965721586e-05,1.7324056869364268e-08
64.0,34.5,5,-2.291008371909918e-05,1.5283634477625073e-08
64.0,34.9,5,-2.4078676581127582e-05,1.349125001617143e-08
64.0,35.300000000000004,5,-2.494732596146478e-05,1.1922936993531102e-08
64.0,35.7,5,-2.555897911306205e-05,1.0556096180682298e-08
64.0,36.1,5,-2.60670562334576e-05,9.367132072161808e-09
64.0,36.5,5,-2.62906671807229e-05,8.331003838862543e-09
64.0,36.9,5,-2.6496776963255752e-05,7.422406641674473e-09
64.0,37.300000000000004,5,-2.6535116876694516e-05,6.617628767146306e-09
64.0,37.7,5,-2.648167295270329e-05,5.896277653577578e-09
64.0,38.1,5,-2.6397054803142786e-05,5.242640287542107e-09
64.0,38.5,5,-2.615089883609391e-05,4.64636151657136e-09
64.0,38.900000000000006,5,-2.5995538137583375e-05,4.101829087107088e-09
64.0,39.300000000000004,5,-2.5728239086156246e-05,3.605685546235578e-09
64.0,39.7,5,-2.528474937240008e-05,3.153532830887536e-09
66.0,0.1,2,-6.872397013503008e-07,-0.0005123833576753823
66.0,0.5,2,-5.931231249055195e-07,-0.0005107425213947739
66.0,0.9,2,-5.979627088352756e-07,-0.0005069263862244152
66.0,1.3,2,-6.131019444047079e-07,-0.0005009648279224823
66.0,1.7000000000000002,2,-6.094353662502794e-07,-0.0004929045619417468
66.0,2.1,2,-6.195098024203746e-07,-0.0004828088498259603
66.0,2.5,2,-6.190859636943411e-07,-0.00047075712929500686
66.0,2.9000000000000004,2,-6.349881350244418e-07,-0.0004568445993054684
66.0,3.3000000000000003,2,-6.404058164680135e-07,-0.0004411818040498131
66.0,3.7,2,-6.541490109253051e-07,-0.0004238942756323094
66.0,4.1000000000000005,2,-6.639169522723918e-07,-0.00040512231438131693
66.0,4.5,2,-6.80371782459172e-07,-0.00038502100791127617
66.0,4.9,2,-6.954591039584955e-07,-0.00036376061251862233
66.0,5.300000000000001,2,-7.13833664976161e-07,-0.00034152743605979173
66.0,5.7,2,-7.312125537955649e-07,-0.00031852535319266956
66.0,6.1000000000000005,2,-7.489779703805063e-07,-0.0002949780154337701
66.0,6.5,2,-7.655253890482836e-07,-0.00027113161774390115
66.0,6.9,2,-7.880278604817111e-07,-0.00024725762393475176
66.0,7.300000000000001,2,-7.988402241683456e-07,-0.0002236539699050654
66.0,7.7,2,-8.158070246871703e-07,-0.00020064191792350087
66.0,8.1,2,-8.212078253078445e-07,-0.00017855450504162735
66.0,8.5,2,-8.263785738470156e-07,-0.00015771321153317135
66.0,8.9,2,-8.205527151497425e-07,-0.00013839432151965247
66.0,9.3,2,-8.055525658367525e-07,-0.00012079450163691069
66.0,9.700000000000001,2,-7.830861359950709e-07,-0.00010500961783454058
66.0,10.100000000000001,2,-7.451445889736761e-07,-9.10354465499302e-05
66.0,10.5,2,-6.926501666437794e-07,-7.878739873017009e-05
66.0,10.9,2,-6.272502683701331e-07,-6.81287207831267e-05
66.0,11.3,2,-5.395144083296146e-07,-5.889713236391547e-05
66.0,11.700000000000001,2,-4.4042164265232675e-07,-5.092475521881866e-05
66.0,12.100000000000001,2,-3.212324978849812e-07,-4.405062435963418e-05
66.0,12.5,2,-1.839965120003018e-07,-3.8127275271165755e-05
66.0,12.9,2,-3.099741427965586e-08,-3.3023360705574356e-05
66.0,13.3,2,1.331293491766689e-07,-2.8623918686049075e-05
66.0,13.700000000000001,2,3.161873459185687e-07,-2.482940651983069e-05
66.0,14.100000000000001,2,5.03993487242662e-07,-2.1554186657673446e-05
66.0,14.5,2,6.981304859966921e-07,-1.872485286564889e-05
66.0,14.9,2,8.995846223312307e-07,-1.627859938801696e-05
66.0,15.3,2,1.1006146403915696e-06,-1.4161727207301506e-05
66.0,15.700000000000001,2,1.2991558797297967e-06,-1.2328321480270423e-05
66.0,16.1,2,1.489273483288708e-06,-1.073910311814577e-05
66.0,16.5,2,1.6756540555306583e-06,-9.360442876439926e-06
66.0,16.900000000000002,2,1.8537270845817582e-06,-8.163520631697443e-06
66.0,17.3,2,2.0153668006987633e-06,-7.123611259462195e-06
66.0,17.7,2,2.16637230248796e-06,-6.219479258438103e-06
66.0,18.1,2,2.307043761720593e-06,-5.432865863852134e-06
66.0,18.5,2,2.436462906096285e-06,-4.748054395540803e-06
66.0,18.900000000000002,2,2.5588994871891934e-06,-4.1515017117626405e-06
66.0,19.3,2,2.672863070284209e-06,-3.6315255902127515e-06
66.0,19.700000000000003,2,2.7796933900561204e-06,-3.1780394020624796e-06
66.0,20.1,2,2.8891365034770464e-06,-2.7823265772825263e-06
66.0,20.5,2,3.0069358159339597e-06,-2.4368483073678682e-06
66.0,20.900000000000002,2,3.135177673696563e-06,-2.1350789597546137e-06
66.0,21.3,2,3.2815045720071285e-06,-1.8713648471372143e-06
66.0,21.700000000000003,2,3.4557311782001116e-06,-1.6408030945211275e-06
66.0,22.1,2,3.664472084002537e-06,-1.4391380801987586e-06
66.0,22.5,2,3.915691211531941e-06,-1.2626731821138293e-06
66.0,22.900000000000002,2,4.222709600264274e-06,-1.1081955299087156e-06
66.0,23.3,2,4.600497076902488e-06,-9.729114933482946e-07
66.0,23.700000000000003,2,5.061886692108429e-06,-8.543909512404413e-07
66.0,24.1,2,5.61920319866015e-06,-7.50518910354099e-07
