preparation,time,local_chi,mode_coordinate,mode_momentum,mode_energy_fraction,charge_fraction,charge_balance_fraction,total_energy,outer_energy_sink,core_peak
fine,217.6,-0.0002750292233257436,-0.0002750354494609164,-0.00039682424835057827,0.9999692574101873,0.9999999998098849,-9.588329229828893e-16,2616.329224130324,1.1095660698340346e-06,0.7426191143863874
fine,218.4,-0.0005718915364906931,-0.0005719030128993198,-0.0003385808224968007,0.9999767199423535,0.9999999998069631,-1.1186384101467041e-15,2616.329226631598,1.1181361493759802e-06,0.7426140397371009
fine,219.20000000000002,-0.0008069677734921972,-0.0008069801937570633,-0.00024375601368201364,0.9999868228208221,0.9999999998040561,-9.588329229828893e-16,2616.3292251869434,1.1289371599166666e-06,0.7426150826547793
fine,220.0,-0.0009548588184980304,-0.00095486810768188,-0.00012259406695597482,0.9999931098599998,0.9999999998011615,-9.588329229828893e-16,2616.3292223253625,1.1382851010637312e-06,0.742619900793351
fine,220.8,-0.0009995813459753836,-0.0009995876991167666,1.1813954117814919e-05,0.9999948225477227,0.9999999997982724,-7.990274358190743e-16,2616.329223124997,1.1457370945092186e-06,0.7426161496986369
fine,221.6,-0.0009363002493599605,-0.0009363074449270188,0.00014494468146118242,0.9999914138807474,0.9999999997953936,-9.588329229828893e-16,2616.3292261886118,1.1550047251987131e-06,0.7426110593703289
fine,222.4,-0.0007718551075307979,-0.0007718651486152522,0.00026241437277653255,0.999982423966379,0.9999999997925313,-1.1186384101467041e-15,2616.3292260698317,1.1655666755143822e-06,0.7426134434964998
fine,223.20000000000002,-0.0005240171261425902,-0.0005240277777039562,0.00035153238787818735,0.9999739093840104,0.9999999997896807,-1.1186384101467041e-15,2616.329222958535,1.1739263596603578e-06,0.7426146904026911
fine,224.0,-0.00021956484137448546,-0.0002195721658467385,0.0004026697997223627,0.9999694166889719,0.9999999997868377,-7.990274358190743e-16,2616.3292224076945,1.1814781763256756e-06,0.7426117155621748
fine,224.8,0.00010860811384770226,0.00010860705270678283,0.0004103008788032357,0.9999687023662784,0.9999999997840088,-7.990274358190743e-16,2616.329225445414,1.1912845152826902e-06,0.7426116923016098
fine,225.6,0.00042504686546838234,0.0004250520042776906,0.0003736015753575005,0.9999741573480254,0.9999999997811974,-9.588329229828893e-16,2616.3292266487592,1.201210629459126e-06,0.7426134018731744
fine,226.4,0.0006955645245205938,0.0006955728509664623,0.0002965368074421569,0.9999828401572843,0.9999999997783969,-9.588329229828893e-16,2616.3292238204876,1.2087964285385742e-06,0.742613701115152
fine,227.20000000000002,0.0008909313368079479,0.0008909410397470247,0.00018743221630304927,0.9999892317746879,0.9999999997756067,-1.1186384101467041e-15,2616.3292220156823,1.216736587953997e-06,0.7426158074974883
fine,228.0,0.0009900352891194252,0.000990047818659315,5.8076807004280185e-05,0.9999932450654875,0.9999999997728343,-1.1186384101467041e-15,2616.329224455435,1.226764439635393e-06,0.7426180074367852
fine,228.8,0.000982169905917671,0.0009821858818950908,-7.755238027449275e-05,0.999992662020244,0.9999999997700793,-7.990274358190743e-16,2616.3292266836906,1.2358204775791187e-06,0.7426166162343139
fine,229.6,0.0008681891606756173,0.0008682051874790185,-0.0002048025206510718,0.9999863293176275,0.9999999997673347,-1.1186384101467041e-15,2616.3292246776546,1.242960153375995e-06,0.7426164447178195
fine,230.4,0.0006604090257631383,0.0006604201816850607,-0.0003099258592890871,0.9999791425726201,0.9999999997646043,-1.1186384101467041e-15,2616.329222065371,1.2513964397625294e-06,0.7426198386288242
fine,231.20000000000002,0.00038127676733219903,0.0003812803643836229,-0.0003815635922291688,0.9999730450491497,0.9999999997618937,-1.1186384101467041e-15,2616.329223430938,1.2612705192811512e-06,0.7426199099139814
fine,232.0,6.094865206924329e-05,6.094536557091917e-05,-0.00041197526105507147,0.9999692063126492,0.9999999997591993,-9.588329229828893e-16,2616.3292262243444,1.2694134866129957e-06,0.7426153459178143
fine,232.8,-0.0002659672475370998,-0.00026597440845240144,-0.00039787555917813,0.9999712800130356,0.999999999756517,-9.588329229828893e-16,2616.3292255514984,1.2764451539963998e-06,0.7426139123310084
fine,233.6,-0.0005641489183591641,-0.0005641572875059083,-0.0003407876630405503,0.999977551792099,0.9999999997538519,-1.1186384101467041e-15,2616.329222672638,1.2853051932818836e-06,0.7426166909371696
fine,234.4,-0.0008013761996575316,-0.0008013860966050682,-0.00024687921658503304,0.9999841744016503,0.9999999997512078,-9.588329229828893e-16,2616.329222580097,1.2946910011764911e-06,0.7426159277995311
fine,235.20000000000002,-0.0009520160622912,-0.0009520295627550902,-0.00012629729350395523,0.9999905569948836,0.9999999997485786,-1.1186384101467041e-15,2616.3292254367116,1.3020431882650901e-06,0.7426109382761301
fine,236.0,-0.0009997954993943173,-0.0009998121489800636,7.929441748602136e-06,0.9999934072107072,0.9999999997459634,-9.588329229828893e-16,2616.329226306974,1.3092297097639166e-06,0.742610108434968
fine,236.8,-0.000939555956078717,-0.0009395715105649794,0.00014129979210613636,0.9999902020225188,0.9999999997433685,-9.588329229828893e-16,2616.3292235632384,1.3183084636657802e-06,0.7426140711124183
fine,237.6,-0.0007778055947002167,-0.0007778156216759333,0.0002594045224471937,0.9999845651578522,0.9999999997407943,-7.990274358190743e-16,2616.329221942427,1.326979893328519e-06,0.7426142336703391
fine,238.4,-0.0005320175445288065,-0.000532020882334859,0.0003494819178697077,0.9999776198269701,0.9999999997382347,-7.990274358190743e-16,2616.3292244429217,1.3337672066732608e-06,0.7426109507768107
fine,239.20000000000002,-0.00022874595907524593,-0.00022874442431478637,0.0004017992405013622,0.9999706025131601,0.9999999997356916,-9.588329229828893e-16,2616.3292266603003,1.3412494821317641e-06,0.7426124323597626
fine,240.0,9.924260407026752e-05,9.924635421978017e-05,0.0004107047017555742,0.9999691499113651,0.9999999997331706,-9.588329229828893e-16,2616.329224439286,1.3502777840255477e-06,0.7426163752890486
fine,240.8,0.00041650941189157686,0.00041651410250526663,0.0003752358540225362,0.9999725435441266,0.999999999730669,-1.1186384101467041e-15,2616.329221712357,1.3581428234790198e-06,0.7426159346722254
fine,241.6,0.0006887724898542801,0.0006887796890870001,0.0002992247696732707,0.9999786222579748,0.999999999728183,-9.588329229828893e-16,2616.329223504995,1.3646256692434308e-06,0.7426152307792716
fine,242.4,0.0008866153609092771,0.0008866266721914765,0.00019088506135488812,0.9999877865921846,0.9999999997257161,-9.588329229828893e-16,2616.329226532448,1.3724160090183577e-06,0.7426176182980005
fine,243.20000000000002,0.000988667007645577,0.0009886795057514957,6.19217176426488e-05,0.9999939868223087,0.9999999997232717,-7.990274358190743e-16,2616.3292252460424,1.381125780947982e-06,0.7426174109023062
fine,244.0,0.000983902870245711,0.0009839116109342015,-7.373303235701035e-05,0.9999939367842295,0.9999999997208455,-9.588329229828893e-16,2616.3292220992053,1.3882171313338041e-06,0.7426159019837237
fine,244.8,0.0008728331101827885,0.000872837354680277,-0.00020142176367077467,0.9999897750249107,0.9999999997184367,-6.392219486552595e-16,2616.329222805003,1.3946300184629368e-06,0.7426185510867364
fine,245.6,0.0006674551562990827,0.000667457945255086,-0.00030734718024797163,0.9999810813705614,0.9999999997160484,-9.588329229828893e-16,2616.3292259141067,1.4026312040908672e-06,0.74261869198496
fine,246.4,0.0003899601866219768,0.00038996396876609356,-0.0003800652973400386,0.9999718594900059,0.9999999997136829,-6.392219486552595e-16,2616.3292258783144,1.4108061833639412e-06,0.7426132559670546
fine,247.20000000000002,7.033217139129854e-05,7.033687351593813e-05,-0.000411719990561099,0.9999679165948079,0.9999999997113349,-6.392219486552595e-16,2616.3292229839503,1.417252715958408e-06,0.7426138243759826
fine,248.0,-0.00025689256282985113,-0.000256889695102806,-0.0003988907590337452,0.9999692093524961,0.9999999997090048,-9.588329229828893e-16,2616.3292223130106,1.4237642803323686e-06,0.742619295307015
fine,248.8,-0.000556358380445433,-0.0005563607798068896,-0.00034296374626416337,0.9999751973936603,0.9999999997066978,-7.990274358190743e-16,2616.329224842733,1.4318063494091015e-06,0.7426153032885189
fine,249.6,-0.0007957121610313526,-0.0007957204868407691,-0.0002499819387845435,0.9999847069993605,0.9999999997044121,-9.588329229828893e-16,2616.329226194156,1.4393126128472076e-06,0.7426086075975137
fine,250.4,-0.0009490958713025757,-0.0009491076619222333,-0.00012999110316552436,0.999992510491639,0.9999999997021445,-7.990274358190743e-16,2616.329224086318,1.4452975913193939e-06,0.7426138707686963
fine,251.20000000000002,-0.0009999368596596463,-0.000999949428489778,4.045223463750777e-06,0.9999949130420228,0.9999999996998962,-9.588329229828893e-16,2616.329222024576,1.4519876907557802e-06,0.7426189343197077
fine,252.0,-0.0009427393103113049,-0.0009427521108909239,0.0001376448103317217,0.999992573079159,0.9999999996976711,-1.1186384101467041e-15,2616.329223562563,1.459869267415266e-06,0.7426119306310319
fine,252.8,-0.0007836819277399227,-0.0007836957693948309,0.00025637188039640663,0.9999850427449203,0.9999999996954673,-7.990274358190743e-16,2616.329226176223,1.4666667462412654e-06,0.7426090268813129
fine,253.6,-0.0005399521704358162,-0.0005399661247989136,0.0003473990568689808,0.9999746697064702,0.9999999996932811,-7.990274358190743e-16,2616.3292251651505,1.4723858762833534e-06,0.742616830443413
fine,254.4,-0.00023788612050051783,-0.00023789660176176138,0.0004008923917075944,0.9999685915445077,0.999999999691116,-9.588329229828893e-16,2616.329222044497,1.4792447197432827e-06,0.7426176710720056
fine,255.20000000000002,8.987919625259307e-05,8.987631859443158e-05,0.00041107177024582615,0.9999676985073455,0.9999999996889741,-9.588329229828893e-16,2616.3292224603642,1.4867742596467186e-06,0.7426114226194713
fine,256.0,0.0004079316874045656,0.0004079386342252152,0.00037683725199222216,0.999971955962492,0.999999999686852,-9.588329229828893e-16,2616.3292258828237,1.4929078844830012e-06,0.7426139339415273
