triad,order,radius,direction,group_x,group_y,group_z,cone_x,cone_y,cone_z
orthogonal,reverse,0.15999999999999998,9,0.08008503088186014,-0.7048355791738902,-0.7048355791766657,0.0,-0.7071067811865476,-0.7071067811865476
orthogonal,reverse,0.16,10,5.551115123125782e-12,-1.0000000000037756,5.551115123125782e-12,0.0,-1.0,0.0
orthogonal,reverse,0.15999999999999998,11,-0.08008503088186014,-0.7048355791766657,0.7048355791766657,0.0,-0.7071067811865476,0.7071067811865476
orthogonal,reverse,0.16,12,0.0,0.0,-1.0000000000037756,0.0,0.0,-1.0
orthogonal,reverse,0.16,13,0.0,0.0,1.0000000000037756,0.0,0.0,1.0
orthogonal,reverse,0.15999999999999998,14,-0.08008503088186014,0.7048355791738902,-0.7048355791766657,0.0,0.7071067811865476,-0.7071067811865476
orthogonal,reverse,0.16,15,-5.551115123125782e-12,1.0000000000037756,5.551115123125782e-12,0.0,1.0,0.0
orthogonal,reverse,0.15999999999999998,16,0.08008503088186014,0.7048355791766657,0.7048355791766657,0.0,0.7071067811865476,0.7071067811865476
orthogonal,reverse,0.16000000000000003,17,0.6097545963923423,-0.6097545963923423,-0.6097545963923423,0.5773502691896257,-0.5773502691896257,-0.5773502691896257
orthogonal,reverse,0.15999999999999998,18,0.7048355791766657,-0.7048355791738902,-0.08008503088186014,0.7071067811865476,-0.7071067811865476,0.0
orthogonal,reverse,0.16000000000000003,19,0.538375022809956,-0.5383750228127315,0.538375022809956,0.5773502691896257,-0.5773502691896257,0.5773502691896257
orthogonal,reverse,0.15999999999999998,20,0.7048355791766657,-0.0800850308846357,-0.7048355791738902,0.7071067811865476,0.0,-0.7071067811865476
orthogonal,reverse,0.16,21,1.0000000000037756,0.0,0.0,1.0,0.0,0.0
orthogonal,reverse,0.15999999999999998,22,0.7048355791794413,0.0800850308846357,0.7048355791738902,0.7071067811865476,0.0,0.7071067811865476
orthogonal,reverse,0.16000000000000003,23,0.5383750228071804,0.538375022809956,-0.5383750228127315,0.5773502691896257,0.5773502691896257,-0.5773502691896257
orthogonal,reverse,0.15999999999999998,24,0.7048355791794413,0.7048355791738902,0.08008503088186014,0.7071067811865476,0.7071067811865476,0.0
orthogonal,reverse,0.16000000000000003,25,0.6097545963923423,0.6097545963923423,0.6097545963923423,0.5773502691896257,0.5773502691896257,0.5773502691896257
oblique,forward,0.020000000000000004,0,-0.7911265882853262,-0.8740678463438344,-0.7496559594560858,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,forward,0.019999999999999997,1,-0.8944092971210903,-0.8944092971117228,-0.4526821244639489,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,forward,0.020000000000000004,2,-0.8037212910833729,-0.6792960224592802,0.11938233596929525,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,forward,0.019999999999999997,3,-0.8061975478621668,-0.6882437815398239,-0.8061975478666771,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,forward,0.02,4,-1.0000000000037756,-0.5999999880032525,-0.2999999914654605,-1.0,-0.6,-0.3
oblique,forward,0.019999999999999997,5,-0.5915695052420566,-0.07622912788392278,0.5915695052486486,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,forward,0.020000000000000004,6,-0.5882076340380654,-0.09182669494598587,-0.6732119303151304,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,forward,0.019999999999999997,7,-0.4471777899793874,0.4471777900014184,0.2345431967334249,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,forward,0.020000000000000004,8,-0.07249947140686164,0.6099342231339483,0.8114722644291665,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,forward,0.019999999999999997,9,-0.5252593326867533,-0.8660037465628433,-0.8660037465659658,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,forward,0.02,10,-0.5999999880035994,-1.0000000000048164,-0.49999998828209596,-0.6,-1.0,-0.5
oblique,forward,0.019999999999999997,11,-0.29017960561320694,-0.4999624757874229,0.499962475787076,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,forward,0.02,12,-0.29999999147101164,-0.4999999882814021,-0.9999999999992653,-0.3,-0.5,-0.9999999999999998
oblique,forward,0.02,13,0.2999999914706647,0.4999999882775857,1.000000000001,0.3,0.5,0.9999999999999998
oblique,forward,0.019999999999999997,14,0.30977535934381684,0.4999624757839535,-0.499962475787076,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,forward,0.02,15,0.5999999880112322,1.0000000000034286,0.4999999882807082,0.6,1.0,0.5
oblique,forward,0.019999999999999997,16,0.5139451528073102,0.8660037465642311,0.8660037465697822,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,forward,0.020000000000000004,17,0.062202446861336906,-0.6035598387736651,-0.8065688702891398,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,forward,0.019999999999999997,18,0.4471777899812956,-0.4471777900021123,-0.2126345880282612,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,forward,0.020000000000000004,19,0.5949686742303534,0.07733830823409421,0.6790070520722515,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,forward,0.019999999999999997,20,0.5915695052493425,0.09279072817024168,-0.5915695052531589,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,forward,0.02,21,1.0000000000051634,0.5999999880025586,0.2999999914668483,1.0,0.6,0.3
oblique,forward,0.019999999999999997,22,0.8061975478680649,0.6760905241730286,0.8061975478677179,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,forward,0.020000000000000004,23,0.8086829145499684,0.6850209368775005,-0.12854205933034157,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,forward,0.019999999999999997,24,0.8944092971155392,0.8944092971162331,0.44172716216900326,0.8944271909999159,0.8944271909999159,0.4472135954999579
oblique,forward,0.020000000000000004,25,0.7866586256722456,0.8698289655099943,0.7450734559412419,0.7889320586105296,0.8719775384642696,0.7474093186836597
oblique,forward,0.04000000000000001,0,-0.7932442543566453,-0.876101959013109,-0.7518154020710875,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,forward,0.039999999999999994,1,-0.8943556063706336,-0.8943556063685519,-0.45813429816882184,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,forward,0.04000000000000001,2,-0.8011688026068885,-0.6763352319250071,0.11458416948814663,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,forward,0.039999999999999994,3,-0.8061128650274639,-0.6942499122530864,-0.8061128650288517,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,forward,0.04,4,-0.9999999999996122,-0.5999999970036918,-0.29999999787838627,-1.0,-0.6,-0.3
oblique,forward,0.039999999999999994,5,-0.5914541339011037,-0.06793176406949542,0.5914541339038792,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,forward,0.04000000000000001,6,-0.5847683502320511,-0.09927220552957693,-0.6702734210033839,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,forward,0.039999999999999994,7,-0.4470704725277607,0.4470704725430263,0.24544296870557256,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,forward,0.04000000000000001,8,-0.07744138099188835,0.6130233411179298,0.813866578487643,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,forward,0.039999999999999994,9,-0.5308788531853403,-0.8659387669161799,-0.8659387669161799,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,forward,0.04,10,-0.5999999970009162,-0.9999999999989183,-0.49999999707436843,-0.6,-1.0,-0.5
oblique,forward,0.039999999999999994,11,-0.28031472411385594,-0.49984998165032707,0.499849981650674,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,forward,0.04,12,-0.29999999788601905,-0.49999999707228676,-0.9999999999961428,-0.3,-0.5,-0.9999999999999998
oblique,forward,0.04,13,0.2999999978624268,0.49999999707298065,0.999999999994755,0.3,0.5,0.9999999999999998
oblique,forward,0.039999999999999994,14,0.3195052523798786,0.49984998164546984,-0.49984998164304123,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,forward,0.04,15,0.5999999970043857,0.9999999999933672,0.499999997077144,0.6,1.0,0.5
oblique,forward,0.039999999999999994,16,0.5082476645150436,0.8659387669099349,0.8659387669057715,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,forward,0.04000000000000001,17,0.056846406513988416,-0.6002737885271725,-0.8040590591784634,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,forward,0.039999999999999994,18,0.44707047252498516,-0.4470704725437202,-0.2016275025315539,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,forward,0.04000000000000001,19,0.5982892620864239,0.07029525673912795,0.6818623281786006,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,forward,0.039999999999999994,20,0.5914541338941648,0.10105513066974157,-0.5914541338969403,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,forward,0.04,21,0.9999999999968366,0.5999999969995284,0.2999999978756107,1.0,0.6,0.3
oblique,forward,0.039999999999999994,22,0.8061128650191373,0.6699410885858958,0.8061128650260762,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,forward,0.04000000000000001,23,0.8110934512764455,0.6877864643713149,-0.1329050287136868,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,forward,0.039999999999999994,24,0.8943556063720214,0.8943556063636947,0.4362213055768282,0.8944271909999159,0.8944271909999159,0.4472135954999579
oblique,forward,0.04000000000000001,25,0.784304197566643,0.8676200106055852,0.7426462910818664,0.7889320586105296,0.8719775384642696,0.7474093186836597
oblique,forward,0.08000000000000002,0,-0.7972566244116018,-0.8800094624061837,-0.7558802054247192,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,forward,0.07999999999999999,1,-0.8941405002807489,-0.8941405002710344,-0.4689955215908536,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,forward,0.08000000000000002,2,-0.7959169768104178,-0.6702134604477661,0.10454763825634704,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,forward,0.07999999999999999,3,-0.8057737035646605,-0.7061265790017645,-0.8057737035646605,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,forward,0.08,4,-0.9999999999968366,-0.5999999992553628,-0.2999999994715563,-1.0,-0.6,-0.3
oblique,forward,0.07999999999999999,5,-0.5909923522354199,-0.05130346004550423,0.5909923522395832,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,forward,0.08000000000000002,6,-0.5777755350225289,-0.11456596370959525,-0.6643182226928612,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,forward,0.07999999999999999,7,-0.4466410383548169,0.446641038379103,0.2671289636844987,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,forward,0.08000000000000002,8,-0.08691436013535946,0.6190074584452865,0.8185423708839678,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,forward,0.07999999999999999,9,-0.5420495859234653,-0.8656784615909684,-0.865678461593744,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,forward,0.08,10,-0.5999999992456484,-0.9999999999926733,-0.49999999926914057,-0.6,-1.0,-0.5
oblique,forward,0.07999999999999999,11,-0.26045328116175437,-0.49939979866464584,0.49939979866464584,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,forward,0.08,12,-0.29999999946878075,-0.49999999927052835,-0.9999999999996122,-0.3,-0.5,-0.9999999999999998
oblique,forward,0.08,13,0.299999999467393,0.49999999927191613,1.000000000001,0.3,0.5,0.9999999999999998
oblique,forward,0.07999999999999999,14,0.3388264768790228,0.49939979866395195,-0.49939979866395195,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,forward,0.08,15,0.5999999992511995,0.9999999999940611,0.49999999927052835,0.6,1.0,0.5
oblique,forward,0.07999999999999999,16,0.49676456732455904,0.8656784615854173,0.8656784615923562,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,forward,0.08000000000000002,17,0.045717046376347874,-0.5935021033173782,-0.7989215002751625,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,forward,0.07999999999999999,18,0.44664103835134744,-0.44664103837147023,-0.17951207438166025,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,forward,0.08000000000000002,19,0.6048079885856428,0.056610706166554385,0.6874853257322898,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,forward,0.07999999999999999,20,0.5909923522340321,0.11755149757208815,-0.5909923522423588,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,forward,0.08,21,0.9999999999996122,0.5999999992539751,0.2999999994729441,1.0,0.6,0.3
oblique,forward,0.07999999999999999,22,0.8057737035632727,0.6574904574202511,0.8057737035660483,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,forward,0.08000000000000002,23,0.81577747439443,0.6931271371163338,-0.1412006206985561,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,forward,0.07999999999999999,24,0.8941405002793611,0.8941405002710344,0.42514497802931256,0.8944271909999159,0.8944271909999159,0.4472135954999579
oblique,forward,0.08000000000000002,25,0.7793434270875198,0.8630120342356661,0.7375091235342633,0.7889320586105296,0.8719775384642696,0.7474093186836597
oblique,forward,0.16000000000000003,0,-0.8044386150429793,-0.887233234392326,-0.7630413053683059,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,forward,0.15999999999999998,1,-0.8932747145723451,-0.893274714566794,-0.49058637824339607,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,forward,0.16000000000000003,2,-0.7848071011118395,-0.6571501297181204,0.08269375881553298,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,forward,0.15999999999999998,3,-0.8044104553156516,-0.7293650423872976,-0.8044104553184271,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,forward,0.16,4,-0.9999999999982244,-0.5999999998118621,-0.29999999986707326,-1.0,-0.6,-0.3
oblique,forward,0.15999999999999998,5,-0.5891412481001668,-0.017910037009016833,0.5891412481029423,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,forward,0.16000000000000003,6,-0.5633557809581191,-0.14676216060632852,-0.6521205237530747,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,forward,0.15999999999999998,7,-0.44492191589445834,0.44492191590694835,0.31002140187669225,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,forward,0.16000000000000003,8,-0.10423045725405088,0.6302116488415832,0.827454595841992,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,forward,0.15999999999999998,9,-0.56415448458913,-0.8646312264770638,-0.8646312264715127,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,forward,0.16,10,-0.5999999998090866,-1.0000000000037756,-0.49999999982008875,-0.6,-1.0,-0.5
oblique,forward,0.15999999999999998,11,-0.22021661239962628,-0.4975968077858272,0.4975968077941539,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,forward,0.16,12,-0.29999999986152215,-0.4999999998228643,-1.000000000001,-0.3,-0.5,-0.9999999999999998
oblique,forward,0.16,13,0.2999999998698488,0.4999999998034354,0.9999999999954489,0.3,0.5,0.9999999999999998
oblique,forward,0.15999999999999998,14,0.3768995568739774,0.49759680778443943,-0.49759680779554166,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,forward,0.16,15,0.5999999998118621,0.9999999999898977,0.49999999982008875,0.6,1.0,0.5
oblique,forward,0.15999999999999998,16,0.47340298702791545,0.8646312264770638,0.8646312264742883,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,forward,0.16000000000000003,17,0.02177799487690368,-0.5791517088765685,-0.7881668517728534,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,forward,0.15999999999999998,18,0.44492191589445834,-0.4449219159111117,-0.13490051396364278,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,forward,0.16000000000000003,19,0.6173448127949621,0.030841758773270108,0.6983681343081248,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,forward,0.15999999999999998,20,0.5891412480973912,0.1504160338339222,-0.5891412480973912,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,forward,0.16,21,1.000000000001,0.5999999998007599,0.2999999998642977,1.0,0.6,0.3
oblique,forward,0.15999999999999998,22,0.804410455312876,0.6319449588232384,0.8044104553212027,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,forward,0.16000000000000003,23,0.824617153385998,0.7030665386709155,-0.15608877279860156,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,forward,0.15999999999999998,24,0.8932747145723451,0.8932747145723451,0.4026883361651911,0.8944271909999159,0.8944271909999159,0.4472135954999579
oblique,forward,0.16000000000000003,25,0.7683465806679334,0.8529689669023454,0.7260353875548907,0.7889320586105296,0.8719775384642696,0.7474093186836597
oblique,reverse,0.020000000000000004,0,-0.7866586256611434,-0.8698289655117291,-0.7450734559412419,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,reverse,0.019999999999999997,1,-0.8944092971224781,-0.8944092971082533,-0.4417271621655338,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,reverse,0.020000000000000004,2,-0.8086829145478868,-0.6850209368764597,0.12854205932756602,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,reverse,0.019999999999999997,3,-0.8061975478590443,-0.6760905241699061,-0.8061975478628607,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,reverse,0.02,4,-1.0000000000058573,-0.5999999879959667,-0.29999999146337886,-1.0,-0.6,-0.3
oblique,reverse,0.019999999999999997,5,-0.5915695052503833,-0.09279072817093557,0.5915695052569753,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,reverse,0.020000000000000004,6,-0.5949686742287921,-0.07733830823253296,-0.6790070520771088,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,reverse,0.019999999999999997,7,-0.447177789978867,0.44717778999222435,0.21263458802912857,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,reverse,0.020000000000000004,8,-0.062202446856132736,0.6035598387740121,0.8065688702842826,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,reverse,0.019999999999999997,9,-0.5139451528066163,-0.86600374655868,-0.8660037465618025,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,reverse,0.02,10,-0.5999999880098444,-0.9999999999989183,-0.49999998827966735,-0.6,-1.0,-0.5
oblique,reverse,0.019999999999999997,11,-0.3097753593465924,-0.49996247578586167,0.49996247578794334,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,reverse,0.02,12,-0.2999999914699708,-0.4999999882793204,-1.0000000000020408,-0.3,-0.5,-0.9999999999999998
oblique,reverse,0.02,13,0.2999999914675422,0.49999998828209596,1.0000000000020408,0.3,0.5,0.9999999999999998
oblique,reverse,0.019999999999999997,14,0.29017960561806416,0.4999624757875964,-0.4999624757901985,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,reverse,0.02,15,0.599999988006028,1.000000000001347,0.49999998828209596,0.6,1.0,0.5
oblique,reverse,0.019999999999999997,16,0.5252593326843247,0.8660037465597208,0.8660037465621494,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,reverse,0.020000000000000004,17,0.07249947140131052,-0.6099342231349891,-0.811472264432289,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,reverse,0.019999999999999997,18,0.44717778997210156,-0.44717778998962227,-0.2345431967348127,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,reverse,0.020000000000000004,19,0.5882076340339021,0.09182669495153699,0.6732119303111406,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,reverse,0.019999999999999997,20,0.591569505239975,0.07622912788739222,-0.5915695052500364,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,reverse,0.02,21,1.000000000007939,0.599999987999783,0.299999991468583,1.0,0.6,0.3
oblique,reverse,0.019999999999999997,22,0.8061975478604321,0.6882437815346197,0.8061975478632076,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,reverse,0.020000000000000004,23,0.8037212910837198,0.6792960224637905,-0.1193823359758872,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,reverse,0.019999999999999997,24,0.8944092971193556,0.894409297110335,0.4526821244615203,0.8944271909999159,0.8944271909999159,0.4472135954999579
oblique,reverse,0.020000000000000004,25,0.7911265882842854,0.8740678463431405,0.7496559594626777,0.7889320586105296,0.8719775384642696,0.7474093186836597
oblique,reverse,0.04000000000000001,0,-0.7843041975569286,-0.8676200105972586,-0.7426462910756214,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,reverse,0.039999999999999994,1,-0.8943556063692458,-0.8943556063671642,-0.4362213055754404,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,reverse,0.04000000000000001,2,-0.8110934512785272,-0.6877864643678454,0.13290502871229903,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,reverse,0.039999999999999994,3,-0.8061128650239945,-0.6699410885845081,-0.8061128650212189,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,reverse,0.04,4,-0.9999999999982244,-0.5999999970057734,-0.29999999787352905,-1.0,-0.6,-0.3
oblique,reverse,0.039999999999999994,5,-0.5914541338941648,-0.10105513067321102,0.5914541338969403,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,reverse,0.04000000000000001,6,-0.5982892620871177,-0.07029525673218906,-0.6818623281799884,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,reverse,0.039999999999999994,7,-0.4470704725308832,0.4470704725371282,0.20162750253606418,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,reverse,0.04000000000000001,8,-0.056846406513988416,0.6002737885271725,0.8040590591736062,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,reverse,0.039999999999999994,9,-0.5082476645178191,-0.8659387669064654,-0.8659387669085471,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,reverse,0.04,10,-0.5999999970016101,-1.0000000000003062,-0.4999999970639601,-0.6,-1.0,-0.5
oblique,reverse,0.039999999999999994,11,-0.3195052523823072,-0.4998499816406126,0.49984998164234734,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,reverse,0.04,12,-0.2999999978645085,-0.499999997070899,-0.9999999999933672,-0.3,-0.5,-0.9999999999999998
oblique,reverse,0.04,13,0.2999999978776924,0.4999999970750623,0.9999999999940611,0.3,0.5,0.9999999999999998
oblique,reverse,0.039999999999999994,14,0.2803147241121212,0.4998499816451229,-0.4998499816458168,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,reverse,0.04,15,0.5999999969974468,1.000000000001694,0.4999999970681234,0.6,1.0,0.5
oblique,reverse,0.039999999999999994,16,0.5308788531853403,0.8659387669113227,0.8659387669134043,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,reverse,0.04000000000000001,17,0.07744138099743947,-0.6130233411123787,-0.8138665784883369,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,reverse,0.039999999999999994,18,0.4470704725246382,-0.4470704725346996,-0.2454429687083481,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,reverse,0.04000000000000001,19,0.5847683502271939,0.09927220552714831,0.6702734210037309,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,reverse,0.039999999999999994,20,0.5914541339011037,0.06793176406880153,-0.5914541339017976,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,reverse,0.04,21,0.9999999999996122,0.5999999970009162,0.29999999786589626,1.0,0.6,0.3
oblique,reverse,0.039999999999999994,22,0.8061128650288517,0.6942499122523925,0.80611286502677,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,reverse,0.04000000000000001,23,0.8011688026082763,0.6763352319250071,-0.11458416949439164,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,reverse,0.039999999999999994,24,0.8943556063727153,0.894355606367858,0.45813429816812795,0.8944271909999159,0.8944271909999159,0.4472135954999579
oblique,reverse,0.04000000000000001,25,0.7932442543559514,0.8761019590110274,0.7518154020752509,0.7889320586105296,0.8719775384642696,0.7474093186836597
oblique,reverse,0.08000000000000002,0,-0.7793434270889076,-0.863012034230115,-0.7375091235259367,-0.7889320586105296,-0.8719775384642696,-0.7474093186836597
oblique,reverse,0.07999999999999999,1,-0.89414050027381,-0.8941405002710344,-0.425144978039027,-0.8944271909999159,-0.8944271909999159,-0.4472135954999579
oblique,reverse,0.08000000000000002,2,-0.8157774743972056,-0.6931271371121704,0.14120062069439276,-0.8062257748298549,-0.6821910402406466,0.12403473458920837
oblique,reverse,0.07999999999999999,3,-0.805773703567436,-0.6574904574327411,-0.8057737035771505,-0.8062257748298549,-0.6821910402406465,-0.8062257748298549
oblique,reverse,0.08,4,-0.9999999999926733,-0.5999999992511995,-0.29999999946322964,-1.0,-0.6,-0.3
oblique,reverse,0.07999999999999999,5,-0.5909923522340321,-0.11755149757070037,0.590992352240971,-0.5916079783099618,-0.0845154254728517,0.5916079783099617
oblique,reverse,0.08000000000000002,6,-0.6048079885870306,-0.05661070616239105,-0.6874853257315959,-0.5916079783099616,-0.08451542547285164,-0.6761234037828131
oblique,reverse,0.07999999999999999,7,-0.4466410383610619,0.44664103837147023,0.17951207437402747,-0.4472135954999579,0.447213595499958,0.223606797749979
oblique,reverse,0.08000000000000002,8,-0.04571704637218454,0.5935021033132148,0.7989215002709992,-0.06741998624632423,0.6067798762169179,0.8090398349558906
oblique,reverse,0.07999999999999999,9,-0.4967645673398246,-0.8656784615923562,-0.8656784615909684,-0.5196152422706631,-0.8660254037844386,-0.8660254037844386
oblique,reverse,0.08,10,-0.5999999992498117,-0.9999999999982244,-0.4999999992733039,-0.6,-1.0,-0.5
oblique,reverse,0.07999999999999999,11,-0.3388264768790228,-0.4993997986660336,0.49939979866533973,-0.30000000000000004,-0.5000000000000001,0.49999999999999994
oblique,reverse,0.08,12,-0.2999999994646174,-0.49999999926914057,-0.9999999999912855,-0.3,-0.5,-0.9999999999999998
oblique,reverse,0.08,13,0.2999999994646174,0.4999999992608139,0.9999999999968366,0.3,0.5,0.9999999999999998
oblique,reverse,0.07999999999999999,14,0.2604532811610605,0.4993997986625642,-0.49939979866533973,0.30000000000000004,0.5000000000000001,-0.49999999999999994
oblique,reverse,0.08,15,0.5999999992373217,0.9999999999982244,0.4999999992622017,0.6,1.0,0.5
oblique,reverse,0.07999999999999999,16,0.5420495859234653,0.8656784615895806,0.8656784615881928,0.5196152422706631,0.8660254037844386,0.8660254037844386
oblique,reverse,0.08000000000000002,17,0.086914360125645,-0.6190074584438987,-0.8185423708867433,0.06741998624632423,-0.6067798762169179,-0.8090398349558906
oblique,reverse,0.07999999999999999,18,0.446641038354123,-0.44664103836522523,-0.2671289636879681,0.4472135954999579,-0.447213595499958,-0.223606797749979
oblique,reverse,0.08000000000000002,19,0.5777755350204472,0.11456596370890136,0.664318222694249,0.5916079783099616,0.08451542547285164,0.6761234037828131
oblique,reverse,0.07999999999999999,20,0.5909923522340321,0.051303460048279785,-0.5909923522340321,0.5916079783099618,0.0845154254728517,-0.5916079783099617
oblique,reverse,0.08,21,0.9999999999968366,0.5999999992553628,0.29999999947433187,1.0,0.6,0.3
oblique,reverse,0.07999999999999999,22,0.8057737035646605,0.70612657900454,0.8057737035632727,0.8062257748298549,0.6821910402406465,0.8062257748298549
oblique,reverse,0.08000000000000002,23,0.7959169768131934,0.6702134604560928,-0.10454763825495926,0.8062257748298549,0.6821910402406466,-0.12403473458920837
oblique,reverse,0.07999999999999999,24,0.8941405002751978,0.89414050027381,0.4689955215922414,0.8944271909999159,0.8944271909999159,0.4472135954999579
