triad,order,radius,direction,qx,qy,qz,phase,continuum,cone_error
oblique,reverse,0.15999999999999998,22,0.11313708498984759,0.0,0.11313708498984759,0.18229143125433847,0.18242806801586206,0.001946644189249536
oblique,reverse,0.16000000000000003,23,0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.14502753397075685,0.14895189380020207,0.04506566629014243
oblique,reverse,0.15999999999999998,24,0.11313708498984759,0.11313708498984759,0.0,0.2022990751137064,0.20238577025077625,0.0013704768804282084
oblique,reverse,0.16000000000000003,25,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.22471425778162402,0.2224709718892183,0.039186106133312706
collinear,forward,0.020000000000000004,0,-0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.03464101615137755,0.03464101615137755,0.0
collinear,forward,0.019999999999999997,1,-0.014142135623730949,-0.014142135623730949,0.0,0.028284271247461898,0.028284271247461898,0.0
collinear,forward,0.020000000000000004,2,-0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,forward,0.019999999999999997,3,-0.014142135623730949,0.0,-0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,forward,0.02,4,-0.02,0.0,0.0,0.02,0.02,0.0
collinear,forward,0.019999999999999997,5,-0.014142135623730949,0.0,0.014142135623730949,0.0,0.0,0.0
collinear,forward,0.020000000000000004,6,-0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,forward,0.019999999999999997,7,-0.014142135623730949,0.014142135623730949,0.0,0.0,0.0,0.0
collinear,forward,0.020000000000000004,8,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,forward,0.019999999999999997,9,0.0,-0.014142135623730949,-0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,forward,0.02,10,0.0,-0.02,0.0,0.02,0.02,0.0
collinear,forward,0.019999999999999997,11,0.0,-0.014142135623730949,0.014142135623730949,0.0,0.0,0.0
collinear,forward,0.02,12,0.0,0.0,-0.02,0.02,0.02,0.0
collinear,forward,0.02,13,0.0,0.0,0.02,0.02,0.02,0.0
collinear,forward,0.019999999999999997,14,0.0,0.014142135623730949,-0.014142135623730949,0.0,0.0,0.0
collinear,forward,0.02,15,0.0,0.02,0.0,0.02,0.02,0.0
collinear,forward,0.019999999999999997,16,0.0,0.014142135623730949,0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,forward,0.020000000000000004,17,0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,forward,0.019999999999999997,18,0.014142135623730949,-0.014142135623730949,0.0,0.0,0.0,0.0
collinear,forward,0.020000000000000004,19,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,forward,0.019999999999999997,20,0.014142135623730949,0.0,-0.014142135623730949,0.0,0.0,0.0
collinear,forward,0.02,21,0.02,0.0,0.0,0.02,0.02,0.0
collinear,forward,0.019999999999999997,22,0.014142135623730949,0.0,0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,forward,0.020000000000000004,23,0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,forward,0.019999999999999997,24,0.014142135623730949,0.014142135623730949,0.0,0.028284271247461898,0.028284271247461898,0.0
collinear,forward,0.020000000000000004,25,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.03464101615137755,0.03464101615137755,0.0
collinear,forward,0.04000000000000001,0,-0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.0692820323027551,0.0692820323027551,0.0
collinear,forward,0.039999999999999994,1,-0.028284271247461898,-0.028284271247461898,0.0,0.056568542494923796,0.056568542494923796,0.0
collinear,forward,0.04000000000000001,2,-0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,forward,0.039999999999999994,3,-0.028284271247461898,0.0,-0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,forward,0.04,4,-0.04,0.0,0.0,0.04,0.04,0.0
collinear,forward,0.039999999999999994,5,-0.028284271247461898,0.0,0.028284271247461898,0.0,0.0,0.0
collinear,forward,0.04000000000000001,6,-0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,forward,0.039999999999999994,7,-0.028284271247461898,0.028284271247461898,0.0,0.0,0.0,0.0
collinear,forward,0.04000000000000001,8,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,forward,0.039999999999999994,9,0.0,-0.028284271247461898,-0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,forward,0.04,10,0.0,-0.04,0.0,0.04,0.04,0.0
collinear,forward,0.039999999999999994,11,0.0,-0.028284271247461898,0.028284271247461898,0.0,0.0,0.0
collinear,forward,0.04,12,0.0,0.0,-0.04,0.04,0.04,0.0
collinear,forward,0.04,13,0.0,0.0,0.04,0.04,0.04,0.0
collinear,forward,0.039999999999999994,14,0.0,0.028284271247461898,-0.028284271247461898,0.0,0.0,0.0
collinear,forward,0.04,15,0.0,0.04,0.0,0.04,0.04,0.0
collinear,forward,0.039999999999999994,16,0.0,0.028284271247461898,0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,forward,0.04000000000000001,17,0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,forward,0.039999999999999994,18,0.028284271247461898,-0.028284271247461898,0.0,0.0,0.0,0.0
collinear,forward,0.04000000000000001,19,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,forward,0.039999999999999994,20,0.028284271247461898,0.0,-0.028284271247461898,0.0,0.0,0.0
collinear,forward,0.04,21,0.04,0.0,0.0,0.04,0.04,0.0
collinear,forward,0.039999999999999994,22,0.028284271247461898,0.0,0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,forward,0.04000000000000001,23,0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,forward,0.039999999999999994,24,0.028284271247461898,0.028284271247461898,0.0,0.056568542494923796,0.056568542494923796,0.0
collinear,forward,0.04000000000000001,25,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0692820323027551,0.0692820323027551,0.0
collinear,forward,0.08000000000000002,0,-0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.1385640646055102,0.1385640646055102,0.0
collinear,forward,0.07999999999999999,1,-0.056568542494923796,-0.056568542494923796,0.0,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,forward,0.08000000000000002,2,-0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,forward,0.07999999999999999,3,-0.056568542494923796,0.0,-0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,forward,0.08,4,-0.08,0.0,0.0,0.08,0.08,0.0
collinear,forward,0.07999999999999999,5,-0.056568542494923796,0.0,0.056568542494923796,0.0,0.0,0.0
collinear,forward,0.08000000000000002,6,-0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,forward,0.07999999999999999,7,-0.056568542494923796,0.056568542494923796,0.0,0.0,0.0,0.0
collinear,forward,0.08000000000000002,8,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,forward,0.07999999999999999,9,0.0,-0.056568542494923796,-0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,forward,0.08,10,0.0,-0.08,0.0,0.08,0.08,0.0
collinear,forward,0.07999999999999999,11,0.0,-0.056568542494923796,0.056568542494923796,0.0,0.0,0.0
collinear,forward,0.08,12,0.0,0.0,-0.08,0.08,0.08,0.0
collinear,forward,0.08,13,0.0,0.0,0.08,0.08,0.08,0.0
collinear,forward,0.07999999999999999,14,0.0,0.056568542494923796,-0.056568542494923796,0.0,0.0,0.0
collinear,forward,0.08,15,0.0,0.08,0.0,0.08,0.08,0.0
collinear,forward,0.07999999999999999,16,0.0,0.056568542494923796,0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,forward,0.08000000000000002,17,0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,forward,0.07999999999999999,18,0.056568542494923796,-0.056568542494923796,0.0,0.0,0.0,0.0
collinear,forward,0.08000000000000002,19,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,forward,0.07999999999999999,20,0.056568542494923796,0.0,-0.056568542494923796,0.0,0.0,0.0
collinear,forward,0.08,21,0.08,0.0,0.0,0.08,0.08,0.0
collinear,forward,0.07999999999999999,22,0.056568542494923796,0.0,0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,forward,0.08000000000000002,23,0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,forward,0.07999999999999999,24,0.056568542494923796,0.056568542494923796,0.0,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,forward,0.08000000000000002,25,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.1385640646055102,0.1385640646055102,0.0
collinear,forward,0.16000000000000003,0,-0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.2771281292110204,0.2771281292110204,0.0
collinear,forward,0.15999999999999998,1,-0.11313708498984759,-0.11313708498984759,0.0,0.22627416997969518,0.22627416997969518,0.0
collinear,forward,0.16000000000000003,2,-0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,forward,0.15999999999999998,3,-0.11313708498984759,0.0,-0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,forward,0.16,4,-0.16,0.0,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,forward,0.15999999999999998,5,-0.11313708498984759,0.0,0.11313708498984759,0.0,0.0,0.0
collinear,forward,0.16000000000000003,6,-0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,forward,0.15999999999999998,7,-0.11313708498984759,0.11313708498984759,0.0,0.0,0.0,0.0
collinear,forward,0.16000000000000003,8,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,forward,0.15999999999999998,9,0.0,-0.11313708498984759,-0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,forward,0.16,10,0.0,-0.16,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,forward,0.15999999999999998,11,0.0,-0.11313708498984759,0.11313708498984759,0.0,0.0,0.0
collinear,forward,0.16,12,0.0,0.0,-0.16,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,forward,0.16,13,0.0,0.0,0.16,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,forward,0.15999999999999998,14,0.0,0.11313708498984759,-0.11313708498984759,0.0,0.0,0.0
collinear,forward,0.16,15,0.0,0.16,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,forward,0.15999999999999998,16,0.0,0.11313708498984759,0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,forward,0.16000000000000003,17,0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,forward,0.15999999999999998,18,0.11313708498984759,-0.11313708498984759,0.0,0.0,0.0,0.0
collinear,forward,0.16000000000000003,19,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,forward,0.15999999999999998,20,0.11313708498984759,0.0,-0.11313708498984759,0.0,0.0,0.0
collinear,forward,0.16,21,0.16,0.0,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,forward,0.15999999999999998,22,0.11313708498984759,0.0,0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,forward,0.16000000000000003,23,0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,forward,0.15999999999999998,24,0.11313708498984759,0.11313708498984759,0.0,0.22627416997969518,0.22627416997969518,0.0
collinear,forward,0.16000000000000003,25,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.2771281292110204,0.2771281292110204,0.0
collinear,reverse,0.020000000000000004,0,-0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.03464101615137755,0.03464101615137755,0.0
collinear,reverse,0.019999999999999997,1,-0.014142135623730949,-0.014142135623730949,0.0,0.028284271247461898,0.028284271247461898,0.0
collinear,reverse,0.020000000000000004,2,-0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,reverse,0.019999999999999997,3,-0.014142135623730949,0.0,-0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,reverse,0.02,4,-0.02,0.0,0.0,0.02,0.02,0.0
collinear,reverse,0.019999999999999997,5,-0.014142135623730949,0.0,0.014142135623730949,0.0,0.0,0.0
collinear,reverse,0.020000000000000004,6,-0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,reverse,0.019999999999999997,7,-0.014142135623730949,0.014142135623730949,0.0,0.0,0.0,0.0
collinear,reverse,0.020000000000000004,8,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,reverse,0.019999999999999997,9,0.0,-0.014142135623730949,-0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,reverse,0.02,10,0.0,-0.02,0.0,0.02,0.02,0.0
collinear,reverse,0.019999999999999997,11,0.0,-0.014142135623730949,0.014142135623730949,0.0,0.0,0.0
collinear,reverse,0.02,12,0.0,0.0,-0.02,0.02,0.02,0.0
collinear,reverse,0.02,13,0.0,0.0,0.02,0.02,0.02,0.0
collinear,reverse,0.019999999999999997,14,0.0,0.014142135623730949,-0.014142135623730949,0.0,0.0,0.0
collinear,reverse,0.02,15,0.0,0.02,0.0,0.02,0.02,0.0
collinear,reverse,0.019999999999999997,16,0.0,0.014142135623730949,0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,reverse,0.020000000000000004,17,0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,reverse,0.019999999999999997,18,0.014142135623730949,-0.014142135623730949,0.0,0.0,0.0,0.0
collinear,reverse,0.020000000000000004,19,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,reverse,0.019999999999999997,20,0.014142135623730949,0.0,-0.014142135623730949,0.0,0.0,0.0
collinear,reverse,0.02,21,0.02,0.0,0.0,0.02,0.02,0.0
collinear,reverse,0.019999999999999997,22,0.014142135623730949,0.0,0.014142135623730949,0.028284271247461898,0.028284271247461898,0.0
collinear,reverse,0.020000000000000004,23,0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.0
collinear,reverse,0.019999999999999997,24,0.014142135623730949,0.014142135623730949,0.0,0.028284271247461898,0.028284271247461898,0.0
collinear,reverse,0.020000000000000004,25,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.03464101615137755,0.03464101615137755,0.0
collinear,reverse,0.04000000000000001,0,-0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.0692820323027551,0.0692820323027551,0.0
collinear,reverse,0.039999999999999994,1,-0.028284271247461898,-0.028284271247461898,0.0,0.056568542494923796,0.056568542494923796,0.0
collinear,reverse,0.04000000000000001,2,-0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,reverse,0.039999999999999994,3,-0.028284271247461898,0.0,-0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,reverse,0.04,4,-0.04,0.0,0.0,0.04,0.04,0.0
collinear,reverse,0.039999999999999994,5,-0.028284271247461898,0.0,0.028284271247461898,0.0,0.0,0.0
collinear,reverse,0.04000000000000001,6,-0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,reverse,0.039999999999999994,7,-0.028284271247461898,0.028284271247461898,0.0,0.0,0.0,0.0
collinear,reverse,0.04000000000000001,8,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,reverse,0.039999999999999994,9,0.0,-0.028284271247461898,-0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,reverse,0.04,10,0.0,-0.04,0.0,0.04,0.04,0.0
collinear,reverse,0.039999999999999994,11,0.0,-0.028284271247461898,0.028284271247461898,0.0,0.0,0.0
collinear,reverse,0.04,12,0.0,0.0,-0.04,0.04,0.04,0.0
collinear,reverse,0.04,13,0.0,0.0,0.04,0.04,0.04,0.0
collinear,reverse,0.039999999999999994,14,0.0,0.028284271247461898,-0.028284271247461898,0.0,0.0,0.0
collinear,reverse,0.04,15,0.0,0.04,0.0,0.04,0.04,0.0
collinear,reverse,0.039999999999999994,16,0.0,0.028284271247461898,0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,reverse,0.04000000000000001,17,0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,reverse,0.039999999999999994,18,0.028284271247461898,-0.028284271247461898,0.0,0.0,0.0,0.0
collinear,reverse,0.04000000000000001,19,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,reverse,0.039999999999999994,20,0.028284271247461898,0.0,-0.028284271247461898,0.0,0.0,0.0
collinear,reverse,0.04,21,0.04,0.0,0.0,0.04,0.04,0.0
collinear,reverse,0.039999999999999994,22,0.028284271247461898,0.0,0.028284271247461898,0.056568542494923796,0.056568542494923796,0.0
collinear,reverse,0.04000000000000001,23,0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0
collinear,reverse,0.039999999999999994,24,0.028284271247461898,0.028284271247461898,0.0,0.056568542494923796,0.056568542494923796,0.0
collinear,reverse,0.04000000000000001,25,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.0692820323027551,0.0692820323027551,0.0
collinear,reverse,0.08000000000000002,0,-0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.1385640646055102,0.1385640646055102,0.0
collinear,reverse,0.07999999999999999,1,-0.056568542494923796,-0.056568542494923796,0.0,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,reverse,0.08000000000000002,2,-0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,reverse,0.07999999999999999,3,-0.056568542494923796,0.0,-0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,reverse,0.08,4,-0.08,0.0,0.0,0.08,0.08,0.0
collinear,reverse,0.07999999999999999,5,-0.056568542494923796,0.0,0.056568542494923796,0.0,0.0,0.0
collinear,reverse,0.08000000000000002,6,-0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,reverse,0.07999999999999999,7,-0.056568542494923796,0.056568542494923796,0.0,0.0,0.0,0.0
collinear,reverse,0.08000000000000002,8,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,reverse,0.07999999999999999,9,0.0,-0.056568542494923796,-0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,reverse,0.08,10,0.0,-0.08,0.0,0.08,0.08,0.0
collinear,reverse,0.07999999999999999,11,0.0,-0.056568542494923796,0.056568542494923796,0.0,0.0,0.0
collinear,reverse,0.08,12,0.0,0.0,-0.08,0.08,0.08,0.0
collinear,reverse,0.08,13,0.0,0.0,0.08,0.08,0.08,0.0
collinear,reverse,0.07999999999999999,14,0.0,0.056568542494923796,-0.056568542494923796,0.0,0.0,0.0
collinear,reverse,0.08,15,0.0,0.08,0.0,0.08,0.08,0.0
collinear,reverse,0.07999999999999999,16,0.0,0.056568542494923796,0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,reverse,0.08000000000000002,17,0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,reverse,0.07999999999999999,18,0.056568542494923796,-0.056568542494923796,0.0,0.0,0.0,0.0
collinear,reverse,0.08000000000000002,19,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,reverse,0.07999999999999999,20,0.056568542494923796,0.0,-0.056568542494923796,0.0,0.0,0.0
collinear,reverse,0.08,21,0.08,0.0,0.0,0.08,0.08,0.0
collinear,reverse,0.07999999999999999,22,0.056568542494923796,0.0,0.056568542494923796,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,reverse,0.08000000000000002,23,0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0
collinear,reverse,0.07999999999999999,24,0.056568542494923796,0.056568542494923796,0.0,0.1131370849898476,0.11313708498984759,5.421010862427524e-16
collinear,reverse,0.08000000000000002,25,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.1385640646055102,0.1385640646055102,0.0
collinear,reverse,0.16000000000000003,0,-0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.2771281292110204,0.2771281292110204,0.0
collinear,reverse,0.15999999999999998,1,-0.11313708498984759,-0.11313708498984759,0.0,0.22627416997969518,0.22627416997969518,0.0
collinear,reverse,0.16000000000000003,2,-0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,reverse,0.15999999999999998,3,-0.11313708498984759,0.0,-0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,reverse,0.16,4,-0.16,0.0,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,reverse,0.15999999999999998,5,-0.11313708498984759,0.0,0.11313708498984759,0.0,0.0,0.0
collinear,reverse,0.16000000000000003,6,-0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,reverse,0.15999999999999998,7,-0.11313708498984759,0.11313708498984759,0.0,0.0,0.0,0.0
collinear,reverse,0.16000000000000003,8,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,reverse,0.15999999999999998,9,0.0,-0.11313708498984759,-0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,reverse,0.16,10,0.0,-0.16,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,reverse,0.15999999999999998,11,0.0,-0.11313708498984759,0.11313708498984759,0.0,0.0,0.0
collinear,reverse,0.16,12,0.0,0.0,-0.16,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,reverse,0.16,13,0.0,0.0,0.16,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,reverse,0.15999999999999998,14,0.0,0.11313708498984759,-0.11313708498984759,0.0,0.0,0.0
collinear,reverse,0.16,15,0.0,0.16,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,reverse,0.15999999999999998,16,0.0,0.11313708498984759,0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,reverse,0.16000000000000003,17,0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,reverse,0.15999999999999998,18,0.11313708498984759,-0.11313708498984759,0.0,0.0,0.0,0.0
collinear,reverse,0.16000000000000003,19,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,reverse,0.15999999999999998,20,0.11313708498984759,0.0,-0.11313708498984759,0.0,0.0,0.0
collinear,reverse,0.16,21,0.16,0.0,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
collinear,reverse,0.15999999999999998,22,0.11313708498984759,0.0,0.11313708498984759,0.22627416997969518,0.22627416997969518,0.0
collinear,reverse,0.16000000000000003,23,0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.0
collinear,reverse,0.15999999999999998,24,0.11313708498984759,0.11313708498984759,0.0,0.22627416997969518,0.22627416997969518,0.0
collinear,reverse,0.16000000000000003,25,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.2771281292110204,0.2771281292110204,0.0
