sample,direction,field,branch,omega,null_polynomial,z
1,10,3,1,0.7704059761549538,-2.413561781387354e-16,1.1001848987915417
1,10,4,0,-1.13797578634323,-1.8652732231641199e-16,1.1001848987915417
1,10,4,1,0.7704059761549538,-2.413561781387354e-16,1.1001848987915417
1,10,5,0,-1.13797578634323,-1.8652732231641199e-16,1.1001848987915417
1,10,5,1,0.7704059761549538,-2.413561781387354e-16,1.1001848987915417
1,11,0,0,-0.823913572107534,-4.7679865516231545e-16,1.1001848987915417
1,11,0,1,0.9953410191810507,-4.860066909104774e-16,1.1001848987915417
1,11,1,0,-0.823913572107534,-4.7679865516231545e-16,1.1001848987915417
1,11,1,1,0.9953410191810507,-4.860066909104774e-16,1.1001848987915417
1,11,2,0,-0.823913572107534,-4.7679865516231545e-16,1.1001848987915417
1,11,2,1,0.9953410191810507,-4.860066909104774e-16,1.1001848987915417
1,11,3,0,-0.823913572107534,-4.7679865516231545e-16,1.1001848987915417
1,11,3,1,0.9953410191810507,-4.860066909104774e-16,1.1001848987915417
1,11,4,0,-0.823913572107534,-4.7679865516231545e-16,1.1001848987915417
1,11,4,1,0.9953410191810507,-4.860066909104774e-16,1.1001848987915417
1,11,5,0,-0.823913572107534,-4.7679865516231545e-16,1.1001848987915417
1,11,5,1,0.9953410191810507,-4.860066909104774e-16,1.1001848987915417
1,12,0,0,-0.9849125902369874,-3.3306690738754696e-16,1.1001848987915417
1,12,0,1,0.9780061172463844,-1.6653345369377348e-16,1.1001848987915417
1,12,1,0,-0.9849125902369874,-3.3306690738754696e-16,1.1001848987915417
1,12,1,1,0.9780061172463844,-1.6653345369377348e-16,1.1001848987915417
1,12,2,0,-0.9849125902369874,-3.3306690738754696e-16,1.1001848987915417
1,12,2,1,0.9780061172463844,-1.6653345369377348e-16,1.1001848987915417
1,12,3,0,-0.9849125902369874,-3.3306690738754696e-16,1.1001848987915417
1,12,3,1,0.9780061172463844,-1.6653345369377348e-16,1.1001848987915417
1,12,4,0,-0.9849125902369874,-3.3306690738754696e-16,1.1001848987915417
1,12,4,1,0.9780061172463844,-1.6653345369377348e-16,1.1001848987915417
1,12,5,0,-0.9849125902369874,-3.3306690738754696e-16,1.1001848987915417
1,12,5,1,0.9780061172463844,-1.6653345369377348e-16,1.1001848987915417
1,13,0,0,-1.0986225456457162,7.851183245323335e-17,1.1001848987915417
1,13,0,1,0.7554564619775926,1.0704032272621496e-16,1.1001848987915417
1,13,1,0,-1.0986225456457162,7.851183245323335e-17,1.1001848987915417
1,13,1,1,0.7554564619775926,1.0704032272621496e-16,1.1001848987915417
1,13,2,0,-1.0986225456457162,7.851183245323335e-17,1.1001848987915417
1,13,2,1,0.7554564619775926,1.0704032272621496e-16,1.1001848987915417
1,13,3,0,-1.0986225456457162,7.851183245323335e-17,1.1001848987915417
1,13,3,1,0.7554564619775926,1.0704032272621496e-16,1.1001848987915417
1,13,4,0,-1.0986225456457162,7.851183245323335e-17,1.1001848987915417
1,13,4,1,0.7554564619775926,1.0704032272621496e-16,1.1001848987915417
1,13,5,0,-1.0986225456457162,7.851183245323335e-17,1.1001848987915417
1,13,5,1,0.7554564619775926,1.0704032272621496e-16,1.1001848987915417
1,14,0,0,-0.7788865913383913,-4.7264493491522533e-17,1.1001848987915417
1,14,0,1,1.004402464287064,1.2409196073061356e-17,1.1001848987915417
1,14,1,0,-0.7788865913383913,-4.7264493491522533e-17,1.1001848987915417
1,14,1,1,1.004402464287064,1.2409196073061356e-17,1.1001848987915417
1,14,2,0,-0.7788865913383913,-4.7264493491522533e-17,1.1001848987915417
1,14,2,1,1.004402464287064,1.2409196073061356e-17,1.1001848987915417
1,14,3,0,-0.7788865913383913,-4.7264493491522533e-17,1.1001848987915417
1,14,3,1,1.004402464287064,1.2409196073061356e-17,1.1001848987915417
1,14,4,0,-0.7788865913383913,-4.7264493491522533e-17,1.1001848987915417
1,14,4,1,1.004402464287064,1.2409196073061356e-17,1.1001848987915417
1,14,5,0,-0.7788865913383913,-4.7264493491522533e-17,1.1001848987915417
1,14,5,1,1.004402464287064,1.2409196073061356e-17,1.1001848987915417
1,15,0,0,-1.315446168510783,1.2879753983657118e-17,1.1001848987915417
1,15,0,1,0.9774406554219265,-4.964335607079798e-16,1.1001848987915417
1,15,1,0,-1.315446168510783,1.2879753983657118e-17,1.1001848987915417
1,15,1,1,0.9774406554219265,-4.964335607079798e-16,1.1001848987915417
1,15,2,0,-1.315446168510783,1.2879753983657118e-17,1.1001848987915417
1,15,2,1,0.9774406554219265,-4.964335607079798e-16,1.1001848987915417
1,15,3,0,-1.315446168510783,1.2879753983657118e-17,1.1001848987915417
1,15,3,1,0.9774406554219265,-4.964335607079798e-16,1.1001848987915417
1,15,4,0,-1.315446168510783,1.2879753983657118e-17,1.1001848987915417
1,15,4,1,0.9774406554219265,-4.964335607079798e-16,1.1001848987915417
1,15,5,0,-1.315446168510783,1.2879753983657118e-17,1.1001848987915417
1,15,5,1,0.9774406554219265,-4.964335607079798e-16,1.1001848987915417
1,16,0,0,-0.9685817852120122,-4.2435854585535737e-16,1.1001848987915417
1,16,0,1,0.8325777537957184,-1.9973469398311356e-16,1.1001848987915417
1,16,1,0,-0.9685817852120122,-4.2435854585535737e-16,1.1001848987915417
1,16,1,1,0.8325777537957184,-1.9973469398311356e-16,1.1001848987915417
1,16,2,0,-0.9685817852120122,-4.2435854585535737e-16,1.1001848987915417
1,16,2,1,0.8325777537957184,-1.9973469398311356e-16,1.1001848987915417
1,16,3,0,-0.9685817852120122,-4.2435854585535737e-16,1.1001848987915417
1,16,3,1,0.8325777537957184,-1.9973469398311356e-16,1.1001848987915417
1,16,4,0,-0.9685817852120122,-4.2435854585535737e-16,1.1001848987915417
1,16,4,1,0.8325777537957184,-1.9973469398311356e-16,1.1001848987915417
1,16,5,0,-0.9685817852120122,-4.2435854585535737e-16,1.1001848987915417
1,16,5,1,0.8325777537957184,-1.9973469398311356e-16,1.1001848987915417
1,17,0,0,-1.076007160512748,-2.220446049250313e-16,1.1001848987915417
1,17,0,1,1.0647086428365597,2.7755575615628914e-17,1.1001848987915417
1,17,1,0,-1.076007160512748,-2.220446049250313e-16,1.1001848987915417
1,17,1,1,1.0647086428365597,2.7755575615628914e-17,1.1001848987915417
1,17,2,0,-1.076007160512748,-2.220446049250313e-16,1.1001848987915417
1,17,2,1,1.0647086428365597,2.7755575615628914e-17,1.1001848987915417
1,17,3,0,-1.076007160512748,-2.220446049250313e-16,1.1001848987915417
1,17,3,1,1.0647086428365597,2.7755575615628914e-17,1.1001848987915417
1,17,4,0,-1.076007160512748,-2.220446049250313e-16,1.1001848987915417
1,17,4,1,1.0647086428365597,2.7755575615628914e-17,1.1001848987915417
1,17,5,0,-1.076007160512748,-2.220446049250313e-16,1.1001848987915417
1,17,5,1,1.0647086428365597,2.7755575615628914e-17,1.1001848987915417
1,18,0,0,-1.3455255401231137,-6.404356466191362e-16,1.1001848987915417
1,18,0,1,0.9632337761176581,-1.71190478274211e-16,1.1001848987915417
1,18,1,0,-1.3455255401231137,-6.404356466191362e-16,1.1001848987915417
1,18,1,1,0.9632337761176581,-1.71190478274211e-16,1.1001848987915417
1,18,2,0,-1.3455255401231137,-6.404356466191362e-16,1.1001848987915417
1,18,2,1,0.9632337761176581,-1.71190478274211e-16,1.1001848987915417
1,18,3,0,-1.3455255401231137,-6.404356466191362e-16,1.1001848987915417
1,18,3,1,0.9632337761176581,-1.71190478274211e-16,1.1001848987915417
1,18,4,0,-1.3455255401231137,-6.404356466191362e-16,1.1001848987915417
1,18,4,1,0.9632337761176581,-1.71190478274211e-16,1.1001848987915417
1,18,5,0,-1.3455255401231137,-6.404356466191362e-16,1.1001848987915417
1,18,5,1,0.9632337761176581,-1.71190478274211e-16,1.1001848987915417
1,19,0,0,-1.1124283465782943,-4.0410891826389096e-16,1.1001848987915417
1,19,0,1,0.992276398938442,-2.4904176702306616e-16,1.1001848987915417
1,19,1,0,-1.1124283465782943,-4.0410891826389096e-16,1.1001848987915417
1,19,1,1,0.992276398938442,-2.4904176702306616e-16,1.1001848987915417
1,19,2,0,-1.1124283465782943,-4.0410891826389096e-16,1.1001848987915417
1,19,2,1,0.992276398938442,-2.4904176702306616e-16,1.1001848987915417
1,19,3,0,-1.1124283465782943,-4.0410891826389096e-16,1.1001848987915417
1,19,3,1,0.992276398938442,-2.4904176702306616e-16,1.1001848987915417
1,19,4,0,-1.1124283465782943,-4.0410891826389096e-16,1.1001848987915417
1,19,4,1,0.992276398938442,-2.4904176702306616e-16,1.1001848987915417
1,19,5,0,-1.1124283465782943,-4.0410891826389096e-16,1.1001848987915417
1,19,5,1,0.992276398938442,-2.4904176702306616e-16,1.1001848987915417
2,0,0,0,-0.9540274303212394,-1.0793907742038989e-16,1.0670102032932145
2,0,0,1,1.1820414478560444,-3.7293987752868656e-16,1.0670102032932145
2,0,1,0,-0.9540274303212394,-1.0793907742038989e-16,1.0670102032932145
2,0,1,1,1.1820414478560444,-3.7293987752868656e-16,1.0670102032932145
2,0,2,0,-0.9540274303212394,-1.0793907742038989e-16,1.0670102032932145
2,0,2,1,1.1820414478560444,-3.7293987752868656e-16,1.0670102032932145
2,0,3,0,-0.9540274303212394,-1.0793907742038989e-16,1.0670102032932145
2,0,3,1,1.1820414478560444,-3.7293987752868656e-16,1.0670102032932145
2,0,4,0,-0.9540274303212394,-1.0793907742038989e-16,1.0670102032932145
2,0,4,1,1.1820414478560444,-3.7293987752868656e-16,1.0670102032932145
2,0,5,0,-0.9540274303212394,-1.0793907742038989e-16,1.0670102032932145
2,0,5,1,1.1820414478560444,-3.7293987752868656e-16,1.0670102032932145
2,1,0,0,-1.1057566452982164,-1.6674458075117474e-16,1.0670102032932145
2,1,0,1,1.0612567044834884,-4.574010307357344e-16,1.0670102032932145
2,1,1,0,-1.1057566452982164,-1.6674458075117474e-16,1.0670102032932145
2,1,1,1,1.0612567044834884,-4.574010307357344e-16,1.0670102032932145
2,1,2,0,-1.1057566452982164,-1.6674458075117474e-16,1.0670102032932145
2,1,2,1,1.0612567044834884,-4.574010307357344e-16,1.0670102032932145
2,1,3,0,-1.1057566452982164,-1.6674458075117474e-16,1.0670102032932145
2,1,3,1,1.0612567044834884,-4.574010307357344e-16,1.0670102032932145
2,1,4,0,-1.1057566452982164,-1.6674458075117474e-16,1.0670102032932145
2,1,4,1,1.0612567044834884,-4.574010307357344e-16,1.0670102032932145
2,1,5,0,-1.1057566452982164,-1.6674458075117474e-16,1.0670102032932145
2,1,5,1,1.0612567044834884,-4.574010307357344e-16,1.0670102032932145
2,2,0,0,-1.0664207481477155,5.551115123125783e-17,1.0670102032932145
2,2,0,1,1.4766773201783931,-1.6653345369377348e-16,1.0670102032932145
2,2,1,0,-1.0664207481477155,5.551115123125783e-17,1.0670102032932145
2,2,1,1,1.4766773201783931,-1.6653345369377348e-16,1.0670102032932145
2,2,2,0,-1.0664207481477155,5.551115123125783e-17,1.0670102032932145
2,2,2,1,1.4766773201783931,-1.6653345369377348e-16,1.0670102032932145
2,2,3,0,-1.0664207481477155,5.551115123125783e-17,1.0670102032932145
2,2,3,1,1.4766773201783931,-1.6653345369377348e-16,1.0670102032932145
2,2,4,0,-1.0664207481477155,5.551115123125783e-17,1.0670102032932145
2,2,4,1,1.4766773201783931,-1.6653345369377348e-16,1.0670102032932145
2,2,5,0,-1.0664207481477155,5.551115123125783e-17,1.0670102032932145
2,2,5,1,1.4766773201783931,-1.6653345369377348e-16,1.0670102032932145
2,3,0,0,-1.1102185403548182,-2.639443984961237e-16,1.0670102032932145
2,3,0,1,1.0677532274214283,-2.2310609453479975e-16,1.0670102032932145
2,3,1,0,-1.1102185403548182,-2.639443984961237e-16,1.0670102032932145
2,3,1,1,1.0677532274214283,-2.2310609453479975e-16,1.0670102032932145
2,3,2,0,-1.1102185403548182,-2.639443984961237e-16,1.0670102032932145
2,3,2,1,1.0677532274214283,-2.2310609453479975e-16,1.0670102032932145
2,3,3,0,-1.1102185403548182,-2.639443984961237e-16,1.0670102032932145
2,3,3,1,1.0677532274214283,-2.2310609453479975e-16,1.0670102032932145
2,3,4,0,-1.1102185403548182,-2.639443984961237e-16,1.0670102032932145
2,3,4,1,1.0677532274214283,-2.2310609453479975e-16,1.0670102032932145
2,3,5,0,-1.1102185403548182,-2.639443984961237e-16,1.0670102032932145
2,3,5,1,1.0677532274214283,-2.2310609453479975e-16,1.0670102032932145
2,4,0,0,-1.168135186187234,-2.7592508797983917e-16,1.0670102032932145
2,4,0,1,1.1958640903283182,-1.2269393901190834e-16,1.0670102032932145
2,4,1,0,-1.168135186187234,-2.7592508797983917e-16,1.0670102032932145
2,4,1,1,1.1958640903283182,-1.2269393901190834e-16,1.0670102032932145
2,4,2,0,-1.168135186187234,-2.7592508797983917e-16,1.0670102032932145
2,4,2,1,1.1958640903283182,-1.2269393901190834e-16,1.0670102032932145
2,4,3,0,-1.168135186187234,-2.7592508797983917e-16,1.0670102032932145
2,4,3,1,1.1958640903283182,-1.2269393901190834e-16,1.0670102032932145
2,4,4,0,-1.168135186187234,-2.7592508797983917e-16,1.0670102032932145
2,4,4,1,1.1958640903283182,-1.2269393901190834e-16,1.0670102032932145
2,4,5,0,-1.168135186187234,-2.7592508797983917e-16,1.0670102032932145
2,4,5,1,1.1958640903283182,-1.2269393901190834e-16,1.0670102032932145
2,5,0,0,-0.8464506510448953,-1.8093398859304487e-16,1.0670102032932145
2,5,0,1,1.241783130369316,-1.4910697353041882e-16,1.0670102032932145
2,5,1,0,-0.8464506510448953,-1.8093398859304487e-16,1.0670102032932145
2,5,1,1,1.241783130369316,-1.4910697353041882e-16,1.0670102032932145
2,5,2,0,-0.8464506510448953,-1.8093398859304487e-16,1.0670102032932145
2,5,2,1,1.241783130369316,-1.4910697353041882e-16,1.0670102032932145
2,5,3,0,-0.8464506510448953,-1.8093398859304487e-16,1.0670102032932145
2,5,3,1,1.241783130369316,-1.4910697353041882e-16,1.0670102032932145
2,5,4,0,-0.8464506510448953,-1.8093398859304487e-16,1.0670102032932145
2,5,4,1,1.241783130369316,-1.4910697353041882e-16,1.0670102032932145
2,5,5,0,-0.8464506510448953,-1.8093398859304487e-16,1.0670102032932145
2,5,5,1,1.241783130369316,-1.4910697353041882e-16,1.0670102032932145
2,6,0,0,-1.3134806508064616,-4.456230241250409e-16,1.0670102032932145
2,6,0,1,0.9817946751445681,-1.989988103125851e-16,1.0670102032932145
2,6,1,0,-1.3134806508064616,-4.456230241250409e-16,1.0670102032932145
2,6,1,1,0.9817946751445681,-1.989988103125851e-16,1.0670102032932145
2,6,2,0,-1.3134806508064616,-4.456230241250409e-16,1.0670102032932145
2,6,2,1,0.9817946751445681,-1.989988103125851e-16,1.0670102032932145
2,6,3,0,-1.3134806508064616,-4.456230241250409e-16,1.0670102032932145
2,6,3,1,0.9817946751445681,-1.989988103125851e-16,1.0670102032932145
2,6,4,0,-1.3134806508064616,-4.456230241250409e-16,1.0670102032932145
2,6,4,1,0.9817946751445681,-1.989988103125851e-16,1.0670102032932145
2,6,5,0,-1.3134806508064616,-4.456230241250409e-16,1.0670102032932145
2,6,5,1,0.9817946751445681,-1.989988103125851e-16,1.0670102032932145
2,7,0,0,-1.1831301436165313,-3.885780586188048e-16,1.0670102032932145
2,7,0,1,1.4978400421040128,-2.7755575615628914e-17,1.0670102032932145
2,7,1,0,-1.1831301436165313,-3.885780586188048e-16,1.0670102032932145
2,7,1,1,1.4978400421040128,-2.7755575615628914e-17,1.0670102032932145
2,7,2,0,-1.1831301436165313,-3.885780586188048e-16,1.0670102032932145
2,7,2,1,1.4978400421040128,-2.7755575615628914e-17,1.0670102032932145
2,7,3,0,-1.1831301436165313,-3.885780586188048e-16,1.0670102032932145
2,7,3,1,1.4978400421040128,-2.7755575615628914e-17,1.0670102032932145
2,7,4,0,-1.1831301436165313,-3.885780586188048e-16,1.0670102032932145
2,7,4,1,1.4978400421040128,-2.7755575615628914e-17,1.0670102032932145
2,7,5,0,-1.1831301436165313,-3.885780586188048e-16,1.0670102032932145
2,7,5,1,1.4978400421040128,-2.7755575615628914e-17,1.0670102032932145
2,8,0,0,-1.0895832656830717,-2.895275515522998e-16,1.0670102032932145
2,8,0,1,1.1332671604028786,-4.921445263754574e-16,1.0670102032932145
2,8,1,0,-1.0895832656830717,-2.895275515522998e-16,1.0670102032932145
2,8,1,1,1.1332671604028786,-4.921445263754574e-16,1.0670102032932145
2,8,2,0,-1.0895832656830717,-2.895275515522998e-16,1.0670102032932145
2,8,2,1,1.1332671604028786,-4.921445263754574e-16,1.0670102032932145
2,8,3,0,-1.0895832656830717,-2.895275515522998e-16,1.0670102032932145
2,8,3,1,1.1332671604028786,-4.921445263754574e-16,1.0670102032932145
2,8,4,0,-1.0895832656830717,-2.895275515522998e-16,1.0670102032932145
2,8,4,1,1.1332671604028786,-4.921445263754574e-16,1.0670102032932145
2,8,5,0,-1.0895832656830717,-2.895275515522998e-16,1.0670102032932145
2,8,5,1,1.1332671604028786,-4.921445263754574e-16,1.0670102032932145
2,9,0,0,-1.1613967465613793,-2.6166998748068225e-16,1.0670102032932145
2,9,0,1,0.871049973948775,-3.679722469584336e-16,1.0670102032932145
2,9,1,0,-1.1613967465613793,-2.6166998748068225e-16,1.0670102032932145
2,9,1,1,0.871049973948775,-3.679722469584336e-16,1.0670102032932145
2,9,2,0,-1.1613967465613793,-2.6166998748068225e-16,1.0670102032932145
2,9,2,1,0.871049973948775,-3.679722469584336e-16,1.0670102032932145
2,9,3,0,-1.1613967465613793,-2.6166998748068225e-16,1.0670102032932145
2,9,3,1,0.871049973948775,-3.679722469584336e-16,1.0670102032932145
2,9,4,0,-1.1613967465613793,-2.6166998748068225e-16,1.0670102032932145
2,9,4,1,0.871049973948775,-3.679722469584336e-16,1.0670102032932145
2,9,5,0,-1.1613967465613793,-2.6166998748068225e-16,1.0670102032932145
2,9,5,1,0.871049973948775,-3.679722469584336e-16,1.0670102032932145
2,10,0,0,-0.9491445714562419,-3.81821277959511e-16,1.0670102032932145
2,10,0,1,1.3659741894705073,-1.7107255696011572e-16,1.0670102032932145
2,10,1,0,-0.9491445714562419,-3.81821277959511e-16,1.0670102032932145
2,10,1,1,1.3659741894705073,-1.7107255696011572e-16,1.0670102032932145
2,10,2,0,-0.9491445714562419,-3.81821277959511e-16,1.0670102032932145
2,10,2,1,1.3659741894705073,-1.7107255696011572e-16,1.0670102032932145
2,10,3,0,-0.9491445714562419,-3.81821277959511e-16,1.0670102032932145
2,10,3,1,1.3659741894705073,-1.7107255696011572e-16,1.0670102032932145
2,10,4,0,-0.9491445714562419,-3.81821277959511e-16,1.0670102032932145
2,10,4,1,1.3659741894705073,-1.7107255696011572e-16,1.0670102032932145
2,10,5,0,-0.9491445714562419,-3.81821277959511e-16,1.0670102032932145
2,10,5,1,1.3659741894705073,-1.7107255696011572e-16,1.0670102032932145
2,11,0,0,-1.5054657330391872,2.4665889495699096e-16,1.0670102032932145
2,11,0,1,1.1519238177679207,-4.2579903183955733e-16,1.0670102032932145
2,11,1,0,-1.5054657330391872,2.4665889495699096e-16,1.0670102032932145
2,11,1,1,1.1519238177679207,-4.2579903183955733e-16,1.0670102032932145
2,11,2,0,-1.5054657330391872,2.4665889495699096e-16,1.0670102032932145
2,11,2,1,1.1519238177679207,-4.2579903183955733e-16,1.0670102032932145
2,11,3,0,-1.5054657330391872,2.4665889495699096e-16,1.0670102032932145
2,11,3,1,1.1519238177679207,-4.2579903183955733e-16,1.0670102032932145
2,11,4,0,-1.5054657330391872,2.4665889495699096e-16,1.0670102032932145
2,11,4,1,1.1519238177679207,-4.2579903183955733e-16,1.0670102032932145
2,11,5,0,-1.5054657330391872,2.4665889495699096e-16,1.0670102032932145
2,11,5,1,1.1519238177679207,-4.2579903183955733e-16,1.0670102032932145
2,12,0,0,-1.1286536300441412,-1.1796119636642288e-16,1.0670102032932145
2,12,0,1,1.1388359868736384,-3.0704605524789486e-16,1.0670102032932145
2,12,1,0,-1.1286536300441412,-1.1796119636642288e-16,1.0670102032932145
2,12,1,1,1.1388359868736384,-3.0704605524789486e-16,1.0670102032932145
2,12,2,0,-1.1286536300441412,-1.1796119636642288e-16,1.0670102032932145
2,12,2,1,1.1388359868736384,-3.0704605524789486e-16,1.0670102032932145
2,12,3,0,-1.1286536300441412,-1.1796119636642288e-16,1.0670102032932145
2,12,3,1,1.1388359868736384,-3.0704605524789486e-16,1.0670102032932145
2,12,4,0,-1.1286536300441412,-1.1796119636642288e-16,1.0670102032932145
2,12,4,1,1.1388359868736384,-3.0704605524789486e-16,1.0670102032932145
2,12,5,0,-1.1286536300441412,-1.1796119636642288e-16,1.0670102032932145
2,12,5,1,1.1388359868736384,-3.0704605524789486e-16,1.0670102032932145
2,13,0,0,-0.9836805626709805,-1.778150416460818e-16,1.0670102032932145
2,13,0,1,1.1454023285748542,-1.2499536588526307e-16,1.0670102032932145
2,13,1,0,-0.9836805626709805,-1.778150416460818e-16,1.0670102032932145
2,13,1,1,1.1454023285748542,-1.2499536588526307e-16,1.0670102032932145
2,13,2,0,-0.9836805626709805,-1.778150416460818e-16,1.0670102032932145
2,13,2,1,1.1454023285748542,-1.2499536588526307e-16,1.0670102032932145
2,13,3,0,-0.9836805626709805,-1.778150416460818e-16,1.0670102032932145
2,13,3,1,1.1454023285748542,-1.2499536588526307e-16,1.0670102032932145
2,13,4,0,-0.9836805626709805,-1.778150416460818e-16,1.0670102032932145
2,13,4,1,1.1454023285748542,-1.2499536588526307e-16,1.0670102032932145
2,13,5,0,-0.9836805626709805,-1.778150416460818e-16,1.0670102032932145
2,13,5,1,1.1454023285748542,-1.2499536588526307e-16,1.0670102032932145
2,14,0,0,-1.3803842606999575,-3.006899118291504e-16,1.0670102032932145
2,14,0,1,0.924352346481827,-2.444089643488516e-16,1.0670102032932145
2,14,1,0,-1.3803842606999575,-3.006899118291504e-16,1.0670102032932145
2,14,1,1,0.924352346481827,-2.444089643488516e-16,1.0670102032932145
2,14,2,0,-1.3803842606999575,-3.006899118291504e-16,1.0670102032932145
2,14,2,1,0.924352346481827,-2.444089643488516e-16,1.0670102032932145
2,14,3,0,-1.3803842606999575,-3.006899118291504e-16,1.0670102032932145
2,14,3,1,0.924352346481827,-2.444089643488516e-16,1.0670102032932145
2,14,4,0,-1.3803842606999575,-3.006899118291504e-16,1.0670102032932145
2,14,4,1,0.924352346481827,-2.444089643488516e-16,1.0670102032932145
2,14,5,0,-1.3803842606999575,-3.006899118291504e-16,1.0670102032932145
2,14,5,1,0.924352346481827,-2.444089643488516e-16,1.0670102032932145
2,15,0,0,-1.0348457004102396,-2.3391285494479666e-16,1.0670102032932145
2,15,0,1,1.24236494200744,-2.708551528939781e-16,1.0670102032932145
2,15,1,0,-1.0348457004102396,-2.3391285494479666e-16,1.0670102032932145
2,15,1,1,1.24236494200744,-2.708551528939781e-16,1.0670102032932145
2,15,2,0,-1.0348457004102396,-2.3391285494479666e-16,1.0670102032932145
2,15,2,1,1.24236494200744,-2.708551528939781e-16,1.0670102032932145
2,15,3,0,-1.0348457004102396,-2.3391285494479666e-16,1.0670102032932145
2,15,3,1,1.24236494200744,-2.708551528939781e-16,1.0670102032932145
2,15,4,0,-1.0348457004102396,-2.3391285494479666e-16,1.0670102032932145
2,15,4,1,1.24236494200744,-2.708551528939781e-16,1.0670102032932145
2,15,5,0,-1.0348457004102396,-2.3391285494479666e-16,1.0670102032932145
2,15,5,1,1.24236494200744,-2.708551528939781e-16,1.0670102032932145
2,16,0,0,-1.4103183900951004,8.261259037499056e-18,1.0670102032932145
2,16,0,1,1.1887582512140613,-4.1401408911675263e-16,1.0670102032932145
2,16,1,0,-1.4103183900951004,8.261259037499056e-18,1.0670102032932145
2,16,1,1,1.1887582512140613,-4.1401408911675263e-16,1.0670102032932145
2,16,2,0,-1.4103183900951004,8.261259037499056e-18,1.0670102032932145
2,16,2,1,1.1887582512140613,-4.1401408911675263e-16,1.0670102032932145
2,16,3,0,-1.4103183900951004,8.261259037499056e-18,1.0670102032932145
2,16,3,1,1.1887582512140613,-4.1401408911675263e-16,1.0670102032932145
2,16,4,0,-1.4103183900951004,8.261259037499056e-18,1.0670102032932145
2,16,4,1,1.1887582512140613,-4.1401408911675263e-16,1.0670102032932145
2,16,5,0,-1.4103183900951004,8.261259037499056e-18,1.0670102032932145
2,16,5,1,1.1887582512140613,-4.1401408911675263e-16,1.0670102032932145
2,17,0,0,-1.1437354415660028,-2.220446049250313e-16,1.0670102032932145
2,17,0,1,0.8860674881238639,2.7755575615628914e-17,1.0670102032932145
2,17,1,0,-1.1437354415660028,-2.220446049250313e-16,1.0670102032932145
2,17,1,1,0.8860674881238639,2.7755575615628914e-17,1.0670102032932145
2,17,2,0,-1.1437354415660028,-2.220446049250313e-16,1.0670102032932145
2,17,2,1,0.8860674881238639,2.7755575615628914e-17,1.0670102032932145
2,17,3,0,-1.1437354415660028,-2.220446049250313e-16,1.0670102032932145
2,17,3,1,0.8860674881238639,2.7755575615628914e-17,1.0670102032932145
2,17,4,0,-1.1437354415660028,-2.220446049250313e-16,1.0670102032932145
2,17,4,1,0.8860674881238639,2.7755575615628914e-17,1.0670102032932145
2,17,5,0,-1.1437354415660028,-2.220446049250313e-16,1.0670102032932145
2,17,5,1,0.8860674881238639,2.7755575615628914e-17,1.0670102032932145
2,18,0,0,-1.057030336314013,-1.9609979435754148e-16,1.0670102032932145
2,18,0,1,1.1053343495520427,4.0124932225625104e-17,1.0670102032932145
2,18,1,0,-1.057030336314013,-1.9609979435754148e-16,1.0670102032932145
2,18,1,1,1.1053343495520427,4.0124932225625104e-17,1.0670102032932145
2,18,2,0,-1.057030336314013,-1.9609979435754148e-16,1.0670102032932145
2,18,2,1,1.1053343495520427,4.0124932225625104e-17,1.0670102032932145
2,18,3,0,-1.057030336314013,-1.9609979435754148e-16,1.0670102032932145
2,18,3,1,1.1053343495520427,4.0124932225625104e-17,1.0670102032932145
2,18,4,0,-1.057030336314013,-1.9609979435754148e-16,1.0670102032932145
2,18,4,1,1.1053343495520427,4.0124932225625104e-17,1.0670102032932145
2,18,5,0,-1.057030336314013,-1.9609979435754148e-16,1.0670102032932145
2,18,5,1,1.1053343495520427,4.0124932225625104e-17,1.0670102032932145
2,19,0,0,-1.344615490634533,-2.07211004408082e-16,1.0670102032932145
2,19,0,1,1.041242496009642,-3.0940282244849344e-16,1.0670102032932145
2,19,1,0,-1.344615490634533,-2.07211004408082e-16,1.0670102032932145
2,19,1,1,1.041242496009642,-3.0940282244849344e-16,1.0670102032932145
2,19,2,0,-1.344615490634533,-2.07211004408082e-16,1.0670102032932145
2,19,2,1,1.041242496009642,-3.0940282244849344e-16,1.0670102032932145
2,19,3,0,-1.344615490634533,-2.07211004408082e-16,1.0670102032932145
2,19,3,1,1.041242496009642,-3.0940282244849344e-16,1.0670102032932145
2,19,4,0,-1.344615490634533,-2.07211004408082e-16,1.0670102032932145
2,19,4,1,1.041242496009642,-3.0940282244849344e-16,1.0670102032932145
2,19,5,0,-1.344615490634533,-2.07211004408082e-16,1.0670102032932145
2,19,5,1,1.041242496009642,-3.0940282244849344e-16,1.0670102032932145
3,0,0,0,-0.817746063962205,2.2151614497925935e-16,1.0579773093763662
3,0,0,1,1.1723235567094294,4.4300855420663257e-16,1.0579773093763662
3,0,1,0,-0.817746063962205,2.2151614497925935e-16,1.0579773093763662
3,0,1,1,1.1723235567094294,4.4300855420663257e-16,1.0579773093763662
3,0,2,0,-0.817746063962205,2.2151614497925935e-16,1.0579773093763662
3,0,2,1,1.1723235567094294,4.4300855420663257e-16,1.0579773093763662
3,0,3,0,-0.817746063962205,2.2151614497925935e-16,1.0579773093763662
3,0,3,1,1.1723235567094294,4.4300855420663257e-16,1.0579773093763662
