case,time,source_a,inverse_a
finest-carrier,42.425000000000004,0.0004907110024569863,0.0004906197673958662
finest-carrier,42.45,0.0004893243922609173,0.0004894232360198497
finest-carrier,42.475,0.0004878659318401824,0.0004877598155422097
finest-carrier,42.5,0.00048633669896914946,0.00048644929519290844
finest-carrier,42.525,0.00048473962795252096,0.0004846217406434079
finest-carrier,42.550000000000004,0.0004830754087362525,0.00048319708389664613
finest-carrier,42.575,0.0004813473591111393,0.00048122361567470997
finest-carrier,42.6,0.0004795557405562544,0.00047967972411288814
finest-carrier,42.625,0.00047770411741096107,0.0004775817201559173
finest-carrier,42.65,0.0004757926182404147,0.00047591170992909075
finest-carrier,42.675000000000004,0.0004738246277529488,0.0004737103602912592
finest-carrier,42.7,0.00047180062936923807,0.00047190882966863126
finest-carrier,42.725,0.00046972334326292185,0.0004696221255580747
finest-carrier,42.75,0.0004675940080735521,0.0004676876802722015
finest-carrier,42.775,0.0004654144181271978,0.000465328504925772
finest-carrier,42.800000000000004,0.0004631866427204289,0.00046326490236778473
finest-carrier,42.825,0.0004609116648279198,0.0004608406893768658
finest-carrier,42.85,0.00045859209434915855,0.0004586563442327957
finest-carrier,42.875,0.0004562285144043797,0.0004561703299607777
finest-carrier,42.9,0.0004538236054893292,0.00045387639297419326
finest-carrier,42.925000000000004,0.0004513779982222398,0.00045133002111050874
finest-carrier,42.95,0.0004488940858675602,0.00044893767825528907
finest-carrier,42.975,0.000446372756867875,0.0004463333448991519
finest-carrier,43.0,0.00044381607795167103,0.0004438512567317837
finest-carrier,43.025,0.00044122506483119104,0.00044119443608918544
finest-carrier,43.050000000000004,0.0004386017199418147,0.00043862724088333235
finest-carrier,43.075,0.00043594684978733776,0.0004359271831597374
finest-carrier,43.1,0.00043326272704376765,0.00043327568123252905
finest-carrier,43.125,0.0004305496892935596,0.00043054432171593665
finest-carrier,43.15,0.0004278104009763416,0.0004278073970101905
finest-carrier,43.175000000000004,0.0004250447838445488,0.0004250567501451175
finest-carrier,43.2,0.0004222556594268256,0.0004222344279507032
finest-carrier,43.225,0.0004194429222035717,0.00041947336138231704
finest-carrier,43.25,0.0004166090641713438,0.00041656987711015094
finest-carrier,43.275,0.00041375446168316057,0.0004138015294213835
finest-carrier,43.300000000000004,0.0004108808275999914,0.00041082711840321063
finest-carrier,43.325,0.00040798933713866246,0.00040804815212655207
finest-carrier,43.35,0.0004050807926672048,0.000405018592513229
finest-carrier,43.375,0.0004021570936235335,0.0004022209126460346
finest-carrier,43.4,0.0003992184002478349,0.00039915461878747225
finest-carrier,43.425000000000004,0.00039626692181688453,0.00039632927677397083
finest-carrier,43.45,0.0003933026677612882,0.0003932427166263369
finest-carrier,43.475,0.0003903276734769422,0.00039038477009277424
finest-carrier,43.5,0.00038734219615888416,0.00038728780635955383
finest-carrier,43.525,0.00038434784835716864,0.00038440029480104427
finest-carrier,43.550000000000004,0.00038134520338978787,0.00038129336486999673
finest-carrier,43.575,0.0003783355644756338,0.0003783885961634842
finest-carrier,43.6,0.00037531956422716915,0.00037526323681480467
finest-carrier,43.625,0.0003722985361941947,0.00037236035208127626
finest-carrier,43.65,0.00036927283187004775,0.00036920348651005313
finest-carrier,43.675000000000004,0.0003662440799441657,0.0003663225922790865
finest-carrier,43.7,0.00036321222975671004,0.00036312355421341455
finest-carrier,43.725,0.00036017914844468365,0.0003602781429139574
finest-carrier,43.75,0.0003571446235789954,0.00035703613277409394
finest-carrier,43.775,0.0003541103740202557,0.0003542265029454718
finest-carrier,43.800000000000004,0.0003510764984595696,0.0003509555893172578
finest-carrier,43.825,0.00034804409489985495,0.00034816606063975837
finest-carrier,43.85,0.0003450139634873573,0.00034489530290463406
finest-carrier,43.875,0.0003419863503514182,0.0003420970131814834
finest-carrier,43.9,0.00033896278667359063,0.0003388647810003862
finest-carrier,43.925000000000004,0.00033594285311010615,0.0003360239658755558
finest-carrier,43.95,0.0003329284415931412,0.0003328676524212817
finest-carrier,43.975,0.0003299189645599692,0.0003299571395693792
finest-carrier,44.0,0.00032691613815700657,0.0003269014748130357
finest-carrier,44.025,0.00032391969686834974,0.0003239114846688701
finest-carrier,44.050000000000004,0.00032093082116923795,0.0003209597324772576
finest-carrier,44.075,0.0003179497471190567,0.0003179037165211947
finest-carrier,44.1,0.00031497714388295506,0.00031503558713780747
finest-carrier,44.125,0.0003120135451433938,0.00031194812466959056
finest-carrier,44.15,0.00030905944235493104,0.0003091261634380027
finest-carrier,44.175000000000004,0.00030611528641821427,0.0003060526483440062
finest-carrier,44.2,0.00030318173640129094,0.0003032357306603647
finest-carrier,44.225,0.0003002589321301792,0.0003002168480468155
finest-carrier,44.25,0.00029734776337102747,0.00029737632719561426
finest-carrier,44.275,0.00029444818298832984,0.0002944328849010081
finest-carrier,44.300000000000004,0.00029156102646534865,0.000291565202141299
finest-carrier,44.325,0.00028868645325925914,0.00028868954133878203
finest-carrier,44.35,0.00028582482787335977,0.0002858196852507085
finest-carrier,44.375,0.0002829768719469133,0.00028297803851496056
finest-carrier,44.4,0.00028014226796970387,0.00028015128195450545
finest-carrier,44.425000000000004,0.00027732231782546466,0.00027729744910041487
finest-carrier,44.45,0.00027451621727918443,0.0002745613953260263
finest-carrier,44.475,0.00027172546931930635,0.00027165734674288274
finest-carrier,44.5,0.00026894928874704845,0.0002690407310865612
finest-carrier,44.525,0.0002661888383733734,0.0002660761855201544
finest-carrier,44.550000000000004,0.0002634438383609424,0.000263573136590843
finest-carrier,44.575,0.00026071476885166706,0.00026057555277839774
finest-carrier,44.6,0.0002580020007667945,0.0002581427867398396
finest-carrier,44.625,0.00025530540687782814,0.00025517227339839395
finest-carrier,44.65,0.0002526257398508716,0.00025274200435431045
finest-carrier,44.675000000000004,0.00024996267193908397,0.00024987156068895786
finest-carrier,44.7,0.0002473168822455748,0.00024737636188038064
finest-carrier,44.725,0.00024468825741162187,0.0002446643590173308
finest-carrier,44.75,0.00024207711437611442,0.0002420644957197328
finest-carrier,44.775,0.00023948366648838423,0.00023953054179541212
finest-carrier,44.800000000000004,0.000236907951766401,0.0002368321218148654
finest-carrier,44.825,0.00023435026181230846,0.0002344471924348342
finest-carrier,44.85,0.0002318107108899263,0.0002317023010523888
finest-carrier,44.875,0.00022928929598803622,0.0002293987995070483
finest-carrier,44.9,0.00022678651210806101,0.00022668594698992833
finest-carrier,44.925000000000004,0.00022430190469321216,0.00022438496119094747
finest-carrier,44.95,0.00022183631782876184,0.00022177690703409952
finest-carrier,44.975,0.0002193890733886325,0.00021942185039340454
finest-carrier,45.0,0.0002169609818547403,0.00021695431101782496
finest-carrier,45.025,0.00021455160976556684,0.00021453617838419265
finest-carrier,45.050000000000004,0.00021216127629691332,0.00021219178636506825
finest-carrier,45.075,0.00020979014995601986,0.00020975376834305066
finest-carrier,45.1,0.00020743787957264306,0.00020746987166231207
finest-carrier,45.125,0.00020510519988409294,0.00020508761395402313
finest-carrier,45.15,0.00020279133969337956,0.00020278606299630134
finest-carrier,45.175000000000004,0.00020049718477902506,0.0002005310477934746
finest-carrier,45.2,0.00019822204698181835,0.00019815748591718683
finest-carrier,45.225,0.0001959664726574532,0.0001960597669318476
finest-carrier,45.25,0.00019373024322371968,0.0001936142317899403
finest-carrier,45.275,0.00019151335780599217,0.00019164255243301424
finest-carrier,45.300000000000004,0.00018931606513791375,0.00018918574247756925
finest-carrier,45.325,0.000187138022153437,0.00018725625208906822
finest-carrier,45.35,0.00018497959211965733,0.00018488628113631328
finest-carrier,45.375,0.00018284051034783537,0.00018289804839045223
finest-carrier,45.4,0.0001807208643813348,0.0001807065831737805
finest-carrier,45.425000000000004,0.00017862074328244514,0.00017858868872064673
finest-carrier,45.45,0.00017653986124985488,0.0001766163984374908
finest-carrier,45.475,0.00017447856342406418,0.0001743642623254692
finest-carrier,45.5,0.00017243646184145293,0.00017257761600582291
finest-carrier,45.525,0.00017041377889417085,0.00017025965864398868
finest-carrier,45.550000000000004,0.00016841042489441877,0.0001685622695399551
finest-carrier,45.575,0.00016642617382055158,0.0001662913694415923
finest-carrier,45.6,0.00016446140886456321,0.00016456669739615303
finest-carrier,45.625,0.00016251547990553817,0.00016244833737185334
finest-carrier,45.65,0.00016058901997772457,0.0001606143214775002
finest-carrier,45.675000000000004,0.00015868133637805714,0.00015869616952298967
finest-carrier,45.7,0.0001567928521613812,0.00015674475587487853
finest-carrier,45.725,0.00015492327545793381,0.00015499352506760888
finest-carrier,45.75,0.00015307248881789355,0.00015299392230674585
finest-carrier,45.775,0.0001512407495629682,0.00015131297809343024
finest-carrier,45.800000000000004,0.00014942746776679783,0.00014937499496976892
finest-carrier,45.825,0.00014763318152895142,0.0001476556432358806
finest-carrier,45.85,0.00014585724153934343,0.00014587035836182566
finest-carrier,45.875,0.00014409999929049797,0.00014405132677593004
finest-carrier,45.9,0.00014236116939827256,0.00014243964983382654
finest-carrier,45.925000000000004,0.00014064062892731814,0.00014054313788832988
finest-carrier,45.95,0.00013893855101946098,0.00013904062143464167
finest-carrier,45.975,0.0001372544546933495,0.00013716389066999028
finest-carrier,46.0,0.00013558867651577804,0.0001356522745482547
finest-carrier,46.025,0.00013394078246323066,0.00013391671620365463
finest-carrier,46.050000000000004,0.00013231085333701364,0.00013228764687877226
finest-carrier,46.075,0.00013069884028947396,0.00013077092798025763
finest-carrier,46.1,0.000129104389818658,0.00012898842153070234
finest-carrier,46.125,0.00012752781818434628,0.0001276765066405764
finest-carrier,46.15,0.0001259685519654795,0.00012580312318108744
finest-carrier,46.175000000000004,0.00012442691548834062,0.00012459035170756715
finest-carrier,46.2,0.00012290253304012044,0.00012276005879105313
finest-carrier,46.225,0.00012139535738783164,0.00012150028020933378
finest-carrier,46.25,0.00011990546457808406,0.00011984996232584798
finest-carrier,46.275,0.00011843236830573637,0.0001184330181018428
finest-carrier,46.300000000000004,0.00011697646173271196,0.00011702883179691924
finest-carrier,46.325,0.00011553712726170266,0.00011544062898257572
finest-carrier,46.35,0.00011411466565483633,0.00011424057366308851
finest-carrier,46.375,0.00011270874608805494,0.00011257187351202682
finest-carrier,46.4,0.00011131924779844437,0.00011144758820378038
finest-carrier,46.425000000000004,0.00010994629174571028,0.00010984416917536848
finest-carrier,46.45,0.00010858937387218693,0.00010865202805818634
finest-carrier,46.475,0.00010724883536226578,0.00010723248093032704
finest-carrier,46.5,0.00010592416052438455,0.00010589483262595707
finest-carrier,46.525,0.00010461548685698015,0.00010468253232725854
finest-carrier,46.550000000000004,0.00010332266450242074,0.00010323197385827836
finest-carrier,46.575,0.00010204538607899908,0.0001021417512405367
finest-carrier,46.6,0.00010078391576217237,0.00010070088961110608
finest-carrier,46.625,9.953765937948545e-05,9.95903585254938e-05
finest-carrier,46.65,9.830696722313094e-05,9.82967540473125e-05
finest-carrier,46.675000000000004,9.70913811605329e-05,9.70538680779844e-05
finest-carrier,46.7,9.589091863012072e-05,9.597345215003372e-05
finest-carrier,46.725,9.470557577436319e-05,9.458844968240315e-05
finest-carrier,46.75,9.35348946176266e-05,9.366993425705995e-05
finest-carrier,46.775,9.237925961801901e-05,9.224672278214683e-05
finest-carrier,46.800000000000004,9.123799740909406e-05,9.134705805889361e-05
finest-carrier,46.825,9.011148738373282e-05,9.004408049456335e-05
finest-carrier,46.85,8.899927724196191e-05,8.901263885501733e-05
finest-carrier,46.875,8.790136247474454e-05,8.794651510117814e-05
finest-carrier,46.9,8.681774790805632e-05,8.67184511951453e-05
finest-carrier,46.925000000000004,8.574800352148294e-05,8.588871618221755e-05
finest-carrier,46.95,8.46924342767563e-05,8.452955797068618e-05
finest-carrier,46.975,8.365049816780174e-05,8.381268116503904e-05
finest-carrier,47.0,8.26224098832915e-05,8.248382802999126e-05
finest-carrier,47.025,8.160788678076589e-05,8.170353015332466e-05
finest-carrier,47.050000000000004,8.060679152435496e-05,8.056675584395764e-05
finest-carrier,47.075,7.961919159175061e-05,7.959967367091577e-05
finest-carrier,47.1,7.864469683310828e-05,7.871833587964357e-05
finest-carrier,47.125,7.768346517474053e-05,7.756963826551926e-05
finest-carrier,47.15,7.673520462079331e-05,7.686907497632723e-05
finest-carrier,47.175000000000004,7.579981435341123e-05,7.566891449571821e-05
finest-carrier,47.2,7.487735548425864e-05,7.49832500798573e-05
finest-carrier,47.225,7.396737779963307e-05,7.390383011881535e-05
finest-carrier,47.25,7.307019319615304e-05,7.308169240067564e-05
finest-carrier,47.275,7.218527819980087e-05,7.222622302765661e-05
finest-carrier,47.300000000000004,7.13128095477488e-05,7.122841097497125e-05
finest-carrier,47.325,7.045259373059676e-05,7.056361441897233e-05
finest-carrier,47.35,6.960435152828836e-05,6.948845455111978e-05
finest-carrier,47.375,6.876837628469933e-05,6.886631287587288e-05
finest-carrier,47.4,6.794398389116254e-05,6.788386828429295e-05
finest-carrier,47.425000000000004,6.713170097752649e-05,6.714071286819581e-05
finest-carrier,47.45,6.633084134363934e-05,6.63771433756976e-05
finest-carrier,47.475,6.554170230132442e-05,6.544587552915634e-05
finest-carrier,47.5,6.476401448908843e-05,6.489441201875555e-05
finest-carrier,47.525,6.3997564154195e-05,6.385423277031802e-05
finest-carrier,47.550000000000004,6.32425828311867e-05,6.337424823997656e-05
finest-carrier,47.575,6.249847325818227e-05,6.240171692473105e-05
finest-carrier,47.6,6.176566478998336e-05,6.180978575664975e-05
finest-carrier,47.625,6.104357919981629e-05,6.106104947943076e-05
finest-carrier,47.65,6.033243900435689e-05,6.025493910438025e-05
finest-carrier,47.675000000000004,5.9631997872742646e-05,5.9757549369557106e-05
finest-carrier,47.7,5.8942118314701575e-05,5.878894488107596e-05
finest-carrier,47.725,5.8262854232542835e-05,5.8418275644300423e-05
finest-carrier,47.75,5.759390210060119e-05,5.746210802017701e-05
finest-carrier,47.775,5.6935323509802e-05,5.702170326415367e-05
finest-carrier,47.800000000000004,5.628695276007e-05,5.6259780134415575e-05
finest-carrier,47.825,5.564863182147403e-05,5.561329971580039e-05
finest-carrier,47.85,5.502041865198954e-05,5.511043828370753e-05
finest-carrier,47.875,5.4402016301994224e-05,5.42748402495478e-05
finest-carrier,47.9,5.379348101873939e-05,5.393375861767207e-05
finest-carrier,47.925000000000004,5.3194683897217204e-05,5.306747040417191e-05
finest-carrier,47.95,5.2605378993885234e-05,5.2696084855640254e-05
finest-carrier,47.975,5.202580971171889e-05,5.198797442912532e-05
finest-carrier,48.0,5.145538748703752e-05,5.143413378310949e-05
finest-carrier,48.025,5.0894577815290194e-05,5.0969815039072656e-05
finest-carrier,48.050000000000004,5.034276819084089e-05,5.022902711618735e-05
finest-carrier,48.075,4.980022611439056e-05,4.992954150514835e-05
finest-carrier,48.1,4.926674061809318e-05,4.914786282826772e-05
finest-carrier,48.125,4.874205185298248e-05,4.8826393558466743e-05
finest-carrier,48.15,4.8226501939781645e-05,4.819420508904512e-05
finest-carrier,48.175000000000004,4.77193711589111e-05,4.769215905631959e-05
finest-carrier,48.2,4.7221278109155186e-05,4.730386645618415e-05
finest-carrier,48.225,4.673146992767338e-05,4.660855865954858e-05
finest-carrier,48.25,4.6250358696654626e-05,4.639042319762639e-05
finest-carrier,48.275,4.577759184070232e-05,4.564724261010377e-05
finest-carrier,48.300000000000004,4.531308305006364e-05,4.540834353651267e-05
finest-carrier,48.325,4.4856974167730043e-05,4.481571299427943e-05
finest-carrier,48.35,4.440879165401736e-05,4.438737335470294e-05
finest-carrier,48.375,4.3968896608152317e-05,4.404963213062024e-05
finest-carrier,48.4,4.3536789198807424e-05,4.341161452269028e-05
finest-carrier,48.425000000000004,4.311269690593934e-05,4.3258710613092714e-05
finest-carrier,48.45,4.269635351296055e-05,4.255728220477266e-05
finest-carrier,48.475,4.228774007617686e-05,4.239331969081399e-05
finest-carrier,48.5,4.188677917827277e-05,4.1834783215847734e-05
finest-carrier,48.525,4.1493373570315575e-05,4.1482148357521194e-05
finest-carrier,48.550000000000004,4.1107411062066924e-05,4.1179082012642364e-05
finest-carrier,48.575,4.072891367515997e-05,4.0611490395523216e-05
finest-carrier,48.6,4.0357634053219765e-05,4.0497075906432346e-05
finest-carrier,48.625,3.9993676274730675e-05,3.986028054506024e-05
finest-carrier,48.65,3.9636829939268946e-05,3.973739740174296e-05
finest-carrier,48.675000000000004,3.928701985775361e-05,3.923938592509081e-05
finest-carrier,48.7,3.894434617650692e-05,3.8929699350095534e-05
finest-carrier,48.725,3.860835545629181e-05,3.8681945987362274e-05
finest-carrier,48.75,3.8279510068466424e-05,3.8162354897615376e-05
finest-carrier,48.775,3.7957111044258474e-05,3.809351453473192e-05
finest-carrier,48.800000000000004,3.764167623793207e-05,3.751432289505981e-05
finest-carrier,48.825,3.7332684124175415e-05,3.742451193812489e-05
finest-carrier,48.85,3.7030260716801795e-05,3.699314343499974e-05
finest-carrier,48.875,3.67344297942946e-05,3.670893835931723e-05
finest-carrier,48.9,3.6444726463700636e-05,3.65277543826037e-05
finest-carrier,48.925000000000004,3.616169788627676e-05,3.6038175513554736e-05
finest-carrier,48.95,3.588453221559037e-05,3.6023038466031965e-05
finest-carrier,48.975,3.5613884603984484e-05,3.548908041447758e-05
finest-carrier,49.0,3.534909280004287e-05,3.543432593593645e-05
finest-carrier,49.025,3.509044965687162e-05,3.506240093185466e-05
finest-carrier,49.050000000000004,3.483778810461582e-05,3.480302869107594e-05
finest-carrier,49.075,3.459088329174394e-05,3.4680859966320255e-05
finest-carrier,49.1,3.435001052815238e-05,3.4224055852287486e-05
finest-carrier,49.125,3.411465622105572e-05,3.424975105731828e-05
finest-carrier,49.15,3.388520405309081e-05,3.376971232200714e-05
finest-carrier,49.175000000000004,3.3661200692838306e-05,3.3732575939814213e-05
finest-carrier,49.2,3.3442858294794215e-05,3.34306154360477e-05
finest-carrier,49.225,3.322993802584462e-05,3.318079102416636e-05
finest-carrier,49.25,3.302246718222925e-05,3.312196920394778e-05
finest-carrier,49.275,3.2820321005645995e-05,3.2692457557793464e-05
finest-carrier,49.300000000000004,3.2623496933436114e-05,3.2751492435989215e-05
finest-carrier,49.325,3.2431845979609236e-05,3.233207291165477e-05
finest-carrier,49.35,3.224539633085585e-05,3.2294650862047986e-05
finest-carrier,49.375,3.206402297735647e-05,3.207661448715734e-05
finest-carrier,49.4,3.1887636467071085e-05,3.181539318048325e-05
finest-carrier,49.425000000000004,3.17163374315326e-05,3.183290117534346e-05
finest-carrier,49.45,3.15497352405927e-05,3.141405332508221e-05
finest-carrier,49.475,3.1388246690111316e-05,3.151343105849482e-05
finest-carrier,49.5,3.123123726633161e-05,3.114411044231881e-05
finest-carrier,49.525,3.107921814351621e-05,3.1108848040154485e-05
finest-carrier,49.550000000000004,3.093166732783633e-05,3.096653412773409e-05
finest-carrier,49.575,3.078877060072485e-05,3.069645089204265e-05
finest-carrier,49.6,3.065050541634924e-05,3.078067831471758e-05
finest-carrier,49.625,3.0516474521941194e-05,3.0376331952898754e-05
finest-carrier,49.65,3.0387211698971093e-05,3.0507282720864065e-05
finest-carrier,49.675000000000004,3.026190698227747e-05,3.018747944815636e-05
finest-carrier,49.7,3.0141279647806117e-05,3.0154611768970056e-05
finest-carrier,49.725,3.002460353755328e-05,3.007429486690894e-05
finest-carrier,49.75,2.9912266036817597e-05,2.9811528732127484e-05
finest-carrier,49.775,2.9804053519461057e-05,2.9932694142866177e-05
finest-carrier,49.800000000000004,2.969976865000002e-05,2.9572276118608508e-05
finest-carrier,49.825,2.9599742718158218e-05,2.9697718286044203e-05
finest-carrier,49.85,2.95033739156638e-05,2.9456169161539245e-05
finest-carrier,49.875,2.9411201161650875e-05,2.939830155391731e-05
finest-carrier,49.9,2.932262525611651e-05,2.9390970963198046e-05
finest-carrier,49.925000000000004,2.923801060886426e-05,2.9131719416776168e-05
finest-carrier,49.95,2.9157039868686117e-05,2.927505315321899e-05
finest-carrier,49.975,2.9079768858978526e-05,2.897882862320755e-05
finest-carrier,50.0,2.9006151837222896e-05,2.9065418008937096e-05
finest-carrier,50.025,2.8936051196401748e-05,2.8933056367734098e-05
finest-carrier,50.050000000000004,2.8869534891434907e-05,2.8815156042074977e-05
finest-carrier,50.075,2.8806408575507003e-05,2.8905429151737457e-05
finest-carrier,50.1,2.8746783431925184e-05,2.8626770508905543e-05
finest-carrier,50.125,2.869039997716333e-05,2.8802354107792357e-05
finest-carrier,50.15,2.8637477113790286e-05,2.8561193834847627e-05
finest-carrier,50.175000000000004,2.858761868941444e-05,2.86086262702786e-05
finest-carrier,50.2,2.854117199112327e-05,2.858229220655152e-05
finest-carrier,50.225,2.8497679905279316e-05,2.840211931920168e-05
finest-carrier,50.25,2.8457430414374452e-05,2.8586825978863397e-05
finest-carrier,50.275,2.842018165606068e-05,2.8285795421517865e-05
finest-carrier,50.300000000000004,2.8385856809128543e-05,2.849480985884777e-05
finest-carrier,50.325,2.8354683381308447e-05,2.8296082953175387e-05
finest-carrier,50.35,2.83260965942469e-05,2.832076792188347e-05
finest-carrier,50.375,2.8300730427122893e-05,2.8369016752403e-05
finest-carrier,50.4,2.8277793293112522e-05,2.8161867051251408e-05
finest-carrier,50.425000000000004,2.8257903837832947e-05,2.8395381856684827e-05
finest-carrier,50.45,2.824054492058333e-05,2.8112260526760133e-05
finest-carrier,50.475,2.822584518780713e-05,2.8316736040990504e-05
finest-carrier,50.5,2.8213904854334692e-05,2.8179485267928748e-05
finest-carrier,50.525,2.8204229071826215e-05,2.817659993814807e-05
finest-carrier,50.550000000000004,2.8197428909518546e-05,2.827805367007582e-05
finest-carrier,50.575,2.8192708171781992e-05,2.8080385523571094e-05
finest-carrier,50.6,2.8190723648185584e-05,2.830652140212701e-05
finest-carrier,50.625,2.819088342057378e-05,2.809980212447042e-05
finest-carrier,50.65,2.8193450183674446e-05,2.8238547919010398e-05
finest-carrier,50.675000000000004,2.8198325979104258e-05,2.820841302513943e-05
finest-carrier,50.7,2.82052830213285e-05,2.8145001845055564e-05
finest-carrier,50.725,2.821462548794168e-05,2.8307332263017974e-05
finest-carrier,50.75,2.8225867519722042e-05,2.8126676408898685e-05
finest-carrier,50.775,2.823941569342646e-05,2.8317631328466048e-05
finest-carrier,50.800000000000004,2.8254816423320568e-05,2.821950929683999e-05
finest-carrier,50.825,2.8272356631768336e-05,2.8254020139257643e-05
finest-carrier,50.85,2.829174151275319e-05,2.8360395629990658e-05
finest-carrier,50.875,2.831309971064708e-05,2.8210829178422463e-05
finest-carrier,50.9,2.8336280282214394e-05,2.8446182596285096e-05
finest-carrier,50.925000000000004,2.8361277108680744e-05,2.8272513340609475e-05
finest-carrier,50.95,2.83880878138686e-05,2.8431446505668423e-05
finest-carrier,50.975,2.8416524608626458e-05,2.8432081398187725e-05
finest-carrier,51.0,2.8446807680327782e-05,2.837321024222051e-05
finest-carrier,51.025,2.8478505945990145e-05,2.859481946215863e-05
finest-carrier,51.050000000000004,2.8512061538709022e-05,2.8379252608598824e-05
finest-carrier,51.075,2.854690420598616e-05,2.866540704372851e-05
finest-carrier,51.1,2.8583475375754908e-05,2.8507142961921605e-05
finest-carrier,51.125,2.862138495024581e-05,2.863746681949847e-05
finest-carrier,51.15,2.866071564034522e-05,2.870872197855722e-05
finest-carrier,51.175000000000004,2.8701572427426926e-05,2.8600825973493124e-05
finest-carrier,51.2,2.874349190612503e-05,2.8873261561898394e-05
finest-carrier,51.225,2.878707080489646e-05,2.865848972931327e-05
finest-carrier,51.25,2.8831515773085546e-05,2.8929654545769667e-05
finest-carrier,51.275,2.8877514802318025e-05,2.8830962377175913e-05
finest-carrier,51.300000000000004,2.8924454014670463e-05,2.8911431623681252e-05
finest-carrier,51.325,2.8972599863349944e-05,2.903835665386795e-05
finest-carrier,51.35,2.9021923722877338e-05,2.8922999663419096e-05
finest-carrier,51.375,2.9072059705717128e-05,2.9177168248458645e-05
finest-carrier,51.4,2.9123536503996986e-05,2.9039514003166992e-05
finest-carrier,51.425000000000004,2.9175611753218443e-05,2.9218075981523757e-05
finest-carrier,51.45,2.9228949283031863e-05,2.9236516760752803e-05
finest-carrier,51.475,2.9282922988478936e-05,2.9230815952622847e-05
finest-carrier,51.5,2.933787376391456e-05,2.9416828683830013e-05
finest-carrier,51.525,2.9393626293626154e-05,2.931269912944275e-05
finest-carrier,51.550000000000004,2.945004011836473e-05,2.9507802946753883e-05
finest-carrier,51.575,2.950736587029667e-05,2.9491184591575206e-05
finest-carrier,51.6,2.9565155266273595e-05,2.9533223334590354e-05
finest-carrier,51.625,2.962382453421932e-05,2.9696560426292472e-05
finest-carrier,51.65,2.96828958293887e-05,2.9588702975818834e-05
finest-carrier,51.675000000000004,2.9742711205769886e-05,2.9832085007666733e-05
finest-carrier,51.7,2.980293384766802e-05,2.974451085382017e-05
finest-carrier,51.725,2.98637319566978e-05,2.9872375399340226e-05
finest-carrier,51.75,2.9924959122794763e-05,2.997229730234917e-05
finest-carrier,51.775,2.9986581337069328e-05,2.9891724726256125e-05
finest-carrier,51.800000000000004,3.0048672586401346e-05,3.016975362664511e-05
finest-carrier,51.825,3.0110960509990322e-05,2.999251126265134e-05
finest-carrier,51.85,3.017376492885326e-05,3.026050884211786e-05
finest-carrier,51.875,3.023659263174966e-05,3.020334592493854e-05
finest-carrier,51.9,3.0299914771072966e-05,3.0270828875361695e-05
finest-carrier,51.925000000000004,3.036320857031308e-05,3.0448162122134318e-05
finest-carrier,51.95,3.042681615135906e-05,3.030614290077863e-05
finest-carrier,51.975,3.0490514517136315e-05,3.061823607426528e-05
finest-carrier,52.0,3.055420532503672e-05,3.0449288991860813e-05
finest-carrier,52.025,3.0618180947020494e-05,3.0676838833135e-05
finest-carrier,52.050000000000004,3.0681850390974374e-05,3.068068189368037e-05
finest-carrier,52.075,3.0745874140566685e-05,3.0693080931283524e-05
finest-carrier,52.1,3.0809505899646796e-05,3.089936206724976e-05
finest-carrier,52.125,3.087330400244491e-05,3.0771763139976316e-05
finest-carrier,52.15,3.093687599629123e-05,3.102327685587789e-05
finest-carrier,52.175000000000004,3.100023940039551e-05,3.095000751055691e-05
finest-carrier,52.2,3.106362603571916e-05,3.106793280288885e-05
finest-carrier,52.225,3.112647202301181e-05,3.116433674796871e-05
finest-carrier,52.25,3.118943461198489e-05,3.112508670216825e-05
finest-carrier,52.275,3.125176206737597e-05,3.131987025872426e-05
finest-carrier,52.300000000000004,3.131403645564961e-05,3.1265110017906535e-05
finest-carrier,52.325,3.1375817703986855e-05,3.138919258711155e-05
finest-carrier,52.35,3.1437216509038546e-05,3.1464351952759446e-05
finest-carrier,52.375,3.149832497855024e-05,3.143864011454852e-05
finest-carrier,52.4,3.155876538899439e-05,3.163237923826777e-05
finest-carrier,52.425000000000004,3.161899482692072e-05,3.155533055316899e-05
finest-carrier,52.45,3.167844243602382e-05,3.171004045800736e-05
finest-carrier,52.475,3.173758187608155e-05,3.1751760472267394e-05
finest-carrier,52.5,3.179597795135091e-05,3.173508091816247e-05
finest-carrier,52.525,3.185386512350144e-05,3.1948854002559994e-05
finest-carrier,52.550000000000004,3.191110174055476e-05,3.1805166467197995e-05
finest-carrier,52.575,3.196762041939908e-05,3.2056940334934145e-05
finest-carrier,52.6,3.202356177496767e-05,3.197534546409103e-05
finest-carrier,52.625,3.2078615079511256e-05,3.2071115601503324e-05
finest-carrier,52.65,3.2133117707386026e-05,3.2196857683090336e-05
finest-carrier,52.675000000000004,3.218662116386752e-05,3.208062624940143e-05
finest-carrier,52.7,3.223952881814031e-05,3.2362799188972405e-05
finest-carrier,52.725,3.22914199596878e-05,3.21803369033797e-05
finest-carrier,52.75,3.234256077292535e-05,3.2415235229314645e-05
finest-carrier,52.775,3.239278579299095e-05,3.237468018596421e-05
finest-carrier,52.800000000000004,3.244200574503504e-05,3.240349238064027e-05
finest-carrier,52.825,3.2490470744061715e-05,3.2573352435923966e-05
finest-carrier,52.85,3.253768550928198e-05,3.2433312308955416e-05
