radius,core,well,mode
24.3,0.0002700169155940243,0.24999997083634717,0.00015430599109898045
24.400000000000002,0.00025744144435109934,0.249999973489562,0.00014939766204865665
24.5,0.00024545577193602514,0.24999997590058634,0.0001446478919111186
24.6,0.00023403201388763162,0.2499999780916072,0.00014005146346801313
24.700000000000003,0.00022314361622920775,0.2499999800827711,0.00013560333498459888
24.8,0.00021276529131080346,0.24999998189237274,0.000131298634150138
24.900000000000002,0.00020287295678327985,0.24999998353702568,0.00012713265223417795
25.0,0.00019344367754906653,0.24999998503181772,0.0001231008384507444
25.1,0.00018445561054238494,0.24999998639045132,0.00011919879452277032
25.200000000000003,0.00017588795219910033,0.2499999876253715,0.00011542226943938607
25.3,0.00016772088848338493,0.2499999887478816,0.00011176715439897443
25.400000000000002,0.00015993554734504005,0.24999998976824842,0.00010822947793117089
25.5,0.0001525139534876476,0.2499999906957977,0.00010480540119124685
25.6,0.0001454389853337201,0.2499999915390007,0.00010149121342056694
25.700000000000003,0.00013869433407871486,0.24999999230555275,9.828332756705057e-05
25.8,0.00013226446473118032,0.2499999930024446,9.517827605979963e-05
25.900000000000002,0.00012613457904143331,0.24999999363602723,9.217270673227563e-05
26.0,0.00012029058022603481,0.2499999942120706,8.926337888862313e-05
26.1,0.00011471903939995209,0.24999999473581683,8.644715950793986e-05
26.200000000000003,0.00010940716363268491,0.24999999521202904,8.372101958149161e-05
26.3,0.0001043427655487965,0.24999999564503494,8.108203057805747e-05
26.400000000000002,9.95142343972453e-05,0.24999999603876688,7.85273610327728e-05
26.5,9.491050851766894e-05,0.24999999639679818,7.605427325501172e-05
26.6,9.052104913533523e-05,0.24999999672237586,7.366012015101695e-05
26.700000000000003,8.633581541986156e-05,0.2499999970184508,7.134234215714717e-05
26.8,8.234524074601836e-05,0.24999999728770453,6.909846427976507e-05
26.900000000000002,7.85402100979846e-05,0.24999999753257415,6.692609323793823e-05
27.0,7.491203856132359e-05,0.2499999977552746,6.482291470526795e-05
27.1,7.145245084970008e-05,0.2499999979578189,6.278669064729716e-05
27.200000000000003,6.815356181597567e-05,0.2499999981420368,6.0815256751081434e-05
27.3,6.500785789980372e-05,0.24999999830959135,5.890651994363307e-05
27.400000000000002,6.200817946620468e-05,0.24999999846199428,5.705845599606986e-05
27.5,5.914770399184472e-05,0.24999999860061964,5.526910721041786e-05
27.6,5.6419930057870166e-05,0.2499999987267166,5.353658018612941e-05
27.700000000000003,5.381866211017331e-05,0.24999999884142066,5.1859043663486136e-05
27.8,5.133799594988792e-05,0.24999999894576408,5.023472644116052e-05
