time,pulse,a,a_t,a_r,incoming,outgoing
22.6,0,0.01614716469322746,0.0011306534573970962,-0.0022808695117593376,2.2069966078040043e-05,0.015807078437481307
22.6,1,-0.01747217471821054,0.00187753429152368,-0.0006150819873205016,0.00010107877031697785,0.02618440131101454
22.62,0,0.01616970637144586,0.0011234500845264063,-0.0022728949023233373,3.873946114441376e-05,0.015689561722225274
22.62,1,-0.017433800383409952,0.0019597430257150307,-0.0006835106650164601,0.0002167263331850182,0.027219676026825408
22.64,0,0.01619209922219223,0.001115731390456539,-0.0022650948415843196,5.050545320165259e-05,0.015569734013189897
22.64,1,-0.017393794512073322,0.0020405293785736773,-0.0007532864549794049,0.00031380320912324615,0.02825360809090824
22.66,0,0.0162143308717435,0.0011073081003121414,-0.0022575204201770896,5.567919681711414e-05,0.015446634207552866
22.66,1,-0.01735219470799833,0.002119003695651091,-0.0008248828881797556,0.0003827482983001819,0.029283303440815096
22.68,0,0.016236386295975406,0.001098107534199652,-0.002250199418142953,5.3549960384594725e-05,0.015319955518410533
22.68,1,-0.017309054506116413,0.0021944768036298835,-0.0008986290705172114,0.00041640687873049746,0.03030626837208787
22.7,0,0.0162582502807266,0.0010881834000301346,-0.002243132386269132,4.448223669032206e-05,0.015190085363731565
22.7,1,-0.017264438559409546,0.002266536850015238,-0.000974673210122908,0.0004108261995415356,0.0313206897006718
22.72,0,0.01627990989060512,0.0010777068622719879,-0.002236292656153305,2.9854388133344206e-05,0.015058041683674488
22.72,1,-0.01721841652929206,0.002335100772462765,-0.0010529625807742078,0.0003657590771738717,0.03232565173730484
22.740000000000002,0,0.01630135658182748,0.001066940342816822,-0.002229630257159775,1.1848890513069602e-05,0.014925315908922437
22.740000000000002,1,-0.017171056259806635,0.002400433576072202,-0.0011332425529957334,0.00028480903163196486,0.03332126103337887
22.76,0,0.016322587649964727,0.0010561980538594418,-0.0022230791573825447,-6.87389967935631e-06,0.014793646653711544
22.76,1,-0.017122416921098695,0.002463131853548631,-0.001215075466012574,0.0001751862522030509,0.03430865969747778
22.78,0,0.016343606804070838,0.0010457991953384254,-0.002216566771259158,-2.3569629409711176e-05,0.014664758364147667
22.78,1,-0.01707254284125563,0.0025240718109536047,-0.0012978780893015912,4.708463093627824e-05,0.035289920722414186
22.8,0,0.016364423789351237,0.0010360207889969996,-0.002210024356361225,-3.5813076873959446e-05,0.014540104122831953
22.8,1,-0.01702145870047116,0.0025843260337544386,-0.001380974447280867,-8.726824492057833e-05,0.03626783271748272
22.82,0,0.016385053121710656,0.0010270571201254693,-0.0022033968013681787,-4.185120784363887e-05,0.01442065088960021
22.82,1,-0.016969166639352266,0.002645056881305057,-0.0014636590741335272,-0.00021479866947542517,0.03724559500774623
22.84,0,0.01640551212821163,0.00101899172473839,-0.002196650402625022,-4.085468110060983e-05,0.014306738827438069
22.84,1,-0.01691564564490491,0.002707397290143726,-0.0015452645261502473,-0.0003228934744981017,0.038226455536510266
22.86,0,0.016425818588407796,0.0010117859557029027,-0.0021897775231743562,-3.303167809627465e-05,0.014198035057936913
22.86,1,-0.016860853342379908,0.002772331530179205,-0.0016252263594934784,-0.0004006904763898672,0.03921333189889874
22.88,0,0.01644598832798721,0.001005285675544925,-0.0021827974820695486,-1.958848167876205e-05,0.014093587939307711
22.88,1,-0.01680473006398579,0.002840588848240188,-0.001703138870636103,-0.0004402151887643001,0.04020845906412693
22.900000000000002,0,0.016466033120179597,0.0009992449296580134,-0.0021757535670324465,-2.54390153123403e-06,0.01399197291674342
22.900000000000002,1,-0.01674720481510784,0.00291256186215451,-0.001778795706649008,-0.00043723931901540683,0.04121310538917854
22.92,0,0.016485959201799225,0.0009933629525592119,-0.0021687066212287345,1.5573920212954076e-05,0.013891507415616013
22.92,1,-0.01668820254379928,0.0029882591185504083,-0.001852210914020673,-0.0003917638401914926,0.0422273914998972
22.94,0,0.016505766617263138,0.0009873289207611529,-0.0021617261448304047,3.210274014680409e-05,0.013790502150509334
22.94,1,-0.016627651965273327,0.0030672976478799273,-0.0019236179637053302,-0.00030806819341448397,0.043250235263733464
22.96,0,0.016525449479689557,0.0009808677712190362,-0.0021548802040279704,4.463771018223782e-05,0.013687511086884268
22.96,1,-0.016565493118828205,0.003148937029497847,-0.0019934465620306506,-0.00019431328714372698,0.044279431700113586
22.98,0,0.016544997101913216,0.0009737803087886606,-0.0021482256043637497,5.138148193098435e-05,0.013581542841110263
22.98,1,-0.016501683850166628,0.003232151902733093,-0.0020622793889068787,-6.173432829981174e-05,0.04531186096656312
23.0,0,0.0165643958222375,0.0009659717346498872,-0.0021417997390858748,5.140188006683838e-05,0.013472202405031584
23.0,1,-0.01643620451732162,0.0033157355511257633,-0.0021307930419726963,7.649530541065964e-05,0.04634380241035003
23.02,0,0.016583631248848832,0.0009574644961238464,-0.002135615274461468,4.476017606106636e-05,0.013359742769672785
23.02,1,-0.016369060402900856,0.003398423648153886,-0.002199689170820064,0.00020661113988632365,0.04737131993426808
23.04,0,0.016602690587720514,0.0009483937164125971,-0.002129658419535076,3.2492372002906195e-05,0.013245019657773454
23.04,1,-0.016300281559342714,0.0034790249026261876,-0.0022696228669535712,0.00031567347003695623,0.04839067516672967
23.06,0,0.01662156470986793,0.0009389860553081106,-0.0021238910082114174,1.6447684610816984e-05,0.01312935708970273
23.06,1,-0.01622992009046165,0.0035565444651053926,-0.0023411357076525796,0.00039290125693886707,0.04939872125453663
23.080000000000002,0,0.0166402496558116,0.0009295252923571946,-0.002118256072111425,-9.906303738132366e-07,0.013014344723374538
23.080000000000002,1,-0.016158045150833106,0.0036302866682421976,-0.0024146003927235887,0.0004307813532137099,0.05039323200217706
23.1,0,0.01665874736132528,0.0009203098522688769,-0.0021126860826031473,-1.725993167725308e-05,0.012901597863441529
23.1,1,-0.016084736193156052,0.003699925903787455,-0.0024901827075044006,0.00042583427740335716,0.05137312837562102
23.12,0,0.016677065505776956,0.0009116086281045634,-0.0021071126613993654,-2.999548017513544e-05,0.012792516273639023
23.12,1,-0.016010075184471347,0.0037655379393383066,-0.002567824722098565,0.00037895492844251463,0.05233857622229378
23.14,0,0.016695216514937584,0.0009036216410757049,-0.0021014763549761888,-3.7374739834596105e-05,0.012688077714894462
23.14,1,-0.01593413862336172,0.0038275883510536213,-0.0026472508936240904,0.00029529289032585726,0.053290944024424844
23.16,0,0.016713215874574885,0.0008964512896414066,-0.002095735067164412,-3.837850537359577e-05,0.012588696560353288
23.16,1,-0.015856990209437892,0.0038868794942401226,-0.0027279963202242034,0.0001836871133924882,0.05423262580596923
23.18,0,0.01673108001112349,0.0008900883120691174,-0.0020898699455535377,-3.2931428829196044e-05,0.01249416779779684
23.18,1,-0.01577867494149839,0.003944462007736029,-0.0028094540669905935,5.5718114468854274e-05,0.05516674999383555
23.2,0,0.01674882405671115,0.0008844143662549785,-0.002083887890689403,-2.1902642685395213e-05,0.012403703770255094
23.2,1,-0.01569921526049291,0.0040015207270617725,-0.002890936498447109,-7.551802994380796e-05,0.05609680820880862
23.22,0,0.01676645982924196,0.0008792206539249296,-0.0020778203477182134,-6.967941932006436e-06,0.01231605709688102
23.22,1,-0.015618609626309702,0.0040592476247592,-0.002971744124205664,-0.00019678030928009863,0.0570262470559089
23.240000000000002,0,0.01678399432265366,0.0008742396530726115,-0.002071718576842634,9.644694936672069e-06,0.012229710448079889
23.240000000000002,1,-0.015536833649476181,0.004118715698185993,-0.0030512347449008223,-0.0002960501517418994,0.0579580699263458
23.26,0,0.016801428923710955,0.0008691851212620109,-0.0020656461042118167,2.548758120683725e-05,0.012143104116461315
23.26,1,-0.015453843620599457,0.004180767449296933,-0.0031288857456936874,-0.00036374988507700823,0.05889449417523407
23.28,0,0.016818759461929622,0.00086379436925446,-0.002059669456153066,3.8254122674569874e-05,0.012054867046887869
23.28,1,-0.015369582023147754,0.0042459297964997375,-0.0032043432084760126,-0.00039368489540780177,0.05983670204640413
23.3,0,0.016835977075050784,0.0008578665426134533,-0.0020538485198487847,4.611469687807075e-05,0.011964016899710276
23.3,1,-0.015283984407570742,0.004314364151715398,-0.003277453000985859,-0.0003836141486785946,0.06078471227269417
23.32,0,0.01685306975243703,0.0008512913162023048,-0.002048227919074021,4.797865611650201e-05,0.011870099770715764
23.32,1,-0.01519698686928996,0.004385856361048641,-0.0033482709790257303,-0.00033539576048460806,0.06173738481516558
23.34,0,0.016870024320537077,0.0008440638924707883,-0.0020428306390638685,4.3644934116977147e-05,0.011773249560474059
23.34,1,-0.015108533323667272,0.004459846721988628,-0.003417051683133141,-0.000254701389845232,0.06269255549768601
23.36,0,0.016886828572406695,0.0008362842688301054,-0.002037654803430183,3.3820544002804986e-05,0.01167415921961867
23.36,1,-0.015018581811502844,0.004535495875077625,-0.0034842171744008704,-0.00015034000101413897,0.0636472822521009
23.38,0,0.016903473225904204,0.0008281410876824234,-0.0020326740470227264,2.0005897569981904e-05,0.011573969329983946
23.38,1,-0.014927109192402354,0.004611778526567301,-0.0035503096899513523,-3.327273988953938e-05,0.06459817211183175
23.400000000000002,0,0.016919953424581944,0.0008198826537460192,-0.002027841408569322,4.265428527853651e-06,0.011474091723916415
23.400000000000002,1,-0.014834113774585692,0.004687594116342163,-0.003615933391960733,8.456818337716776e-05,0.06554174944541312
23.42,0,0.01693626956650672,0.000811779562206818,-0.002023096161047775,-1.1081408633342033e-05,0.011375995279528792
23.42,1,-0.014739615665168727,0.004761882001665492,-0.003681691474507316,0.0001915258575228701,0.06647482216579402
23.44,0,0.016952427348179613,0.000804084558485729,-0.002018372578751852,-2.3802467773054517e-05,0.01128098628657326
23.44,1,-0.014643654876982385,0.0048337286225297186,-0.0037481251902110996,0.0002773965877391413,0.06739480412767693
23.46,0,0.016968437027911402,0.0007969955812233586,-0.0020136093676719163,-3.207799118420257e-05,0.011190016128311223
23.46,1,-0.014546287467850328,0.004902455417370068,-0.0038156609529411893,0.0003344175170769889,0.06829995832610397
23.48,0,0.01698431202792431,0.0007906273872742406,-0.0020087583983990874,-3.4761063911772916e-05,0.01110354448575114
23.48,1,-0.01444758018946715,0.004967678774098858,-0.003884570630853954,0.0003579669079807474,0.06918953592940326
23.5,0,0.017000067090155755,0.0007849958152723913,-0.0020037914897046666,-3.1536175948049944e-05,0.011021477589761526
23.5,1,-0.014347604264448246,0.005029336700836004,-0.00395494860039111,0.00034691457089014097,0.07006379924081392
23.52,0,0.017015716263377067,0.0007800168224294236,-0.001998704279336162,-2.295406665863385e-05,0.010943189580670564
23.52,1,-0.014246428978206696,0.005087680761383282,-0.004026707271435069,0.00030359994053414524,0.07092393071883181
23.54,0,0.01703127102004117,0.0007755202201949926,-0.001993516643777242,-1.0339455055160054e-05,0.010867622537785056
23.54,1,-0.014144115762415987,0.00514323568187595,-0.004099590828875138,0.00023345608979769353,0.07177184345646562
23.56,0,0.01704673877778073,0.0007712758690017781,-0.001988269628685398,4.413071105026367e-06,0.010793449094919867
23.56,1,-0.014040713363428086,0.0051967324544425686,-0.004173205081196304,0.00014433493100980688,0.07260991943118615
23.580000000000002,0,0.017062122036819432,0.0007670282899091865,-0.00198301935402307,1.9123569612533586e-05,0.01071927248911608
23.580000000000002,1,-0.013936254544853735,0.005249023368599267,-0.00424705975549495,4.5618019303351326e-05,0.07344070914108639
23.6,0,0.017077418250733035,0.0007625344723835079,-0.001977828790231784,3.1648900428584564e-05,0.010643833712940528
23.6,1,-0.01383075458768194,0.0053009889311015695,-0.004320618481334306,-5.278414547012569e-05,0.07426662918089211
23.62,0,0.017092620438308812,0.0007575992672390413,-0.001972758602388636,4.0194873107243095e-05,0.010566194868239336
23.62,1,-0.013724211646774061,0.00535344696840779,-0.004393351156670199,-0.00014143514122389247,0.07508969269893295
23.64,0,0.017107718435127435,0.0007521031972549215,-0.0019678583857102388,4.3572898376498595e-05,0.010485871863192404
23.64,1,-0.013616608823229766,0.0054070733683469555,-0.0044647834165719,-0.00021227474918949357,0.07591130190604686
23.66,0,0.01712270059101591,0.0007460187164841961,-0.0019631595509473428,4.1364454265929024e-05,0.010402897576512818
23.66,1,-0.013507917639987323,0.00546234207183337,-0.004534538494095192,-0.00025933377582641054,0.0767321227814936
23.68,0,0.017137555657062768,0.0007394127136918924,-0.0019586708726961294,3.397071550172506e-05,0.010317807276184768
23.68,1,-0.01339810248067101,0.005519489344992572,-0.0046023677802150345,-0.00027920028689274595,0.07755205111678876
23.7,0,0.01715227458216995,0.0007324351159948185,-0.0019543773239321842,2.254183552341353e-05,0.010231549788404045
23.7,1,-0.013287125480458687,0.005578504391870776,-0.004668167721116741,-0.00027120604495109446,0.07837026753114196
23.72,0,0.017166851956998977,0.000725295496575566,-0.001950242343162738,8.798052389282982e-06,0.01014533889966864
23.72,1,-0.013174951346705177,0.005639145378374054,-0.004731982176370926,-0.00023733325933068816,0.07918536855656745
23.740000000000002,0,0.017181286899325254,0.0007182313233147962,-0.0019462131856890822,-5.229586957375756e-06,0.010060468113364522
23.740000000000002,1,-0.013061551633048663,0.005700977277938315,-0.004793990835289555,-0.00018187071798300702,0.07999555260911942
23.76,0,0.017195583260324655,0.0007114726529810352,-0.001942228568913834,-1.7499781367264974e-05,0.009978116923101759
23.76,1,-0.01294690808417383,0.005763425903873995,-0.004854485599406255,-0.00011087191081273623,0.08079883456504866
23.78,0,0.017209749133084574,0.0007052085156973159,-0.001938227496621749,-2.625829992874279e-05,0.009899177519691167
23.78,1,-0.01283101479493737,0.005825841252588378,-0.004913837864421293,-3.1483680299086714e-05,0.08159326121653637
23.8,0,0.017223795747389196,0.0006995598945634181,-0.0019341579847285567,-3.028875746137298e-05,0.009824127281349227
23.8,1,-0.012713879070114084,0.0058875629236860875,-0.004972460293772416,4.877887433866329e-05,0.08237710205726656
23.82,0,0.017237735923430735,0.0006945631494559628,-0.0019299844334569414,-2.908102629148139e-05,0.009752965118674961
23.82,1,-0.012595521012130047,0.0059479808705243725,-0.005030766933243476,0.00012273705490124798,0.08314899513243997
23.84,0,0.01725158231875588,0.0006901661306416221,-0.0019256925938335432,-2.289408296550846e-05,0.009685219911948217
23.84,1,-0.012475971988131133,0.006006585929942051,-0.00508913538265038,0.0001841678369761332,0.0839080351822126
23.86,0,0.017265345728883042,0.0006862373231728982,-0.0019212914294330296,-1.2705879379399168e-05,0.009620028403799974
23.86,1,-0.012355272222482182,0.0060630062684413,-0.0051478742677451336,0.00022828789363207175,0.08465379986454613
23.88,0,0.017279033689427487,0.0006825864432704534,-0.0019168116256458054,-5.943191372023704e-08,0.009556269637700069
23.88,1,-0.012233467818959365,0.006117027807899626,-0.005207198524306804,0.000252071075670067,0.08538631823492471
23.900000000000002,0,0.0172926495788181,0.0006789932560870463,-0.0019123009828234119,1.3170702254492253e-05,0.009492734882964156
23.900000000000002,1,-0.012110607536373568,0.0061685985959491,-0.005267214115799746,0.00025438759285869444,0.08610599275042871
23.92,0,0.017306192343627864,0.0006752402385615589,-0.0019078173765811745,2.5056205676622298e-05,0.009428307134185201
23.92,1,-0.01198673962500207,0.006217818733991008,-0.005327912859156625,0.00023597131133964305,0.08681349096453447
23.94,0,0.017319656875034648,0.0006711442304510151,-0.0019034203142335848,3.3895851039337024e-05,0.009362123375274874
23.94,1,-0.011861908985923883,0.00626491869797035,-0.005389177125490749,0.0001992365143952679,0.08750962525718964
23.96,0,0.017333034969035824,0.0006665824588660852,-0.0018991623117097275,3.8458514612415076e-05,0.009293695909512777
23.96,1,-0.011736154850741946,0.006310229589328129,-0.005450793391608261,0.0001479759586681048,0.08819523829192571
23.98,0,0.0173463167188906,0.0006615092368324879,-0.0018950813331987007,3.815368488181009e-05,0.009222975630773018
23.98,1,-0.01160950910587515,0.006354149024932002,-0.005512472998149673,8.697763453872215e-05,0.08887110871450929
24.0,0,0.01735949212798224,0.0006559610764942641,-0.0018911953747816465,3.310597597944338e-05,0.009150349094940254
24.0,1,-0.011481995313692216,0.006397106080756275,-0.005573878049240589,2.1598563763693124e-05,0.08953788656682415
24.02,0,0.017372552703247612,0.0006500497001870975,-0.0018874999577419363,2.4124548739935803e-05,0.00907657125387943
24.02,1,-0.011353628420377477,0.006439528069286882,-0.005634650170560153,-4.2668919101637726e-05,0.09019606188911798
24.04,0,0.017385492796974406,0.0006439442153916829,-0.0018839688735207039,1.2573791584055347e-05,0.009002645223899505
24.04,1,-0.011224415092825974,0.006481811113825129,-0.005694439811878575,-0.0001006084327871068,0.0908459640263389
24.060000000000002,0,0.01739831050625902,0.0006378452797451678,-0.001880558052078115,1.6584679888090315e-07,0.00892966806963347
24.060000000000002,1,-0.01109435459604374,0.006524295648443687,-0.005752933907236792,-0.000147645109573602,0.09148778418778522
24.080000000000002,0,0.017411008007961356,0.0006319551953851791,-0.0018772119766986856,-1.129346521386819e-05,0.008858666200606375
24.080000000000002,1,-0.010963440107348708,0.0065672472629101425,-0.005809879955720802,-0.00018014890334897005,0.09212161058409096
24.1,0,0.017423591291968528,0.0006264483840601329,-0.0018738717054805644,-2.0167603958756025e-05,0.00879044498080062
24.1,1,-0.010831660360555684,0.006610842826134919,-0.005865104923161111,-0.0001956648594611879,0.09274746442535006
24.12,0,0.01743606934418693,0.0006214465435234554,-0.0018704833345311472,-2.522286496037772e-05,0.008725474474288753
24.12,1,-0.010699001517299106,0.006655161600854056,-0.005918527760030569,-0.00019306387288513943,0.09336532628484193
24.14,0,0.017448452909866144,0.0006170020084512739,-0.0018670056817846525,-2.5799258400578673e-05,0.008663827376718412
24.14,1,-0.010565449168499648,0.006700181086954045,-0.0059701647607728345,-0.00017261030098135455,0.09397514551833798
24.16,0,0.017460753026235506,0.0006130915634226265,-0.001863416090351443,-2.1895175383963503e-05,0.008605177063300735
24.16,1,-0.0104309903724532,0.006745777528586633,-0.006020127439665177,-0.00013594456377639952,0.09457682996398926
24.18,0,0.017472979542926426,0.0006096213796317639,-0.0018597135280114668,-1.4155267194707402e-05,0.008548854582039403
24.18,1,-0.010295615634701452,0.006791731281979248,-0.006068613058237335,-8.598025115733737e-05,0.09517021819886681
24.2,0,0.017485139845599965,0.0006064421087291731,-0.001855918553903477,-3.7651934201438086e-06,0.008493954715628568
24.2,1,-0.010159320728677283,0.006837737443885696,-0.0061158884009328935,-2.6717063669023933e-05,0.09575504127806878
24.22,0,0.017497237963789932,0.0006033717078876867,-0.0018520701771323198,7.729697182533649e-06,0.00843947421324508
24.22,1,-0.01002210824743272,0.006883422173662236,-0.0061622678482315275,3.7026154298597236e-05,0.0963308842769727
24.240000000000002,0,0.017509274183960484,0.0006002224992675509,-0.0018482200792525054,1.8654032085559796e-05,0.008384460957660152
24.240000000000002,1,-0.009883988769791631,0.0069283649284254175,-0.0062080872228570455,9.994955408278855e-05,0.09689715944387306
24.26,0,0.017521245212528094,0.0005968284319355009,-0.0018444250490670742,2.7446286343033033e-05,0.00832815176075398
24.26,1,-0.009744981524295246,0.006972126346192991,-0.006253675259896141,0.00015666684193032382,0.09745310200477156
24.28,0,0.01753314485262486,0.0005930685802795314,-0.0018407387301715625,3.288137706821195e-05,0.008270078746845228
24.28,1,-0.00960511444648616,0.007014280792468152,-0.006299324842768265,0.00020213442465612935,0.097997796669898
24.3,0,0.01754496508460831,0.0005888835556796398,-0.0018372038736919909,3.424031621769748e-05,0.00821012946329726
24.3,1,-0.009464423553244781,0.0070544517260647055,-0.006345266316134413,0.0002320860928896537,0.09853023807201622
24.32,0,0.017556697384330664,0.0005842826194351771,-0.0018338462084742679,3.1403568891695197e-05,0.008148553103200784
24.32,1,-0.009322951603509665,0.007092347180626871,-0.006391645196217536,0.00024343808911050924,0.09904942243966568
24.34,0,0.017568334082685287,0.0005793406906798713,-0.0018306708011961036,2.485626772901796e-05,0.00808591340178918
24.34,1,-0.009180746076142162,0.007127791964178524,-0.00643850641760516,0.0002346257879424704,0.09955446171055687
24.36,0,0.01757986956875095,0.0005741859306179973,-0.001827661414995381,1.5606393733791704e-05,0.008022996634918171
24.36,1,-0.009037856567981953,0.00716075281219243,-0.006485786866385029,0.0002058333366608267,0.10004470603403319
24.38,0,0.017591301166384975,0.0005689799348572877,-0.0018247829403778963,5.029544548227835e-06,0.0079606895434538
24.38,1,-0.008894331790357864,0.007191352820542621,-0.006533317355854003,0.00015908235764139356,0.1005198571299553
24.400000000000002,0,0.01760262956563225,0.0005638935857125066,-0.0018219865294027539,-5.3358230156057285e-06,0.007899846022990698
24.400000000000002,1,-0.00875021641046959,0.007219872106415213,-0.006580834431353067,9.815552020022572e-05,0.10098005396961277
24.42,0,0.017613858757706696,0.0005590821663526341,-0.0018192166772154933,-1.4012197186665312e-05,0.007841162526123543
24.42,1,-0.008605548034415269,0.007246732795224036,-0.006628001499518983,2.8345052727730968e-05,0.10142591408040877
24.44,0,0.01762499549536109,0.0005546633512151688,-0.0018164192192544673,-1.979332859454626e-05,0.007785080245606908
24.44,1,-0.008460354651364648,0.007272468023804212,-0.00667443784258467,-4.396605714553081e-05,0.1018585183904045
24.46,0,0.01763604836843774,0.0005507011750974002,-0.0018135490869020487,-2.1911198413668634e-05,0.007731727649777273
24.46,1,-0.008314652846151623,0.007297676520005082,-0.006719753195705338,-0.00011186315297761346,0.10227933443304876
24.48,0,0.01764702663756974,0.0005471981357114726,-0.0018105767061485573,-2.013667427472332e-05,0.007680910574235339
24.48,1,-0.008168447037009767,0.007322966240348732,-0.0067635848373162315,-0.00016855369727737657,0.10269008106215963
24.5,0,0.017657939000084142,0.0005440963511040789,-0.0018074921259564418,-1.4800923924468759e-05,0.007632149839381573
24.5,1,-0.008021729907832327,0.007348892261470667,-0.00680563366684742,-0.0002080547915534331,0.10309254645214277
24.52,0,0.017668792467262058,0.0005412873612779565,-0.001804306295400482,-6.736305226648018e-06,0.007584759363118041
24.52,1,-0.007874484086961819,0.007375895370320623,-0.0068456956000139116,-0.00022584365133392764,0.10348837883582265
24.54,0,0.017679591511232176,0.0005386289285483003,-0.0018010493226956797,2.8529965844324018e-06,0.007537952003091772
24.54,1,-0.007726684988674434,0.007404248364700451,-0.006883684847993636,-0.00021939787738951833,0.10387887498319583
24.560000000000002,0,0.017690337596673815,0.0005359662295905083,-0.0017977659848277632,1.2570511676123289e-05,0.007490956702590994
24.560000000000002,1,-0.007578304594460939,0.00743401681571542,-0.006919646271496821,-0.00018855848770028133,0.10426479390771615
24.580000000000002,0,0.017701029154049454,0.0005331542747761709,-0.001794509150843108,2.1030444556167927e-05,0.007443129402310226
24.580000000000002,1,-0.007429315826068285,0.00746503991343953,-0.006953754976961614,-0.00013566335768873394,0.10464622214584215
24.6,0,0.017711661986154682,0.0005300783056052564,-0.0017913320784152416,2.7054583407444197e-05,0.007394041695066146
24.6,1,-0.007279697067947551,0.007496935086997051,-0.0069863025676329986,-6.542089842541399e-05,0.10502251211638412
24.62,0,0.01772223003791234,0.000526669306587814,-0.0017882806999655703,2.9835265311875525e-05,0.007343535026917521
24.62,1,-0.007129436347593112,0.007529127543651267,-0.007017670855827634,1.5478640968881463e-05,0.10539230697014887
24.64,0,0.017732726409355064,0.0005229125535727337,-0.0017853870096379196,2.904201222123093e-05,0.00729173373779704
24.64,1,-0.006978534687929541,0.0075609029874620995,-0.00704829523572717,9.898691817973593e-05,0.10575365490628966
24.66,0,0.01774314446045695,0.0005188481804448166,-0.0017826644974580906,2.485801113555515e-05,0.007239016515091875
24.66,1,-0.006827008209792307,0.007591478900173659,-0.007078621148983473,0.00017650015343514958,0.10610420444899608
24.68,0,0.0177534788478014,0.0005145639189883181,-0.0017801062767171388,1.794291979895571e-05,0.007185951946037498
24.68,1,-0.006674888680870801,0.007620087261223818,-0.007109057996438868,0.0002397605130592534,0.1064414611440742
24.7,0,0.017763726347541343,0.0005101812802736658,-0.0017776861590017869,9.329022673823517e-06,0.007133208901157498
24.7,1,-0.0065222223693024465,0.007646059791186942,-0.007139935333498467,0.00028176001916810356,0.10676307705744909
24.72,0,0.017773886353910428,0.0005058373422385011,-0.0017753625052541137,2.670358459268968e-07,0.0070814557554930895
24.72,1,-0.006369067248311391,0.007668905993081547,-0.007171466153294316,0.0002975452543549223,0.10706713864878674
24.740000000000002,0,0.017783960992046256,0.000501664865940831,-0.0017730842823078868,-7.955418546262347e-06,0.0070312635417178965
24.740000000000002,1,-0.006215488791425054,0.007688374597359852,-0.0072037214865298335,0.0002848273800976006,0.10735241698294032
24.76,0,0.017793954840538636,0.0004977736138611482,-0.0017707984398084673,-1.4196361361915391e-05,0.006983026955417989
24.76,1,-0.006061554772600687,0.007704490510087224,-0.007236619468445298,0.0002443199051931355,0.107618547236028
24.78,0,0.017803874314601835,0.0004942354800361551,-0.0017684575371006363,-1.761724215045002e-05,0.006936913962656623
24.78,1,-0.0059073296198267275,0.007717561893732629,-0.007269930541994494,0.0001797546522535748,0.10786611186000324
24.8,0,0.0178137268072283,0.0004910754158141998,-0.0017660265195404434,-1.7794322469554327e-05,0.006892850143868352
24.8,1,-0.005752868946135465,0.007728155312281438,-0.007303298735022032,9.756156774810842e-05,0.10809661280419203
24.82,0,0.0178235197168154,0.00048826924869155866,-0.0017634876722481209,-1.4769106488234443e-05,0.006850538588170056
24.82,1,-0.005598214886616335,0.007737040573283214,-0.007336277157625426,6.236466296348497e-06,0.10831233155966866
24.84,0,0.01783325950167585,0.0004857484805049608,-0.001760843047199704,-9.032216025276624e-06,0.006809510943094729
24.84,1,-0.005443392800317732,0.007745110558617744,-0.007368374219057114,-8.454202323445598e-05,0.10851608984388286
24.86,0,0.017842950893529008,0.00048341116342289034,-0.0017581140274329763,-1.4446013060984142e-06,0.006769200889226563
24.86,1,-0.005288409757263834,0.007753284499982133,-0.007399105757871431,-0.0001649536838570012,0.10871093668360687
24.88,0,0.017852596375415832,0.0004811371269174445,-0.0017553381065054502,6.891330591876979e-06,0.006729028446252347
24.88,1,-0.005133255037298861,0.007762405415630893,-0.007428047478216978,-0.00022612195675202063,0.10889979777558453
24.900000000000002,0,0.01786219598890412,0.00047880527692110454,-0.001752563362266045,1.4791397037477658e-05,0.006688482479857987
24.900000000000002,1,-0.004977902640486538,0.007773143471112332,-0.0074548818991617615,-0.00026112031658927226,0.10908512891216192
24.92,0,0.017871747487173843,0.00047631047725544835,-0.0017498414338089467,2.1157047712433777e-05,0.006647189633863843
24.92,1,-0.0048223155745809035,0.007785916688908587,-0.0074794344937624616,-0.0002657824212675755,0.10926861606598778
24.94,0,0.01788124680166456,0.0004735776697724684,-0.0017472200220284048,2.5126935040725717e-05,0.006604960441773833
24.94,1,-0.004666451471640791,0.007800838707215569,-0.007501694785126499,-0.00023921828119689847,0.10945096018221487
24.96,0,0.01789068874731182,0.0004705713589037468,-0.0017447359976158112,2.6191902671458475e-05,0.006561807121980996
24.96,1,-0.004510268919501826,0.007817700346188568,-0.007521819768474285,-0.00018397041575093226,0.10963177526239087
24.98,0,0.017900067860731665,0.00046729929981262363,-0.0017424101072470181,2.4258278325070548e-05,0.00651793191905166
24.98,1,-0.00435373379586709,0.007835987906381462,-0.007540118968268693,-0.00010578433114415836,0.10980961502048464
25.0,0,0.017909379250857678,0.0004638100773899397,-0.0017402440332945916,1.9651934096275026e-05,0.006473689149362881
25.0,1,-0.00419682487677276,0.007854936843589348,-0.007557022500475892,-1.301203659218042e-05,0.10998212784684305
25.02,0,0.017918619343953158,0.0004601851220350572,-0.0017382202192891898,1.3063991197650657e-05,0.006429527717293151
25.02,1,-0.004039538061012934,0.007873615248029616,-0.007573035455059984,8.428952028095155e-05,0.11014632395213367
25.04,0,0.017927786423604455,0.0004565264575116204,-0.0017363044725143093,5.447106783405473e-06,0.0063859232983792796
25.04,1,-0.0038818887012845174,0.007891027918842098,-0.00758868351437185,0.00017546648064947767,0.1102989243831399
25.060000000000002,0,0.017936880898022412,0.00045294201669495213,-0.0017344509545905195,-2.122116257765802e-06,0.0063433103499870944
