case,time,source_a,inverse_a,causal_a,retained_error_a,discarded_error_a
finest-new,41.1875,0.0006648138240412131,0.000664763058697647,0.0007712263750452997,5.0850378115192355e-08,-8.503454565664701e-11
finest-new,41.2,0.0006663793892066875,0.0006662336013865877,0.000631658395296249,1.4586689099679689e-07,-7.907090035519037e-11
finest-new,41.212500000000006,0.0006678990401858132,0.0006679595272772933,0.0005865250805991072,-6.05797779821398e-08,9.268649936132027e-11
finest-new,41.225,0.00066937262110294,0.0006695256448214382,0.0007347283659484681,-1.5309334462031757e-07,6.962612891342318e-11
finest-new,41.237500000000004,0.0006708005632462074,0.0006707294965420813,0.0007551106106372484,7.116609228419737e-08,-9.93881631163509e-11
finest-new,41.25,0.0006721835345717979,0.0006720251867907645,0.0006092817673509926,1.5840718126866283e-07,-5.9400239524965e-11
finest-new,41.2625,0.0006735215958103849,0.0006736038477826084,0.0006190454054328904,-8.235700739517519e-08,1.050351794329757e-10
finest-new,41.275000000000006,0.0006748147050427017,0.0006749763775465724,0.0007628842279117751,-1.617210067172684e-07,4.850284381549317e-11
finest-new,41.2875,0.0006760634146306415,0.0006759696430496392,0.0007294984308944244,9.388111555795643e-08,-1.0953455866293443e-10
finest-new,41.300000000000004,0.000677268265850653,0.0006771053145593382,0.0005976063987297502,1.629883488273862e-07,-3.705751018670149e-11
finest-new,41.3125,0.0006784292636840704,0.0006785346049223729,0.0006574181699615599,-1.0545404514815577e-07,1.1280684946691441e-10
finest-new,41.325,0.0006795465202243744,0.000679708701714758,0.0007777265329159705,-1.6220669068251295e-07,2.5200299923332797e-11
finest-new,41.337500000000006,0.0006806206081765013,0.000680503937654939,0.0006990470925797634,1.1678530973317349e-07,-1.1478816477264326e-10
finest-new,41.35,0.0006816519401233134,0.0006814925337321312,0.0005985411949844029,1.5941946914908665e-07,-1.3077968310506633e-11
finest-new,41.362500000000004,0.0006826405616754849,0.0006827680319607301,0.0006966462883354851,-1.2758571724616055e-07,1.1543200700932179e-10
finest-new,41.375,0.0006835867000888531,0.0006837414161350257,0.0007783558436647712,-1.5471689203081752e-07,8.458502715336483e-13
finest-new,41.3875,0.0006844908685763246,0.0006843534081249316,0.0006689778259473108,1.3757516223079752e-07,-1.1471083740673477e-10
finest-new,41.400000000000006,0.0006853534188446846,0.0006852051720430638,0.0006120039307103731,1.4823546707543183e-07,1.1334540231355173e-11
finest-new,41.4125,0.0006861744836388652,0.0006863208616035532,0.0007315616448519752,-1.4649058202697536e-07,1.1261733685929905e-10
finest-new,41.425000000000004,0.0006869543180662006,0.0006870944975207232,0.000765917342862028,-1.401561563662401e-07,-2.3298158109690782e-11
finest-new,41.4375,0.0006876933660522093,0.0006875393813709988,0.000644274459523227,1.5409384652511424e-07,-1.0916531035146808e-10
finest-new,41.45,0.000688392004904983,0.0006882612689039044,0.0006358993351270142,1.3070112180385482e-07,3.4879274144669205e-11
finest-new,41.462500000000006,0.0006890504234395341,0.0006892104983701394,0.0007576440360279709,-1.6017932079680418e-07,1.0439019323727743e-10
finest-new,41.475,0.0006896688318242046,0.0006897890067987569,0.0007434541209112264,-1.2012906009012019e-07,-4.591446424942783e-11
finest-new,41.487500000000004,0.0006902476661115514,0.0006900831836191104,0.0006288817559347905,1.645808415644473e-07,-9.834912571621952e-11
finest-new,41.5,0.0006907873706998601,0.0006906785852676603,0.0006664344160610243,1.0872918651825533e-07,5.6245676667099655e-11
finest-new,41.5125,0.0006912881076280068,0.0006914551943428167,0.0007717691066672816,-1.6717783537181207e-07,9.112057153212375e-11
finest-new,41.525000000000006,0.0006917500367969568,0.0006918469164876161,0.0007154306024721653,-9.68139673506095e-08,-6.572330668309172e-11
finest-new,41.5375,0.0006921736706584558,0.0006920058531361791,0.000625046584731153,1.6790032574527504e-07,-8.280346805151175e-11
finest-new,41.550000000000004,0.0006925594845827249,0.0006924746996092437,0.0006987404419188125,8.471076427777925e-08,7.420920409182423e-11
finest-new,41.5625,0.0006929075416539439,0.0006930742007227633,0.0007727445864917656,-1.6673258473110562e-07,7.35159071889142e-11
finest-new,41.575,0.0006932180198564885,0.000693290854031654,0.0006869882668152845,-7.275259563637737e-08,-8.157953636914511e-11
finest-new,41.587500000000006,0.0006934915497445759,0.0006933278979137272,0.0006329330838046745,1.6371522421029642e-07,-6.339335980534671e-11
finest-new,41.6,0.000693728545545071,0.0006936671895400758,0.0007277088601295162,6.126827756282744e-08,8.772743050662577e-11
finest-new,41.612500000000004,0.0006939289664980909,0.00069408785946464,0.0007615203965498754,-1.589455530279939e-07,5.2586469813842674e-11
finest-new,41.625,0.0006940931048472162,0.0006941437696538845,0.0006630542650854931,-5.057224135332516e-08,-9.256531894243055e-11
finest-new,41.6375,0.0006942216709243374,0.0006940691360965556,0.0006506026591658101,1.525760862373327e-07,-4.125845783067722e-11
finest-new,41.650000000000006,0.0006943149318109642,0.0006942738814166765,0.000748897037261722,4.095436736730634e-08,9.602692007295828e-11
finest-new,41.6625,0.0006943728165843727,0.0006945175981458556,0.0007410114926920895,-1.4481114367003906e-07,2.9582187319111306e-11
finest-new,41.675000000000004,0.0006943957884213475,0.0006944285566816374,0.0006474645992585684,-3.267019150092272e-08,-9.806879145485878e-11
finest-new,41.6875,0.0006943845363574446,0.0006942486525431307,0.0006743852365619103,1.3590155127451206e-07,-1.7736958267958384e-11
finest-new,41.7,0.0006943391608690519,0.0006943131303367035,0.0007593319687116808,2.593186094791294e-08,9.867140390879434e-11
finest-new,41.712500000000006,0.0006942596700594839,0.00069438580167784,0.0007155452393257777,-1.261375234586432e-07,5.905104009468792e-12
finest-new,41.725,0.0006941466727051215,0.0006941676707509117,0.0006422754345088529,-2.09002060978653e-08,-9.78396971063221e-11
finest-new,41.737500000000004,0.0006940007340857075,0.0006938848884657403,0.0006995901250332731,1.1583988844780751e-07,5.731524690446279e-12
finest-new,41.75,0.0006938218518483926,0.0006938040779594024,0.0007580458511631857,1.76782859012144e-08,9.560309153924931e-11
finest-new,41.7625,0.0006936101890641806,0.0006937155559462844,0.0006900243397075883,-1.053498870057955e-07,-1.6995098099551555e-11
finest-new,41.775000000000006,0.0006933664051783321,0.0006933828039168019,0.0006474117582105907,-1.630672352747276e-08,-9.20149476097429e-11
finest-new,41.7875,0.0006930909016427539,0.0006929958560732472,0.0007214287952547737,9.501785422919249e-08,2.7715275216822994e-11
finest-new,41.800000000000004,0.000692783680760228,0.0006927668325021612,0.000746220341036663,1.6761106593247997e-08,8.715147941281895e-11
finest-new,41.8125,0.0006924450560822557,0.0006925302849675372,0.000668964691418036,-8.51911527702409e-08,-3.773250739173721e-11
finest-new,41.825,0.0006920756328779642,0.0006920946656430094,0.0006607422360753568,-1.8951654897157156e-08,-8.111014800131015e-11
finest-new,41.837500000000006,0.0006916756929873168,0.0006915994442993957,0.0007359657098205034,7.620178682829584e-08,4.690108793199826e-11
finest-new,41.85,0.0006912453254588333,0.0006912225261654489,0.0007268918446432704,2.2725285806880967e-08,7.400757585389068e-11
finest-new,41.862500000000004,0.0006907849169343792,0.000690853326187282,0.0006556074221149343,-6.835416104728132e-08,-5.5091864543950815e-11
finest-new,41.875,0.0006902949697005665,0.0006903229057888131,0.0006785818074242155,-2.7870111201107515e-08,-6.597704020016722e-11
finest-new,41.8875,0.0006897757387753655,0.0006897137631033645,0.0007408931885903347,6.191347745789428e-08,6.219454152607257e-11
finest-new,41.900000000000006,0.0006892274059640531,0.0006891932264924045,0.0007042649134354139,3.412230604049202e-08,5.716561707728799e-11
finest-new,41.9125,0.0006886503381558428,0.0006887075015375403,0.0006513022575910595,-5.709526218267722e-08,-6.811951174996947e-11
finest-new,41.925000000000004,0.0006880449678987973,0.0006880861908096887,0.0006965265910434263,-4.1175179827922286e-08,-4.77310598132834e-11
finest-new,41.9375,0.0006874115961087723,0.0006873574668092682,0.0007359520009434132,5.405650032896473e-08,7.279917419476704e-11
finest-new,41.95,0.0006867504308609037,0.0006867017028397947,0.0006827743013862168,4.8690182600674486e-08,3.783850443084466e-11
finest-new,41.962500000000006,0.0006860617781126443,0.0006861147431136558,0.0006553100829628788,-5.288881230363268e-08,-7.61887105781334e-11
finest-new,41.975,0.0006853460833390556,0.0006854024204695269,0.0007104416398404313,-5.63094733621126e-08,-2.7657099721632108e-11
finest-new,41.987500000000004,0.0006846036929767718,0.0006845500006652942,0.000722890730754986,5.3614045160966056e-08,7.826631374180854e-11
finest-new,42.0,0.0006838347580852376,0.0006837710711356468,0.0006661049950531258,6.366959292502506e-08,1.73566610721342e-11
finest-new,42.0125,0.0006830395630650889,0.0006830958246616208,0.0006650821931361336,-5.618256365235373e-08,-7.903288008216697e-11
finest-new,42.025000000000006,0.0006822186299970224,0.0006822890528063641,0.0007173739058161447,-7.041570489645275e-08,-7.104444313946496e-12
finest-new,42.0375,0.0006813722782302038,0.0006813117252947342,0.0007049618143879559,6.047442427634956e-08,7.851119756872783e-11
finest-new,42.050000000000004,0.000680500569986968,0.0006804243571081074,0.0006564027634393062,7.621581673059402e-08,-2.937871095754811e-12
finest-new,42.0625,0.0006796038573394433,0.0006796702375763858,0.0006769602031759212,-6.63034922665546e-08,-7.674467883095979e-11
finest-new,42.075,0.0006786827285133832,0.000678763490255832,0.0007161675322636965,-8.07743593638756e-08,1.2616911190901196e-11
finest-new,42.087500000000006,0.0006777373859176691,0.0006776638876894678,0.0006860675108174997,7.342443250214272e-08,7.379570449083863e-11
finest-new,42.1,0.000676767853988258,0.0006766840312748316,0.0006538736119927919,8.384450341052266e-08,-2.178998502543898e-11
finest-new,42.112500000000004,0.000675774622480227,0.0006758562345901135,0.0006871308753799999,-8.15423662268831e-08,-6.974365451236151e-11
finest-new,42.125,0.0006747582597621967,0.0006748434680501362,0.0007076216964697673,-8.523861501670133e-08,3.0327064144679684e-11
finest-new,42.1375,0.000673718814368397,0.0006736284248340259,0.000669765474120435,9.032485165380022e-08,6.468271408059104e-11
finest-new,42.150000000000006,0.0006726563776220883,0.0006725715794199912,0.0006568809510422059,8.483631443291447e-08,-3.8112337047938435e-11
finest-new,42.1625,0.0006715715698474012,0.0006716710442845164,0.0006925943274919724,-9.94157175717626e-08,-5.871954483013264e-11
finest-new,42.175000000000004,0.0006704648327433606,0.0006705473773857478,0.0006941427768278266,-8.25896877268157e-08,4.504533232155439e-11
finest-new,42.1875,0.0006693361114321948,0.000669227609292886,0.0006583923449645421,1.084501683938498e-07,5.1970911747829246e-11
finest-new,42.2,0.0006681856522736615,0.0006681071779952785,0.0006625221244901449,7.852532000510495e-08,-5.104162474852871e-11
finest-new,42.212500000000006,0.0006670141177214588,0.0006671312327717484,0.0006918873876490106,-1.1707048894125534e-07,-4.456135066244203e-11
finest-new,42.225,0.0006658217676271867,0.0006658944545528408,0.0006789774577398004,-7.274295881532327e-08,5.603315814130208e-11
finest-new,42.237500000000004,0.0006646085543158202,0.0006644835760772785,0.0006525453395058182,1.2494161759871446e-07,3.6620951071365335e-11
finest-new,42.25,0.0006633748897671623,0.0006633095389592399,0.0006675325050388456,6.54107761523199e-08,-5.996823571119345e-11
finest-new,42.2625,0.0006621213626677356,0.0006622531567815446,0.0006853582219767332,-1.3176583049460528e-07,-2.8283314602819547e-11
finest-new,42.275000000000006,0.0006608480854420421,0.0006609047799986494,0.0006652357813472847,-5.675736784895179e-08,6.281124236304425e-11
finest-new,42.2875,0.0006595551178402756,0.0006594178023646508,0.0006510733072589648,1.3729579189012305e-07,1.968373142447391e-11
finest-new,42.300000000000004,0.0006582429629721302,0.0006581959667124679,0.0006692635555358081,4.706080183258924e-08,-6.454217241172358e-11
finest-new,42.3125,0.000656912066385964,0.0006570534226229646,0.0006749065889731763,-1.4134527941128154e-07,-1.0957596409753649e-11
finest-new,42.325,0.0006555624925245374,0.0006555990625618284,0.0006549856521555178,-3.6635193330956315e-08,6.515604009923082e-11
finest-new,42.337500000000006,0.0006541944349853669,0.0006540506357608545,0.0006515877504436002,1.4379698544579773e-07,2.239065113302437e-12
finest-new,42.35,0.0006528083805768261,0.0006527826298054721,0.0006664452329026418,2.581543360524061e-08,-6.466224847207255e-11
finest-new,42.362500000000004,0.0006514046495913134,0.0006515492501795572,0.0006632586008484421,-1.4460692831554116e-07,6.340071990912377e-12
finest-new,42.375,0.0006499833531199903,0.0006499982308589665,0.0006486949258312813,-1.494082295083198e-08,6.308398452170363e-11
finest-new,42.3875,0.0006485447610092389,0.0006484009704907608,0.0006513471449511829,1.4380516981779907e-07,-1.4651338477999393e-11
finest-new,42.400000000000006,0.0006470892775932636,0.000647084999605912,0.0006594919918901102,4.3384450435728986e-09,-6.045769523822936e-11
finest-new,42.4125,0.0006456171807568799,0.0006457586509138251,0.0006529927144744528,-1.4149272736003352e-07,2.2570402347990582e-11
finest-new,42.425000000000004,0.0006441286537811682,0.0006441229041150105,0.0006452059424518903,5.692833473827443e-09,5.6832681017506466e-11
finest-new,42.4375,0.0006426239516401294,0.0006424861468445667,0.0006482414701745492,1.3783477342462234e-07,-2.9977858135070135e-11
finest-new,42.45,0.0006411034131606382,0.0006411183622908887,0.0006502407754775914,-1.4896859435200482e-08,-5.2270820723715e-11
finest-new,42.462500000000006,0.0006395673527347354,0.0006397003664035734,0.0006456273823426301,-1.3305042887459985e-07,3.676003738093597e-11
finest-new,42.475,0.000638015970978533,0.0006379928517731882,0.00064226825960622,2.3072358941555053e-08,4.684641803021667e-11
finest-new,42.487500000000004,0.000636449457171742,0.0006363221003230191,0.0006415524280370893,1.2739965864392617e-07,-4.2809923679331306e-11
finest-new,42.5,0.0006348681632063079,0.0006348982859064638,0.0006411875689153741,-3.008205401592448e-08,-4.064613312585631e-11
finest-new,42.5125,0.0006332724507559289,0.0006333935706932195,0.000641083073474118,-1.2116796553139244e-07,4.802824083347108e-11
finest-new,42.525000000000006,0.0006316624527257432,0.0006316265607942762,0.000637471337300941,3.5858162529273707e-08,3.3768939376490556e-11
finest-new,42.5375,0.0006300383240001486,0.0006299237265982572,0.0006322150773289447,1.1464972665904797e-07,-5.232476771820659e-11
finest-new,42.550000000000004,0.0006284005006814005,0.0006284409309197491,0.0006344641384765179,-4.040391232990228e-08,-2.6326023067275623e-11
finest-new,42.5625,0.0006267493233774427,0.0006268573988856104,0.0006377292993084635,-1.0813112806711032e-07,5.5619911679705364e-11
finest-new,42.575,0.0006250848162460852,0.0006250410068809373,0.0006292680198471462,4.379092460471352e-08,1.84405278847912e-11
finest-new,42.587500000000006,0.0006234071908986592,0.0006233053750418328,0.0006224554408830718,1.0187370336681873e-07,-5.7846544750179805e-11
finest-new,42.6,0.0006217169668001148,0.0006217631296193809,0.0006309089999233233,-4.615257222784342e-08,-1.0247036123762498e-11
finest-new,42.612500000000004,0.0006200143674546974,0.0006201104079822055,0.0006330411036146757,-9.6099479581098e-08,5.895207513620803e-11
finest-new,42.625,0.0006182993531291387,0.0006182516775714256,0.0006177179441437878,4.76736670380848e-08,1.8906771999924764e-12
finest-new,42.6375,0.0006165722725066049,0.0006164813527483287,0.0006148888247441154,9.09786589540853e-08,-5.890069235333591e-11
finest-new,42.650000000000006,0.000614833645042761,0.0006148822156435649,0.0006295887986763512,-4.8577075042759235e-08,6.474238053599774e-12
finest-new,42.6625,0.00061308352928561,0.0006131700922462474,0.0006246717632402056,-8.6620636314595e-08,5.767569039270788e-11
finest-new,42.675000000000004,0.0006113219290070179,0.0006112728356257431,0.000604641893798386,4.910806742380357e-08,-1.4686141182317255e-11
finest-new,42.6875,0.0006095493334649115,0.0006094663197910637,0.0006113703608211093,8.306895558635351e-08,-5.52817420216761e-11
finest-new,42.7,0.0006077661492498702,0.0006078156440605934,0.0006280011281004578,-4.9517389457696735e-08,2.2578744677311887e-11
finest-new,42.712500000000006,0.0006059723132322628,0.0006060525620588215,0.000611571649410128,-8.030057353618942e-08,5.1746971419184825e-11
finest-new,42.725,0.0006041679700432882,0.0006041179558909457,0.0005930601585709356,5.0044136568201015e-08,-2.9984216184097337e-11
finest-new,42.737500000000004,0.000602353665185917,0.0006022754827921502,0.0006120181294992466,7.822951841766228e-08,-4.7124654398473496e-11
finest-new,42.75,0.0006005296280093417,0.0006005804908472753,0.0006229628431888569,-5.0899574889914284e-08,3.6736966440429086e-11
finest-new,42.7625,0.0005986957845850061,0.000598772457833104,0.0005947175340609887,-7.671474245006325e-08,4.149436773743895e-11
finest-new,42.775000000000006,0.0005968524397381567,0.0005968002294105154,0.0005860428755943914,5.2253005619803035e-08,-4.2677981616208106e-11
finest-new,42.7875,0.0005950000768025724,0.0005949245400961495,0.0006148208420449455,7.557166885695633e-08,-3.4962413381754365e-11
finest-new,42.800000000000004,0.0005931387764510579,0.0005931929494584148,0.0006119260139433244,-5.422066693888409e-08,4.7659581590425e-11
finest-new,42.8125,0.0005912685588371412,0.0005913431178445703,0.0005771041530627,-7.458666878213833e-08,2.76613605857485e-11
finest-new,42.825,0.0005893898182882748,0.0005893330113630192,0.0005853458350178087,5.6858475698790794e-08,-5.1550438185113224e-11
finest-new,42.837500000000006,0.0005875029024864113,0.0005874293887658343,0.000616077034110155,7.353346917174524e-08,-1.974857965849591e-11
finest-new,42.85,0.0005856078419616664,0.0005856679468861325,0.0005942585194202208,-6.015916511857952e-08,5.424064505853139e-11
finest-new,42.862500000000004,0.0005837047810125013,0.0005837769599408245,0.0005628834704964629,-7.219033199370668e-08,1.140368420067061e-11
finest-new,42.875,0.0005817940962199228,0.0005817300978012402,0.0005903476473247884,6.40540652902751e-08,-5.564659740726008e-11
finest-new,42.8875,0.0005798760160090577,0.0005798056620839791,0.0006116265046761045,7.03567499223269e-08,-2.8248528864761027e-12
finest-new,42.900000000000006,0.0005779506159364808,0.0005780189796651951,0.0005719651573692346,-6.84194441259993e-08,5.571541813832681e-11
finest-new,42.9125,0.0005760181075568697,0.0005760859817427609,0.0005558535468054346,-6.786840995869513e-08,-5.775935655257488e-12
finest-new,42.925000000000004,0.0005740787843902304,0.0005740057518433549,0.0005977713421985677,7.30869755416338e-08,-5.442866050913622e-11
finest-new,42.9375,0.0005721328388326009,0.0005720682153897405,0.0005985152307080733,6.460926421954414e-08,1.4178653951856733e-11
finest-new,42.95,0.0005701804154348008,0.0005702582212105198,0.000549456940806308,-7.785758073311192e-08,5.180502736226773e-11
finest-new,42.962500000000006,0.0005682217026252126,0.0005682822445281828,0.0005577914909458198,-6.051974117518505e-08,-2.216179383095549e-11
finest-new,42.975,0.0005662569309318032,0.0005661744612367576,0.0006024465541882766,8.251759692008025e-08,-4.790187495601639e-11
finest-new,42.987500000000004,0.0005642863338830322,0.0005642307039783794,0.0005764995319833458,5.560039513176023e-08,2.9509518498334924e-11
finest-new,43.0,0.0005623100675416475,0.000562396880744489,0.0005322850645856751,-8.685601815957666e-08,4.281531477858931e-11
finest-new,43.0125,0.0005603282506633454,0.0005603781973209117,0.0005672757340220554,-4.991063845169312e-08,-3.6019109964176474e-11
finest-new,43.025000000000006,0.0005583411312199674,0.000558250486480726,0.0005989999977425636,9.068141802493616e-08,-3.667878812616543e-11
finest-new,43.0375,0.0005563489891949251,0.0005563053851077722,0.000548751273644463,4.3562578780428704e-08,4.150838095391529e-11
finest-new,43.050000000000004,0.0005543519083251016,0.0005544457158138017,0.0005251540611029201,-9.38371487501714e-08,2.9660062832343675e-11
finest-new,43.0625,0.0005523499754892751,0.0005523867317054591,0.0005795661710079914,-3.671039348809357e-08,-4.582269536717908e-11
finest-new,43.075,0.0005503435231513465,0.0005502473316130281,0.0005839700601086359,9.62134950013812e-08,-2.1956685379502727e-11
finest-new,43.087500000000006,0.0005483328045614638,0.0005483032196659509,0.0005213268545877294,2.953605427184772e-08,4.8841236578256465e-11
finest-new,43.1,0.0005463177979818721,0.0005464155398647021,0.000529875828650913,-9.775567283927385e-08,1.3790009726306364e-11
finest-new,43.112500000000004,0.0005442986517602963,0.0005443209348064219,0.0005877935876143684,-2.2232563930719324e-08,-5.048218028739576e-11
finest-new,43.125,0.000542275772346804,0.0005421773108792286,0.0005575767761692089,9.846686558786526e-08,-5.398010869050776e-12
finest-new,43.1375,0.0005402492930800598,0.0005402342562514535,0.000501375853570446,1.4986122143961076e-08,5.0706468657287565e-11
finest-new,43.150000000000006,0.0005382191419303307,0.0005383175507939338,0.0005440747070905835,-9.84058907650041e-08,-2.9728295979083613e-12
finest-new,43.1625,0.0005361856013310426,0.000536193609652808,0.0005852321591772906,-7.958801812867405e-09,-4.951994391293867e-11
finest-new,43.175000000000004,0.0005341490607815459,0.000534051370168745,0.0005243713655168556,9.76795365877309e-08,1.10762127643643e-11
finest-new,43.1875,0.0005321094987814926,0.0005321081784685481,0.0004945664941489008,1.2733392642848e-09,4.6973679601476884e-11
finest-new,43.2,0.0005300669035462686,0.0005301633523118947,0.0005613055677300198,-9.643009074009602e-08,-1.8674886191244544e-11
finest-new,43.212500000000006,0.00052802167963971,0.0005280167243437301,0.0005679509819295104,4.998458438577761e-09,-4.31624418913163e-11
finest-new,43.225,0.0005259740906911423,0.0005258792461062279,0.0004922929210636083,9.481903565566572e-08,2.5549257739085353e-11
finest-new,43.237500000000004,0.0005239240195900077,0.0005239348238102801,0.0005026100915005532,-1.0842441582131645e-08,3.8221315883704036e-11
finest-new,43.25,0.000521871601351248,0.0005219646411524176,0.0005728037389246778,-9.300829584531917e-08,-3.150533680955774e-11
finest-new,43.2625,0.0005198172660210012,0.0005198009952416248,0.0005368553389871291,1.6303100003481996e-08,-3.232063616592525e-11
finest-new,43.275000000000006,0.0005177611044453561,0.0005176699273437121,0.00047021187109912496,9.114072003467549e-08,3.6381609303104043e-11
finest-new,43.2875,0.0005157030211416886,0.0005157244738878351,0.0005218926125541361,-2.147840561454635e-08,2.5659459472724062e-11
finest-new,43.300000000000004,0.0005136432963824801,0.0005137326581011413,0.0005704693674245208,-8.932166415544938e-08,-4.005450777228898e-11
finest-new,43.3125,0.0005115822696909653,0.000511555779488152,0.0004981891886496413,2.6508660714857522e-08,-1.845790306867691e-11
finest-new,43.325,0.0005095199090839144,0.0005094322630919548,0.000464664794020278,8.760354973174384e-08,4.244221676082909e-11
finest-new,43.337500000000006,0.0005074562346514069,0.0005074877837827174,0.0005439625423485514,-3.156008006063426e-08,1.0948738643833868e-11
finest-new,43.35,0.0005053915840454508,0.0005054776026796069,0.0005501168205732814,-8.597512748883489e-08,-4.350665028616652e-11
finest-new,43.362500000000004,0.0005033261515191685,0.0005032893505130657,0.00046202001947776234,3.680437477575055e-08,-3.36867263375633e-12
finest-new,43.375,0.0005012598909164153,0.000501175490820509,0.0004769418721420004,8.435684236363107e-08,4.325354727592215e-11
finest-new,43.3875,0.000499192945225816,0.0004992353453641327,0.0005580112827123892,-4.239608806924065e-08,-4.050243848132243e-12
finest-new,43.400000000000006,0.0004971256020032172,0.0004972082469596192,0.0005137349953731479,-8.260322565268593e-08,-4.173074367031223e-11
finest-new,43.4125,0.0004950579496963045,0.0004950094888375604,0.0004389568986847509,4.844977008822251e-08,1.1088650484845938e-11
finest-new,43.425000000000004,0.0004929900138705086,0.0004929094622184232,0.0005017563573103803,8.051262729387468e-08,3.902478833399834e-11
finest-new,43.4375,0.0004909219852948293,0.0004909770221083416,0.0005546988522660137,-5.501926652815622e-08,-1.7546981573278133e-11
finest-new,43.45,0.0004888540535417306,0.0004889319327268034,0.000469679879000104,-7.784392891939832e-08,-3.525616536060607e-11
finest-new,43.462500000000006,0.00048678629465719194,0.000486724190041248,0.00043611531192044834,6.208136460930711e-08,2.325133547737852e-11
finest-new,43.475,0.0004847188087192349,0.00048464443898016917,0.0005283017776946577,7.433916560460053e-08,3.057346001502405e-11
finest-new,43.487500000000004,0.0004826517444164212,0.0004827212982876429,0.0005300150289537798,-6.952581331472697e-08,-2.805790216363054e-11
finest-new,43.5,0.00048058523391039047,0.00048065500939038563,0.0004303721063744226,-6.975033313348306e-08,-2.5146853119164057e-11
finest-new,43.5125,0.0004785194075625362,0.00047844222242894943,0.00045382814019591177,7.715327774206283e-08,3.185584956172025e-11
finest-new,43.525000000000006,0.0004764543682039715,0.00047639048094684234,0.0005436692369639655,6.386809577592959e-08,1.9161344938313777e-11
finest-new,43.5375,0.0004743901940905087,0.00047447491082129394,0.0004876229902968062,-8.468216210870384e-08,-3.456868182561313e-11
finest-new,43.550000000000004,0.00047232704504276843,0.00047238360759036934,0.00040801871480286675,-5.6549737504489355e-08,-1.281009298481953e-11
finest-new,43.5625,0.0004702650902958528,0.0004701732896945708,0.0004845556506073065,9.176444710065122e-08,3.6154189123479616e-11
finest-new,43.575,0.00046820435887348313,0.0004681566090553825,0.0005376247326655225,4.774352989982264e-08,6.2881999727979166e-12
finest-new,43.587500000000006,0.00046614491444301793,0.00046624296088142094,0.0004384897770870553,-9.800983518858879e-08,-3.6603199700892176e-11
finest-new,43.6,0.00046408699372811103,0.00046412450031257517,0.00040977871843716096,-3.750679724963652e-08,2.1278723156466764e-13
finest-new,43.612500000000004,0.00046203072230391334,0.0004619276697486779,0.0005147884448488755,1.0301661780619621e-07,3.59374120593579e-11
finest-new,43.625,0.0004599760473437211,0.000459950038535084,0.0005070175951239984,2.601531814219577e-08,-6.509502313895483e-12
finest-new,43.6375,0.00045792310831784054,0.0004580295494177982,0.00039752697985007547,-1.064068933381322e-07,-3.4206621557610534e-11
finest-new,43.650000000000006,0.00045587218211115576,0.0004558857320231229,0.00043425848887404864,-1.3562342393291875e-08,1.2430448761038926e-11
finest-new,43.6625,0.00045382327454090467,0.0004537153799369162,0.000529630747102472,1.078631183099489e-07,3.148565770240589e-11
finest-new,43.675000000000004,0.0004517763271613753,0.0004517757986344977,0.0004579589099414081,5.463456870387449e-10,-1.7818800688545783e-11
finest-new,43.6875,0.00044973159875512586,0.00044983878920882604,0.0003781600241613219,-1.071625823916964e-07,-2.787131528325757e-11
finest-new,43.7,0.00044768930612687036,0.0004476767312626213,0.0004709780467985389,1.25523298026412e-08,2.2534456961245887e-11
finest-new,43.712500000000006,0.00044564933716291,0.00044554510740214766,0.0005185854972950326,1.0420628126925812e-07,2.3479497353651868e-11
finest-new,43.725,0.00044361173202831167,0.00044363696320033,0.0004045377792785263,-2.5204716458314518e-08,-2.6455562787904696e-11
finest-new,43.737500000000004,0.0004415768197303577,0.0004416758770716865,0.00038675621647659667,-9.903889863887127e-08,-1.844269745306019e-11
finest-new,43.75,0.00043954467145514045,0.0004395077679473879,0.0005034694563683406,3.687402801105825e-08,2.9479754212531274e-11
finest-new,43.7625,0.0004375151464679583,0.00043742327639234303,0.00048032501669773687,9.18571677646838e-08,1.2907842125857854e-11
finest-new,43.775000000000006,0.0004354884323974218,0.00043553552470380376,0.00036410050815487805,-4.7060781006307226e-08,-3.152538475573139e-11
finest-new,43.7875,0.0004334648159965669,0.00043354782781246766,0.00041920389142097603,-8.30047814927298e-08,-7.034404827968299e-12
finest-new,43.800000000000004,0.00043144422249027085,0.00043138884170040756,0.000515243838396196,5.534825689426005e-08,3.253295739648533e-11
finest-new,43.8125,0.0004294265971489016,0.0004293536429975551,0.0004243145501762381,7.295315876332268e-08,9.926021187979315e-13
finest-new,43.825,0.00042741222634949303,0.00042747370276961756,0.0003505722942431985,-6.144395320101331e-08,-3.24669109276741e-11
finest-new,43.837500000000006,0.00042540126081754817,0.0004254635244869738,0.00046137732459288595,-6.22687080018592e-08,5.038594007627997e-12
finest-new,43.85,0.0004233935691514726,0.0004233283251659979,0.0004965321968917812,6.521266766646017e-08,3.131780374046464e-11
finest-new,43.862500000000004,0.00042138923801079986,0.00042133768028752123,0.0003681674819456139,5.156859721127979e-08,-1.0873935777721715e-11
finest-new,43.875,0.0004193885407466106,0.0004194552671569894,0.0003683560972541131,-6.669730555137807e-08,-2.9104810777783434e-11
finest-new,43.8875,0.000417391485868149,0.0004174329379001923,0.0004938281059957392,-4.1468357224725645e-08,1.6325177298832963e-11
