preparation,time,local_chi,mode_coordinate,mode_momentum,mode_energy_fraction,charge_fraction,charge_balance_fraction,total_energy,outer_energy_sink,core_peak
fine,1068.6,0.0003249445545094347,0.00032498162423594967,-0.0003903388341257578,0.9999716878110779,0.9999999994918276,2.397082307457223e-15,2616.3292257094135,2.183946789749078e-06,0.7426135456583071
fine,1068.8,0.00024586630753419084,0.00024589495705607716,-0.0004000697040562802,0.9999702293265513,0.9999999994918259,2.2372768202934083e-15,2616.3292254571743,2.1839519255335746e-06,0.7426136375375626
fine,1069.0,0.0001651135833592629,0.00016513361372214773,-0.0004070758946011016,0.9999691947178352,0.9999999994918245,2.556887794621038e-15,2616.329224932462,2.1839570028004612e-06,0.7426139045803116
fine,1069.2,8.323637935200498e-05,8.324762055046964e-05,-0.0004113096863376396,0.999968597139018,0.9999999994918227,2.556887794621038e-15,2616.329224205106,2.183962101892246e-06,0.7426143187687347
fine,1069.4,7.923508657238011e-07,7.946646868982729e-07,-0.00041274223516813465,0.9999684074281938,0.9999999994918211,2.556887794621038e-15,2616.3292233715333,2.183967310802952e-06,0.7426148320005211
fine,1069.6,-8.165698661905079e-05,-8.166370307625933e-05,-0.00041136377168994934,0.9999685684532392,0.9999999994918191,2.2372768202934083e-15,2616.329222541947,2.18397277336105e-06,0.7426153811273968
fine,1069.8,-0.00016355008249312083,-0.00016356589246662966,-0.0004071836713705769,0.9999690147678754,0.9999999994918173,2.2372768202934083e-15,2616.3292218257375,2.183978577364151e-06,0.7426158953674378
fine,1070.0,-0.00024432917727228463,-0.00024435409889933453,-0.00040023039423764064,0.9999696919876505,0.9999999994918157,2.397082307457223e-15,2616.3292213170544,2.183984661134874e-06,0.7426163052789225
fine,1070.2,-0.0003234441039083842,-0.00032347810349446976,-0.0003905512937122984,0.9999705704914789,0.9999999994918143,2.556887794621038e-15,2616.3292210824457,2.1839910307021743e-06,0.7426165521774133
fine,1070.4,-0.0004003560378420274,-0.0004003990218246315,-0.0003782122952962524,0.9999716497359052,0.9999999994918125,2.556887794621038e-15,2616.3292211521766,2.1839975999008323e-06,0.7426165967006378
fine,1070.6,-0.0004745411696210203,-0.00047459297553300016,-0.0003632974470199777,0.9999729521543855,0.9999999994918104,2.2372768202934083e-15,2616.329221516373,2.1840043015044086e-06,0.7426164252488787
fine,1070.8,-0.0005454942743601469,-0.0005455546614680298,-0.00034590834480033994,0.9999745085509423,0.9999999994918088,2.397082307457223e-15,2616.329222126438,2.184010924517578e-06,0.7426160532282354
fine,1071.0,-0.0006127321530990642,-0.0006128007937318685,-0.0003261634370563125,0.9999763392759188,0.9999999994918072,2.397082307457223e-15,2616.3292229015738,2.184017363383509e-06,0.7426155244116731
fine,1071.2,-0.0006757969222072148,-0.0006758733950201952,-0.00030419721401382503,0.9999784366449851,0.9999999994918054,2.397082307457223e-15,2616.3292237394962,2.1840235027418023e-06,0.7426149062488132
fine,1071.4,-0.0007342591283512746,-0.0007343429148112492,-0.0002801592880359701,0.9999807537233594,0.999999999491804,2.7166932817848528e-15,2616.329224529933,2.1840292605749118e-06,0.7426142815319374
fine,1071.6,-0.0007877206680948097,-0.0007878111533025288,-0.00025421337201358816,0.999983202855281,0.9999999994918021,2.556887794621038e-15,2616.3292251691164,2.184034639239072e-06,0.7426137373878942
fine,1071.8,-0.0008358174928751125,-0.0008359139714535502,-0.00022653616334821899,0.999985664664589,0.9999999994918003,2.397082307457223e-15,2616.3292255733754,2.1840397123524075e-06,0.7426133530324046
fine,1072.0,-0.0008782220818065972,-0.0008783237690349462,-0.00019731614139065085,0.9999880054176679,0.9999999994917987,2.556887794621038e-15,2616.3292256900513,2.1840445418933384e-06,0.7426131880053586
fine,1072.2,-0.0009146456664409568,-0.0009147517141805263,-0.00016675228642293853,0.999990098395793,0.999999999491797,2.556887794621038e-15,2616.3292255043075,2.1840493023268693e-06,0.7426132726636426
fine,1072.4,-0.0009448401932364698,-0.0009449497095752945,-0.00013505272845935128,0.9999918438706846,0.9999999994917954,2.556887794621038e-15,2616.32922504099,2.1840541785957293e-06,0.7426136024855134
fine,1072.6,-0.000968600011046548,-0.0009687120820881514,-0.00010243333435784969,0.9999931826859187,0.9999999994917933,2.2372768202934083e-15,2616.329224361276,2.1840593412986903e-06,0.7426141372741311
fine,1072.8,-0.0009857632724691375,-0.0009858769843840592,-6.911624202681995e-05,0.9999941001913444,0.9999999994917917,2.397082307457223e-15,2616.3292235545955,2.184064874541788e-06,0.7426148056585877
fine,1073.0,-0.0009962130394442867,-0.0009963274988448805,-3.532835090361303e-05,0.9999946198738484,0.9999999994917901,2.397082307457223e-15,2616.3292227268753,2.1840708198946236e-06,0.7426155144916993
fine,1073.2,-0.0009998780851096336,-0.0009999924360102462,-1.2997783625953993e-06,0.9999947887688568,0.9999999994917883,2.397082307457223e-15,2616.3292219866557,2.184077136316115e-06,0.742616161944968
fine,1073.4,-0.0009967333856824867,-0.0009968468217341447,3.273770775768982e-05,0.9999946588856126,0.9999999994917868,2.556887794621038e-15,2616.3292214308876,2.1840837804230167e-06,0.7426166524428371
fine,1073.6,-0.000986800298062777,-0.0009869120693438117,6.65522697966119e-05,0.9999942698649837,0.9999999994917846,2.0774713331295934e-15,2616.32922113227,2.1840905976474572e-06,0.7426169111840033
fine,1073.8,-0.0009701464209647224,-0.0009702558352759005,9.991358293012754e-05,0.9999936376578831,0.9999999994917834,2.556887794621038e-15,2616.3292211297708,2.1840974002958553e-06,0.7426168959535855
fine,1074.0,-0.0009468851396675026,-0.0009469915589276892,0.00013259440840184014,0.9999927522932598,0.9999999994917814,2.397082307457223e-15,2616.329221423551,2.184103994852357e-06,0.742616604266281
fine,1074.2,-0.000917174856884745,-0.0009172776897625488,0.0001643721457933093,0.9999915852680266,0.9999999994917799,2.397082307457223e-15,2616.329221974975,2.184110168845778e-06,0.7426160745670495
